"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,40,0.33,"FALSE","FALSE","FALSE","5.39956617120685","2.40521301273981","2.99435315846703","0.296","0.045","0.041","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.441270739592134,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",10,40,0.33,"FALSE","FALSE","FALSE","5.82209479805548","4.23284000126566","1.58925479678982","0.247","0.036","0.039","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,20,21,22,23,24,25,26,27,28,29,30,31",0.149859650141954,FALSE,14,3,0,0,29,17,12,0.586206896551724,1
"EBIC",100,40,0.33,"FALSE","FALSE","FALSE","6.03601218635455","3.21726142515336","2.81875076120119","0.198","0.037","0.041","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31",0.178259896712934,FALSE,14,3,0,0,29,17,12,0.586206896551724,1
"EBIC",11,40,0.33,"FALSE","FALSE","FALSE","6.16575723812515","4.0879985804096","2.07775865771555","0.215","0.039","0.042","2,4,6,12,18,21,24,27",0.167390206912068,FALSE,3,0,3,4,8,3,5,0.375,0.416666666666667
"EBIC",12,40,0.33,"FALSE","FALSE","FALSE","6.61437048427033","3.48708223440914","3.12728824986119","0.287","0.04","0.044","2,3,15,21,24,27,28,31",0.208807605254118,FALSE,2,1,4,3,8,3,5,0.375,0.416666666666667
"EBIC",13,40,0.33,"FALSE","FALSE","FALSE","7.70696601648749","4.33938154126655","3.36758447522095","0.26","0.04","0.039","2,4,5,6,8,24,25,27,28",0.0710200197080029,FALSE,1,0,2,2,9,1,8,0.111111111111111,0.666666666666667
"EBIC",14,40,0.33,"FALSE","FALSE","FALSE","6.17601053108804","1.39630540856735","4.77970512252068","0.185","0.039","0.039","2,23,24,25,28,30",0.195024095298847,FALSE,0,1,5,2,6,1,5,0.166666666666667,0.416666666666667
"EBIC",15,40,0.33,"FALSE","FALSE","FALSE","6.27570195921822","3.51744985337923","2.75825210583899","0.202","0.037","0.041","1,2,4,5,6,23,24,25,26",0.0786243012411321,FALSE,0,0,1,2,9,0,9,0,0.75
"EBIC",16,40,0.33,"FALSE","FALSE","FALSE","5.8435616236312","4.00825313946955","1.83530848416165","0.287","0.039","0.04","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31",0.212563186364266,FALSE,15,3,0,0,30,18,12,0.6,1
"EBIC",17,40,0.33,"FALSE","FALSE","FALSE","6.63955857941188","3.43742686931986","3.20213171009202","0.177","0.039","0.04","2,3,4,6,20,24,25,27,28",0.104184555866307,FALSE,1,0,2,2,9,1,8,0.111111111111111,0.666666666666667
"EBIC",18,40,0.33,"FALSE","FALSE","FALSE","6.35683427244364","3.45722191841306","2.89961235403058","0.226","0.04","0.039","2,4,6,18,24,25,27,28",0.0788350905430391,FALSE,1,0,3,2,8,1,7,0.125,0.583333333333333
"EBIC",19,40,0.33,"FALSE","FALSE","FALSE","5.4269848945574","3.0170965516819","2.4098883428755","0.203","0.043","0.05","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.190773345367882,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",2,40,0.33,"FALSE","FALSE","FALSE","5.00015757275332","2.05594348574821","2.94421408700511","0.236","0.042","0.042","2,4,6,7,18,24,25,27,28",0.146757506784215,FALSE,2,0,3,2,9,2,7,0.222222222222222,0.583333333333333
"EBIC",20,40,0.33,"FALSE","FALSE","FALSE","5.44672979144615","3.58524920096374","1.86148059048241","0.261","0.044","0.043","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.630864539660116,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",21,40,0.33,"FALSE","FALSE","FALSE","4.55947652796546","3.40634683796092","1.15312969000454","0.179","0.042","0.04","1,3,14,22,26",0.436783699267018,FALSE,2,0,4,5,5,2,3,0.4,0.25
"EBIC",22,40,0.33,"FALSE","FALSE","FALSE","6.59145488526329","4.17719008484414","2.41426480041915","0.198","0.039","0.044","2,3,4,5,20,23,24,25,28",0.10119172537716,FALSE,1,0,2,2,9,1,8,0.111111111111111,0.666666666666667
"EBIC",23,40,0.33,"FALSE","FALSE","FALSE","7.01461856213293","4.74281281514488","2.27180574698805","0.191","0.039","0.038","2,3,4,6,8,11,24,25,27,28",0.0771076959386079,FALSE,2,0,2,2,10,2,8,0.2,0.666666666666667
"EBIC",24,40,0.33,"FALSE","FALSE","FALSE","6.65124627961434","3.98120747356249","2.67003880605186","0.266","0.045","0.047","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.372062627856924,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",25,40,0.33,"FALSE","FALSE","FALSE","7.01425556463474","3.94965429018916","3.06460127444558","0.352","0.042","0.04","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.202663079675091,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",26,40,0.33,"FALSE","FALSE","FALSE","6.59432296040966","3.59307823975266","3.001244720657","0.263","0.04","0.04","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.200751520383398,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",27,40,0.33,"FALSE","FALSE","FALSE","6.0834953799721","3.17677456072936","2.90672081924274","0.163","0.039","0.039","4,6,14,24,26,27",0.201461257380498,FALSE,1,0,4,3,6,1,5,0.166666666666667,0.416666666666667
"EBIC",28,40,0.33,"FALSE","FALSE","FALSE","6.33715950244879","2.24590143052469","4.09125807192409","0.252","0.04","0.044","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.187542311453308,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",29,40,0.33,"FALSE","FALSE","FALSE","6.22560787928234","2.5030838043393","3.72252407494304","0.223","0.039","0.037","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.270124420495947,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",3,40,0.33,"FALSE","FALSE","FALSE","6.10917229557906","4.749736384805","1.35943591077406","0.211","0.041","0.045","2,3,4,6,14,19,21,22,24,26,27",0.164522825587173,FALSE,4,0,2,3,11,4,7,0.363636363636364,0.583333333333333
"EBIC",30,40,0.33,"FALSE","FALSE","FALSE","6.33295811549606","3.27720684562106","3.055751269875","0.205","0.042","0.037","2,3,4,5,23,24,25,27,28",0.0543245151738558,FALSE,0,0,2,1,9,0,9,0,0.75
"EBIC",31,40,0.33,"FALSE","FALSE","FALSE","6.29853836149372","4.16068070221628","2.13785765927743","0.23","0.046","0.048","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.419305526252735,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",32,40,0.33,"FALSE","FALSE","FALSE","5.03129561117226","2.99517229204656","2.0361233191257","0.262","0.043","0.043","2,4,23,24,25,28,30",0.128915161641161,FALSE,0,1,4,2,7,1,6,0.142857142857143,0.5
"EBIC",33,40,0.33,"FALSE","FALSE","FALSE","5.56876744017909","3.41192987190779","2.1568375682713","0.336","0.044","0.042","3,4,5,6,15,24,26,27",0.105010321736594,FALSE,1,0,2,3,8,1,7,0.125,0.583333333333333
"EBIC",34,40,0.33,"FALSE","FALSE","FALSE","7.26916531277312","4.36135979180394","2.90780552096918","0.212","0.039","0.038","2,3,4,5,6,9,21,23,25,27,28",0.104517822816807,FALSE,2,0,1,2,11,2,9,0.181818181818182,0.75
"EBIC",35,40,0.33,"FALSE","FALSE","FALSE","5.93396352006092","3.83824312603594","2.09572039402497","0.262","0.041","0.043","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.1569502026131,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",36,40,0.33,"FALSE","FALSE","FALSE","5.14403701504576","3.26566386038301","1.87837315466275","0.258","0.043","0.043","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31",0.584371813521426,FALSE,16,2,0,0,30,18,12,0.6,1
"EBIC",37,40,0.33,"FALSE","FALSE","FALSE","7.44734559972241","4.08429870683431","3.3630468928881","0.185","0.044","0.039","4,6,14,18,23,24,25,27",0.293122783428455,FALSE,2,0,4,2,8,2,6,0.25,0.5
"EBIC",38,40,0.33,"FALSE","FALSE","FALSE","7.37319954379201","4.72324068431566","2.64995885947635","0.217","0.041","0.04","2,3,4,15,20,23,24,27,28",0.113419291468258,FALSE,2,0,3,2,9,2,7,0.222222222222222,0.583333333333333
"EBIC",39,40,0.33,"FALSE","FALSE","FALSE","5.3423213782083","3.74621673283124","1.59610464537706","0.316","0.041","0.043","2,4,6,18,21,24,30",0.202575387286329,FALSE,2,1,3,5,7,3,4,0.428571428571429,0.333333333333333
"EBIC",4,40,0.33,"FALSE","FALSE","FALSE","5.8587057740943","3.67288528670675","2.18582048738754","0.269","0.041","0.042","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.296213543345457,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",40,40,0.33,"FALSE","FALSE","FALSE","6.71866481467698","4.40531886762293","2.31334594705404","0.234","0.041","0.039","2,3,4,6,15,22,24,26",0.130574710317878,FALSE,2,0,2,4,8,2,6,0.25,0.5
"EBIC",41,40,0.33,"FALSE","FALSE","FALSE","4.62150018367343","2.52955898418026","2.09194119949317","0.162","0.047","0.04","2,4,6,24,27,30",0.170387552456906,FALSE,0,1,3,4,6,1,5,0.166666666666667,0.416666666666667
"EBIC",42,40,0.33,"FALSE","FALSE","FALSE","6.88434013903689","5.30998823025064","1.57435190878625","0.21","0.037","0.038","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,31",0.0801641693423371,FALSE,16,1,1,0,28,17,11,0.607142857142857,0.916666666666667
"EBIC",43,40,0.33,"FALSE","FALSE","FALSE","5.70486228207869","3.91022608112827","1.79463620095042","0.236","0.047","0.047","2,3,4,6,15,24,26,29",0.135190903311205,FALSE,1,1,2,4,8,2,6,0.25,0.5
"EBIC",44,40,0.33,"FALSE","FALSE","FALSE","5.96646654114075","3.61634184719513","2.35012469394562","0.269","0.039","0.044","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.170449552318564,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",45,40,0.33,"FALSE","FALSE","FALSE","6.57871868264658","4.4522859868489","2.12643269579767","0.204","0.044","0.04","2,3,4,5,6,25,28",0.0854143401087526,FALSE,0,0,1,4,7,0,7,0,0.583333333333333
"EBIC",46,40,0.33,"FALSE","FALSE","FALSE","6.49013670462458","4.24683679453996","2.24329991008462","0.239","0.049","0.036","2,4,6,17,18,24,26,27,30",0.164711632849246,FALSE,2,1,3,3,9,3,6,0.333333333333333,0.5
"EBIC",47,40,0.33,"FALSE","FALSE","FALSE","5.50351527193616","2.82857397309996","2.6749412988362","0.288","0.038","0.042","2,4,15,23,24,26,27,28",0.105994379530055,FALSE,1,0,4,1,8,1,7,0.125,0.583333333333333
"EBIC",48,40,0.33,"FALSE","FALSE","FALSE","7.36648388306484","5.29025380079983","2.07623008226501","0.185","0.038","0.038","2,3,5,7,14,16,17,23,26",0.25839066367988,FALSE,4,0,3,4,9,4,5,0.444444444444444,0.416666666666667
"EBIC",49,40,0.33,"FALSE","FALSE","FALSE","6.79532446908693","4.3789934180379","2.41633105104904","0.232","0.038","0.034","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.340977970904114,FALSE,15,3,0,0,30,18,12,0.6,1
"EBIC",5,40,0.33,"FALSE","FALSE","FALSE","6.87675108995636","3.56645627195144","3.31029481800492","0.325","0.042","0.041","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.172657748064893,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",50,40,0.33,"FALSE","FALSE","FALSE","6.84843932933458","4.64406810434839","2.2043712249862","0.192","0.042","0.044","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.460564313243629,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",51,40,0.33,"FALSE","FALSE","FALSE","6.19814128427954","4.2697267935962","1.92841449068334","0.233","0.041","0.038","2,4,6,18,21,22,24,27",0.132021058158307,FALSE,3,0,3,4,8,3,5,0.375,0.416666666666667
"EBIC",52,40,0.33,"FALSE","FALSE","FALSE","8.59671992943418","5.16078275914138","3.4359371702928","0.163","0.035","0.034","1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.126004920748981,FALSE,15,3,0,0,30,18,12,0.6,1
"EBIC",53,40,0.33,"FALSE","FALSE","FALSE","5.67319054188215","3.15781670456554","2.51537383731661","0.301","0.046","0.045","2,3,4,7,17,24,25,27,28,29",0.133897017234198,FALSE,2,1,3,2,10,3,7,0.3,0.583333333333333
"EBIC",54,40,0.33,"FALSE","FALSE","FALSE","6.3952806649866","3.30593586394272","3.08934480104388","0.265","0.041","0.042","2,3,4,5,6,24,25,27,28",0.0382240354145474,FALSE,0,0,1,2,9,0,9,0,0.75
"EBIC",55,40,0.33,"FALSE","FALSE","FALSE","6.39128458300166","3.94823771174574","2.44304687125592","0.248","0.041","0.041","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.453603894254981,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",56,40,0.33,"FALSE","FALSE","FALSE","4.85746120204382","2.44084259281331","2.41661860923051","0.292","0.041","0.042","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31",0.389700200488745,FALSE,15,3,0,0,30,18,12,0.6,1
"EBIC",57,40,0.33,"FALSE","FALSE","FALSE","6.91742137767987","4.60571575887572","2.31170561880415","0.259","0.04","0.04","2,3,4,5,8,12,20,23,25,28",0.117913962637812,FALSE,3,0,2,3,10,3,7,0.3,0.583333333333333
"EBIC",58,40,0.33,"FALSE","FALSE","FALSE","5.91457704897692","3.30083239698584","2.61374465199108","0.293","0.043","0.04","2,3,4,6,18,24,25,27,28",0.0717584548846565,FALSE,1,0,2,2,9,1,8,0.111111111111111,0.666666666666667
"EBIC",59,40,0.33,"FALSE","FALSE","FALSE","6.16478538739589","2.59798573513277","3.56679965226312","0.285","0.044","0.04","2,4,17,18,23,24,25,27,28,30",0.0927415872574256,FALSE,2,1,4,1,10,3,7,0.3,0.583333333333333
"EBIC",6,40,0.33,"FALSE","FALSE","FALSE","5.25530392391954","3.20046171211885","2.05484221180069","0.309","0.043","0.042","2,3,4,5,10,25,27,28",0.101309453374581,FALSE,1,0,2,3,8,1,7,0.125,0.583333333333333
"EBIC",60,40,0.33,"FALSE","FALSE","FALSE","5.65461088076009","3.82083808655163","1.83377279420845","0.235","0.043","0.041","1,2,3,4,22,26,27",0.159653205164599,FALSE,1,0,2,4,7,1,6,0.142857142857143,0.5
"EBIC",61,40,0.33,"FALSE","FALSE","FALSE","5.51968329598625","2.30137344951006","3.21830984647619","0.161","0.056","0.039","2,5,23,25,27,28",0.206557482747892,FALSE,0,0,4,2,6,0,6,0,0.5
"EBIC",62,40,0.33,"FALSE","FALSE","FALSE","5.57558524719323","3.71674260343191","1.85884264376131","0.256","0.04","0.041","2,3,4,5,6,15,25,26",0.115618775322909,FALSE,1,0,1,4,8,1,7,0.125,0.583333333333333
"EBIC",63,40,0.33,"FALSE","FALSE","FALSE","5.4516925600263","3.02077688593045","2.43091567409585","0.299","0.042","0.044","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.16265394035199,FALSE,15,3,0,0,30,18,12,0.6,1
"EBIC",64,40,0.33,"FALSE","FALSE","FALSE","6.56765852592509","4.37908600830168","2.18857251762341","0.294","0.038","0.044","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.117113778667503,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",65,40,0.33,"FALSE","FALSE","FALSE","6.37168733885524","3.13467816185105","3.23700917700419","0.251","0.039","0.038","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.173535467304642,FALSE,15,3,0,0,30,18,12,0.6,1
"EBIC",66,40,0.33,"FALSE","FALSE","FALSE","6.7359369525639","3.70038050488841","3.03555644767549","0.192","0.042","0.038","2,3,4,5,23,25,28",0.100274769143998,FALSE,0,0,2,3,7,0,7,0,0.583333333333333
"EBIC",67,40,0.33,"FALSE","FALSE","FALSE","5.139671277503","2.46890921226169","2.67076206524131","0.307","0.041","0.045","2,3,5,23,25,28",0.141003206905248,FALSE,0,0,3,3,6,0,6,0,0.5
"EBIC",68,40,0.33,"FALSE","FALSE","FALSE","6.91227008681087","3.74420044635919","3.16806964045168","0.321","0.038","0.049","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.128483175368397,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",69,40,0.33,"FALSE","FALSE","FALSE","5.89494922424563","3.49565082892884","2.3992983953168","0.278","0.05","0.041","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.331194330703537,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",7,40,0.33,"FALSE","FALSE","FALSE","5.83634988504485","3.23171347545162","2.60463640959322","0.266","0.041","0.037","2,3,4,5,23,24,25,27,28",0.0397472635566056,FALSE,0,0,2,1,9,0,9,0,0.75
"EBIC",70,40,0.33,"FALSE","FALSE","FALSE","6.16671423884812","3.67764717809715","2.48906706075097","0.204","0.039","0.041","2,3,4,6,24,25,27,28",0.0605535664691214,FALSE,0,0,2,2,8,0,8,0,0.666666666666667
"EBIC",71,40,0.33,"FALSE","FALSE","FALSE","5.47741585421187","3.15318476988185","2.32423108433002","0.208","0.043","0.047","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.4020033234738,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",72,40,0.33,"FALSE","FALSE","FALSE","5.23027193308932","3.35645042731508","1.87382150577424","0.275","0.043","0.05","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.273768652157336,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",73,40,0.33,"FALSE","FALSE","FALSE","5.60180509850589","3.3566950149441","2.24511008356179","0.241","0.037","0.036","2,4,6,11,18,24,25,27,28",0.115175959429447,FALSE,2,0,3,2,9,2,7,0.222222222222222,0.583333333333333
"EBIC",74,40,0.33,"FALSE","FALSE","FALSE","5.75360624146248","2.89424164602699","2.85936459543549","0.301","0.054","0.045","2,3,4,18,22,24,25,27,28",0.104519475692344,FALSE,2,0,3,2,9,2,7,0.222222222222222,0.583333333333333
"EBIC",75,40,0.33,"FALSE","FALSE","FALSE","5.70212989642838","4.0265628729561","1.67556702347228","0.221","0.039","0.039","1,2,4,6,22,24,26",0.155640039248682,FALSE,1,0,2,4,7,1,6,0.142857142857143,0.5
