"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,100,0.33,"FALSE","FALSE","FALSE","12.3473502813134","5.20843690719511","7.13891337411828","0.231","0.038","0.103","2,3,4,6,7,19,53,54,55,56,57,58,59,63",0.0136804185044406,FALSE,1,1,2,0,14,2,12,0.142857142857143,0.857142857142857
"EBIC",10,100,0.33,"FALSE","FALSE","FALSE","11.5320339667644","4.52530321689134","7.00673074987302","0.234","0.038","0.106","3,4,5,6,7,53,54,55,56,57,58,59",0.00925752463379987,FALSE,0,0,2,0,12,0,12,0,0.857142857142857
"EBIC",100,100,0.33,"FALSE","FALSE","FALSE","11.2876175117478","4.2683596081944","7.01925790355342","0.237","0.04","0.101","1,2,3,4,6,7,21,53,54,55,56,57,58,59,62",0.014742602506674,FALSE,1,1,1,0,15,2,13,0.133333333333333,0.928571428571429
"EBIC",11,100,0.33,"FALSE","FALSE","FALSE","10.9086862227657","4.74338153675584","6.16530468600985","0.21","0.038","0.1","2,3,4,6,7,53,54,55,56,57,58,59",0.00726887197844045,FALSE,0,0,2,0,12,0,12,0,0.857142857142857
"EBIC",12,100,0.33,"TRUE","TRUE","FALSE","11.8894771380668","4.86383533499492","7.02564180307187","0.247","0.039","0.107","2,3,4,5,6,7,8,9,53,54,55,56,57,58,59",0.0106378565118827,FALSE,2,0,1,0,15,2,13,0.133333333333333,0.928571428571429
"EBIC",13,100,0.33,"TRUE","TRUE","FALSE","12.6824124092274","5.67909331792826","7.00331909129909","0.227","0.039","0.111","1,2,3,4,5,6,7,53,54,55,56,57,58,59",0.0034922746471843,TRUE,0,0,0,0,14,0,14,0,1
"EBIC",14,100,0.33,"FALSE","FALSE","FALSE","10.5293687918427","4.39418311304356","6.1351856787991","0.246","0.043","0.12","2,4,5,6,7,53,54,55,56,57,58,59",0.0108916630352985,FALSE,0,0,2,0,12,0,12,0,0.857142857142857
"EBIC",15,100,0.33,"FALSE","FALSE","FALSE","11.9925658917662","5.0096452269673","6.98292066479887","0.36","0.036","0.101","2,3,4,6,7,11,37,42,53,54,55,56,57,58,59",0.018435847714789,FALSE,3,0,2,0,15,3,12,0.2,0.857142857142857
"EBIC",16,100,0.33,"FALSE","FALSE","FALSE","9.80377963722242","4.01025272020316","5.79352691701926","0.337","0.042","0.116","3,4,5,6,7,53,54,55,56,57,58,59",0.00907261456515506,FALSE,0,0,2,0,12,0,12,0,0.857142857142857
"EBIC",17,100,0.33,"FALSE","FALSE","FALSE","10.9811459197612","4.49206091142045","6.48908500834074","0.34","0.043","0.111","2,3,4,6,7,15,42,53,54,55,56,57,58,59",0.0145392459872395,FALSE,2,0,2,0,14,2,12,0.142857142857143,0.857142857142857
"EBIC",18,100,0.33,"TRUE","TRUE","FALSE","12.0195472523657","5.14770866507783","6.87183858728791","0.392","0.041","0.123","2,4,6,7,14,15,30,34,53,54,55,56,57,58,59",0.0247673013872591,FALSE,4,0,3,0,15,4,11,0.266666666666667,0.785714285714286
"EBIC",19,100,0.33,"FALSE","FALSE","FALSE","10.9261022123545","3.94211221514736","6.9839899972071","0.224","0.045","0.101","2,4,6,7,53,54,55,56,57,58,59",0.0150146958689664,FALSE,0,0,3,0,11,0,11,0,0.785714285714286
"EBIC",2,100,0.33,"FALSE","FALSE","FALSE","10.3513582058317","4.57726904421402","5.77408916161765","0.254","0.04","0.109","2,3,4,5,6,7,53,54,55,57,58,59",0.0119833226524135,FALSE,0,0,1,1,12,0,12,0,0.857142857142857
"EBIC",20,100,0.33,"FALSE","FALSE","FALSE","11.0505177372317","5.2267049752337","5.82381276199798","0.373","0.041","0.103","3,4,5,6,7,53,54,55,56,57,58,59,63",0.0144119838886917,FALSE,0,1,2,0,13,1,12,0.0769230769230769,0.857142857142857
"EBIC",21,100,0.33,"FALSE","FALSE","FALSE","11.1920785491673","4.13616418743012","7.05591436173718","0.216","0.042","0.113","2,3,4,6,7,53,54,55,56,57,58,59",0.00687678429527031,FALSE,0,0,2,0,12,0,12,0,0.857142857142857
