"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,60,0.33,"FALSE","FALSE","FALSE","8.82334937600126","4.16955012131069","4.65379925469057","0.156","0.03","0.049","2,3,4,6,19,33,34,35,36,37,38",0.0268026706531096,FALSE,1,0,2,0,11,1,10,0.0909090909090909,0.833333333333333
"EBIC",10,60,0.33,"FALSE","FALSE","FALSE","8.0166792785508","3.08795392268785","4.92872535586295","0.197","0.03","0.049","4,5,6,31,32,33,34,35,36,38",0.0432231481097467,FALSE,2,0,3,1,10,2,8,0.2,0.666666666666667
"EBIC",100,60,0.33,"FALSE","FALSE","FALSE","8.90582984936667","3.2488173687647","5.65701248060197","0.193","0.031","0.048","2,3,4,6,29,33,34,35,36,37,38",0.0184386696254187,FALSE,1,0,2,0,11,1,10,0.0909090909090909,0.833333333333333
"EBIC",11,60,0.33,"FALSE","FALSE","FALSE","8.17196342275025","2.93057555291612","5.24138786983413","0.172","0.034","0.048","2,3,4,6,32,33,34,35,36,37,38",0.0235497502489349,FALSE,1,0,2,0,11,1,10,0.0909090909090909,0.833333333333333
"EBIC",12,60,0.33,"FALSE","FALSE","FALSE","7.25736293700913","3.13910042990341","4.11826250710572","0.189","0.034","0.054","3,4,5,6,33,34,35,36,38",0.0317571818788549,FALSE,0,0,2,1,9,0,9,0,0.75
"EBIC",13,60,0.33,"FALSE","FALSE","FALSE","7.91082143726711","3.51006475303567","4.40075668423143","0.209","0.036","0.051","3,4,5,6,7,33,34,35,36,37,38",0.0172727295087729,FALSE,1,0,2,0,11,1,10,0.0909090909090909,0.833333333333333
"EBIC",14,60,0.33,"TRUE","TRUE","FALSE","9.42574929645914","3.48187825962707","5.94387103683207","0.165","0.033","0.054","2,3,4,5,6,26,33,34,35,36,37,38",0.00952431801211268,FALSE,1,0,1,0,12,1,11,0.0833333333333333,0.916666666666667
"EBIC",15,60,0.33,"FALSE","FALSE","FALSE","7.8644078277422","3.78827736822293","4.07613045951927","0.18","0.038","0.055","3,4,5,6,33,35,36,37,38",0.0265421870407554,FALSE,0,0,2,1,9,0,9,0,0.75
"EBIC",16,60,0.33,"FALSE","FALSE","FALSE","8.43977959413996","3.54848587609245","4.8912937180475","0.163","0.03","0.045","3,4,5,6,8,18,33,35,36,37,38",0.0383746573116339,FALSE,2,0,2,1,11,2,9,0.181818181818182,0.75
"EBIC",17,60,0.33,"FALSE","FALSE","FALSE","8.69663479241563","4.26112421598302","4.43551057643261","0.238","0.034","0.047","2,3,5,6,30,33,34,35,36,38",0.0410744202187009,FALSE,1,0,2,1,10,1,9,0.1,0.75
"EBIC",18,60,0.33,"FALSE","FALSE","FALSE","9.27400897073916","3.54232427296285","5.73168469777631","0.182","0.031","0.047","2,3,4,6,29,33,34,35,36,37,38",0.0264768546690325,FALSE,1,0,2,0,11,1,10,0.0909090909090909,0.833333333333333
"EBIC",19,60,0.33,"FALSE","FALSE","FALSE","7.46581773998503","3.43852905968182","4.02728868030322","0.288","0.032","0.05","2,4,6,27,33,34,35,36,37,38",0.0279479049336753,FALSE,1,0,3,0,10,1,9,0.1,0.75
"EBIC",2,60,0.33,"FALSE","FALSE","FALSE","7.75615146061044","3.84031279681288","3.91583866379756","0.259","0.032","0.051","2,4,5,6,14,24,33,34,35,36,37,38",0.0366363603870185,FALSE,2,0,2,0,12,2,10,0.166666666666667,0.833333333333333
"EBIC",20,60,0.33,"FALSE","FALSE","FALSE","8.44781233343181","3.49306228886766","4.95475004456415","0.175","0.03","0.05","2,3,4,5,6,33,34,35,36,37,38",0.00432177977390323,FALSE,0,0,1,0,11,0,11,0,0.916666666666667
"EBIC",21,60,0.33,"FALSE","FALSE","FALSE","8.65624157588415","3.79865012489404","4.85759145099011","0.179","0.031","0.047","3,4,5,6,33,34,35,36,38",0.0233165454430287,FALSE,0,0,2,1,9,0,9,0,0.75
"EBIC",22,60,0.33,"FALSE","FALSE","FALSE","7.26485303276193","3.68486137792029","3.57999165484164","0.224","0.034","0.049","2,3,4,5,6,33,34,35,36,37,38",0.0114622025367713,FALSE,0,0,1,0,11,0,11,0,0.916666666666667
"EBIC",23,60,0.33,"FALSE","FALSE","FALSE","6.86037419078676","3.14244378286226","3.71793040792449","0.212","0.031","0.049","2,3,4,5,6,33,35,36,38",0.0329588095972681,FALSE,0,0,1,2,9,0,9,0,0.75
"EBIC",24,60,0.33,"FALSE","FALSE","FALSE","7.20884239577416","3.02035260325123","4.18848979252293","0.312","0.03","0.046","2,3,15,23,28,34,35,36,37,38",0.109961252696945,FALSE,3,0,4,1,10,3,7,0.3,0.583333333333333
"EBIC",25,60,0.33,"FALSE","FALSE","FALSE","8.10226429765116","4.86287727994902","3.23938701770213","0.345","0.032","0.051","2,3,4,5,6,31,32,33,34,35,36,38",0.035296324562411,FALSE,2,0,1,1,12,2,10,0.166666666666667,0.833333333333333
"EBIC",26,60,0.33,"FALSE","FALSE","FALSE","7.11857486016983","3.53115332416607","3.58742153600376","0.234","0.039","0.05","3,4,5,6,35,36,37,38",0.052100202344286,FALSE,0,0,2,2,8,0,8,0,0.666666666666667
"EBIC",27,60,0.33,"FALSE","FALSE","FALSE","7.8527984059349","2.52487197737775","5.32792642855716","0.166","0.033","0.05","2,4,6,33,34,35,36,37,38",0.0227171632604307,FALSE,0,0,3,0,9,0,9,0,0.75
"EBIC",28,60,0.33,"FALSE","FALSE","FALSE","7.19887462848571","2.43639697341876","4.76247765506695","0.171","0.034","0.05","3,4,5,6,33,35,36,37,38",0.0283712499227073,FALSE,0,0,2,1,9,0,9,0,0.75
"EBIC",29,60,0.33,"FALSE","FALSE","FALSE","8.32791714429635","3.61872043383747","4.70919671045889","0.256","0.035","0.053","2,3,4,6,33,34,35,36,38,39",0.0278277902811576,FALSE,0,1,2,1,10,1,9,0.1,0.75
"EBIC",3,60,0.33,"FALSE","FALSE","FALSE","8.65970796988572","4.26794629527095","4.39176167461477","0.276","0.032","0.055","3,5,6,12,15,23,33,34,35,36,37,38",0.0750176609374782,FALSE,3,0,3,0,12,3,9,0.25,0.75
"EBIC",30,60,0.33,"FALSE","FALSE","FALSE","7.74941518001665","3.67262887562043","4.07678630439621","0.275","0.033","0.05","2,4,6,13,22,33,35,36,37,38",0.0554531607736348,FALSE,2,0,3,1,10,2,8,0.2,0.666666666666667
"EBIC",31,60,0.33,"FALSE","FALSE","FALSE","8.71415768043441","2.88629160525439","5.82786607518002","0.159","0.032","0.049","2,4,6,33,34,35,36,37,38",0.018206712119572,FALSE,0,0,3,0,9,0,9,0,0.75
"EBIC",32,60,0.33,"FALSE","FALSE","FALSE","6.34088221756472","3.01775079193142","3.32313142563331","0.283","0.033","0.053","2,4,13,26,32,34,35,36,39",0.15262884889977,FALSE,3,1,4,3,9,4,5,0.444444444444444,0.416666666666667
"EBIC",33,60,0.33,"FALSE","FALSE","FALSE","8.34690566911245","3.57737637478543","4.76952929432702","0.222","0.034","0.051","1,3,6,14,23,33,34,35,36,37,38",0.0735766261047576,FALSE,2,0,3,0,11,2,9,0.181818181818182,0.75
"EBIC",34,60,0.33,"FALSE","FALSE","FALSE","9.08294950212275","3.65477346883752","5.42817603328523","0.25","0.032","0.049","2,3,4,6,27,33,34,35,36,37,38",0.0198090598272063,FALSE,1,0,2,0,11,1,10,0.0909090909090909,0.833333333333333
"EBIC",35,60,0.33,"FALSE","FALSE","FALSE","8.04658379551404","3.96907409064583","4.0775097048682","0.126","0.03","0.051","3,4,5,6,33,35,36,38",0.0481425144113575,FALSE,0,0,2,2,8,0,8,0,0.666666666666667
"EBIC",36,60,0.33,"FALSE","FALSE","FALSE","6.90333343221774","2.86604791321855","4.03728551899919","0.299","0.033","0.051","2,4,6,33,34,35,36,37,38",0.0245551750780469,FALSE,0,0,3,0,9,0,9,0,0.75
