"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,60,0.33,"FALSE","FALSE","FALSE","7.60885284772697","4.2033400668094","3.40551278091757","0.284","0.033","0.034","2,3,4,6,19,38,39,40,41,42,71",0.0214851097363893,FALSE,1,1,2,1,11,2,9,0.181818181818182,0.75
"EBIC",10,60,0.33,"FALSE","FALSE","FALSE","6.98503900326827","3.08066594981882","3.90437305344946","0.535","0.032","0.033","2,3,4,6,38,39,40,42",0.0182112412192363,FALSE,0,0,2,2,8,0,8,0,0.666666666666667
"EBIC",100,60,0.33,"FALSE","FALSE","FALSE","8.55627190927019","3.52351232082718","5.032759588443","0.485","0.033","0.034","2,3,4,6,30,37,38,39,40,42,47",0.0257168874478711,FALSE,1,1,2,1,11,2,9,0.181818181818182,0.75
"EBIC",11,60,0.33,"FALSE","FALSE","FALSE","7.02639446383964","2.96278695436131","4.06360750947833","0.378","0.033","0.036","2,3,4,6,38,39,40,41,42",0.0107681770085688,FALSE,0,0,2,1,9,0,9,0,0.75
"EBIC",12,60,0.33,"FALSE","FALSE","FALSE","6.07665002658591","2.12516545650999","3.95148457007592","0.347","0.038","0.032","3,6,14,39,40,42,71",0.069123551910578,FALSE,1,1,4,3,7,2,5,0.285714285714286,0.416666666666667
"EBIC",13,60,0.33,"FALSE","FALSE","FALSE","7.06998277414806","3.49925622530393","3.57072654884413","0.448","0.032","0.031","4,5,6,19,39,40,41,42,49",0.0352805448972747,FALSE,1,1,3,2,9,2,7,0.222222222222222,0.583333333333333
"EBIC",14,60,0.33,"FALSE","FALSE","FALSE","7.7301552238192","3.02557196151326","4.70458326230594","0.438","0.034","0.032","2,3,4,5,6,37,38,39,40,42,47,69",0.0210123007409004,FALSE,0,2,1,1,12,2,10,0.166666666666667,0.833333333333333
"EBIC",15,60,0.33,"FALSE","FALSE","FALSE","8.01966749953272","3.13668683215233","4.88298066738039","0.403","0.035","0.031","3,5,6,14,29,32,38,39,40,42,53,60",0.0594356239336573,FALSE,3,2,3,2,12,5,7,0.416666666666667,0.583333333333333
"EBIC",16,60,0.33,"FALSE","FALSE","FALSE","7.71281839911694","4.77960861651566","2.93320978260128","0.533","0.038","0.031","2,3,4,5,6,24,37,38,39,42",0.0263970667192566,FALSE,1,0,1,2,10,1,9,0.1,0.75
"EBIC",17,60,0.33,"FALSE","FALSE","FALSE","7.89370125899793","3.50570897352696","4.38799228547097","0.377","0.034","0.033","2,3,6,12,30,34,38,39,40,42,58",0.0472330464589091,FALSE,3,1,3,2,11,4,7,0.363636363636364,0.583333333333333
"EBIC",18,60,0.33,"FALSE","FALSE","FALSE","9.90167105621282","3.71836072091391","6.18331033529891","0.343","0.038","0.038","2,3,4,6,37,38,39,42,48,60,62",0.0488618172870354,FALSE,0,3,2,2,11,3,8,0.272727272727273,0.666666666666667
"EBIC",19,60,0.33,"FALSE","FALSE","FALSE","5.9220599045887","3.6375049753022","2.2845549292865","0.562","0.039","0.035","2,4,5,6,27,39,55,58",0.0752610959387058,FALSE,1,2,2,5,8,3,5,0.375,0.416666666666667
"EBIC",2,60,0.33,"FALSE","FALSE","FALSE","6.94254858491452","2.24043699403258","4.70211159088194","0.438","0.033","0.029","2,4,6,38,39,40,42,49,54,55",0.0341899582416689,FALSE,0,3,3,2,10,3,7,0.3,0.583333333333333
