"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",20,40,0.33,"FALSE","FALSE","FALSE","5.31011808882989","1.93344224804838","3.37667584078151","0.343","0.03","0.023","1,2,3,4,5,6,7,13,15,16,18,19,20,21,22,25,27,28,29,30,31,32,33,36,37,40,43,44,47",0.0582752712140925,FALSE,10,7,0,0,29,17,12,0.586206896551724,1
"EBIC",21,40,0.33,"FALSE","FALSE","FALSE","7.7215246556571","2.75330908821112","4.96821556744599","0.207","0.027","0.019","2,3,4,5,6,21,28,29,30,31,32",0.0160767199571971,FALSE,1,0,1,1,11,1,10,0.0909090909090909,0.833333333333333
"EBIC",22,40,0.33,"FALSE","FALSE","FALSE","6.04386600410923","3.1637126920021","2.88015331210713","0.267","0.031","0.022","6,14,18,30,32,36,47",0.162696117129914,FALSE,2,2,5,4,7,4,3,0.571428571428571,0.25
"EBIC",23,40,0.33,"FALSE","FALSE","FALSE","6.18667731980103","1.90428580681596","4.28239151298507","0.287","0.028","0.018","3,5,6,18,28,30,31,32,42",0.0900711519693964,FALSE,1,1,3,2,9,2,7,0.222222222222222,0.583333333333333
"EBIC",24,40,0.33,"FALSE","FALSE","FALSE","5.74116516500535","1.340864656232","4.40030050877335","0.31","0.03","0.021","1,22,24,28,31,32,38,39,40",0.195885359869999,FALSE,2,3,5,3,9,5,4,0.555555555555556,0.333333333333333
"EBIC",25,40,0.33,"FALSE","FALSE","FALSE","5.86198048198702","1.29245716471249","4.56952331727453","0.358","0.03","0.02","6,25,27,28,29,30,31,32,37",0.094950816917815,FALSE,1,1,5,0,9,2,7,0.222222222222222,0.583333333333333
"EBIC",26,40,0.33,"FALSE","FALSE","FALSE","5.66478238464168","1.66915399110985","3.99562839353183","0.229","0.029","0.024","1,3,27,28,31,32",0.122907306730792,FALSE,0,0,4,2,6,0,6,0,0.5
"EBIC",27,40,0.33,"FALSE","FALSE","FALSE","6.45815270521342","4.19761339724216","2.26053930797126","0.191","0.029","0.023","2,3,4,5,6,29,30,32",0.0428683183395065,FALSE,0,0,1,3,8,0,8,0,0.666666666666667
"EBIC",28,40,0.33,"FALSE","FALSE","FALSE","5.38353116073167","3.00919693745031","2.37433422328136","0.172","0.031","0.02","2,4,6,29,30",0.113668762579564,FALSE,0,0,3,4,5,0,5,0,0.416666666666667
"EBIC",29,40,0.33,"FALSE","FALSE","FALSE","5.85904622208404","1.44784231855503","4.41120390352901","0.387","0.03","0.02","15,20,28,29,30,31,32,44",0.130223737518321,FALSE,2,1,6,1,8,3,5,0.375,0.416666666666667
"EBIC",3,40,0.33,"FALSE","FALSE","FALSE","5.97815587032072","2.47509471288228","3.50306115743844","0.224","0.03","0.019","4,5,6,19,29,30,32,46,48,49",0.105975260351099,FALSE,1,3,3,3,10,4,6,0.4,0.5
"EBIC",30,40,0.33,"FALSE","FALSE","FALSE","6.70614836237401","1.03158429004893","5.67456407232508","0.319","0.029","0.02","14,19,27,28,29,30,31,32,37,40,50",0.139523410915754,FALSE,2,3,6,0,11,5,6,0.454545454545455,0.5
"EBIC",31,40,0.33,"FALSE","FALSE","FALSE","6.73776170929668","2.17779504972606","4.55996665957062","0.486","0.032","0.02","11,18,19,26,28,30,31,32,38,39,40,47,49,52",0.193854516099259,FALSE,4,6,6,2,14,10,4,0.714285714285714,0.333333333333333
"EBIC",32,40,0.33,"FALSE","FALSE","FALSE","6.09158352368805","2.98423192102597","3.10735160266208","0.243","0.03","0.02","4,6,16,27,29,30,49",0.100252021237422,FALSE,1,1,4,3,7,2,5,0.285714285714286,0.416666666666667
"EBIC",33,40,0.33,"FALSE","FALSE","FALSE","5.62485113497547","3.34105139556741","2.28379973940805","0.165","0.03","0.021","2,4,5,6,29,30",0.0797066320802526,FALSE,0,0,2,4,6,0,6,0,0.5
"EBIC",34,40,0.33,"FALSE","FALSE","FALSE","6.3012729745596","3.12687566163029","3.17439731292931","0.183","0.03","0.027","2,4,6,17,24,26,29,30,45,49,50",0.181801120380403,FALSE,3,3,3,4,11,6,5,0.545454545454545,0.416666666666667
"EBIC",35,40,0.33,"FALSE","FALSE","FALSE","5.07963783726071","0.69572312465479","4.38391471260592","0.286","0.029","0.017","4,6,27,28,29,30,31,32",0.041122712698062,FALSE,0,0,4,0,8,0,8,0,0.666666666666667
"EBIC",36,40,0.33,"FALSE","FALSE","FALSE","6.86102038904491","3.34522353595282","3.5157968530921","0.339","0.031","0.027","1,2,3,4,6,24,26,28,29,30,31,32,35,37,44,46,47",0.0518671022241492,FALSE,2,5,1,1,17,7,10,0.411764705882353,0.833333333333333
"EBIC",37,40,0.33,"FALSE","FALSE","FALSE","5.97453630185391","2.01016077714132","3.96437552471259","0.3","0.028","0.02","2,5,28,30,31,32,40",0.104817315688395,FALSE,0,1,4,2,7,1,6,0.142857142857143,0.5
"EBIC",38,40,0.33,"FALSE","FALSE","FALSE","6.17286991458381","2.52711557776456","3.64575433681925","0.267","0.03","0.021","6,14,18,19,29,30,32,49",0.114129134093197,FALSE,3,1,5,3,8,4,4,0.5,0.333333333333333
"EBIC",39,40,0.33,"FALSE","FALSE","FALSE","5.5928127774274","1.67373521358836","3.91907756383904","0.31","0.029","0.019","3,15,28,30,31,32,47",0.118697722324413,FALSE,1,1,5,2,7,2,5,0.285714285714286,0.416666666666667
"EBIC",4,40,0.33,"FALSE","FALSE","FALSE","5.98351445315529","4.28903052680716","1.69448392634813","0.324","0.033","0.019","2,3,4,5,6,29,30,45",0.0643211490054197,FALSE,0,1,1,4,8,1,7,0.125,0.583333333333333
"EBIC",40,40,0.33,"FALSE","FALSE","FALSE","5.82313676851646","2.81050190850708","3.01263486000938","0.333","0.03","0.019","2,4,6,29,30,39,51",0.0892583863105366,FALSE,0,2,3,4,7,2,5,0.285714285714286,0.416666666666667
"EBIC",41,40,0.33,"FALSE","FALSE","FALSE","6.37622686838299","2.22663415830262","4.14959271008037","0.434","0.03","0.02","2,4,6,18,29,30,31,32,34,46,50",0.0827930078151536,FALSE,1,3,3,2,11,4,7,0.363636363636364,0.583333333333333
"EBIC",42,40,0.33,"FALSE","FALSE","FALSE","5.01408897425552","3.2553070820097","1.75878189224582","0.319","0.03","0.017","4,5,6,29,30,32",0.0590093297190035,FALSE,0,0,3,3,6,0,6,0,0.5
"EBIC",43,40,0.33,"FALSE","FALSE","FALSE","6.28371655021603","2.74686665228087","3.53684989793516","0.376","0.03","0.021","2,4,6,9,19,28,30,32,49,52",0.0887228010967095,FALSE,2,2,3,3,10,4,6,0.4,0.5
"EBIC",44,40,0.33,"FALSE","FALSE","FALSE","7.68543801859499","0.620516452006206","7.06492156658878","0.174","0.035","0.019","17,22,30,32,40,43,47,49,52",0.174169286277281,FALSE,2,5,6,4,9,7,2,0.777777777777778,0.166666666666667
"EBIC",45,40,0.33,"FALSE","FALSE","FALSE","4.98900605122061","2.09691579119027","2.89209026003034","0.403","0.031","0.02","6,14,30,32,42,47,49",0.150909891558995,FALSE,1,3,5,4,7,4,3,0.571428571428571,0.25
"EBIC",46,40,0.33,"FALSE","FALSE","FALSE","6.5439350425308","3.0554965921685","3.4884384503623","0.208","0.034","0.021","2,4,6,29,30,46,49",0.0844112106590885,FALSE,0,2,3,4,7,2,5,0.285714285714286,0.416666666666667
"EBIC",47,40,0.33,"FALSE","FALSE","FALSE","5.89136502447859","2.97543771830535","2.91592730617325","0.362","0.035","0.019","1,2,3,4,5,6,10,19,21,24,25,26,27,28,29,30,31,32,33,36,37,39,43,44,45,48,49,50,51,52",0.0911746378207376,FALSE,6,12,0,0,30,18,12,0.6,1
"EBIC",48,40,0.33,"FALSE","FALSE","FALSE","5.56936478529137","2.4165914929487","3.15277329234267","0.35","0.03","0.021","3,4,17,27,29,43,45",0.164277428358969,FALSE,1,2,4,4,7,3,4,0.428571428571429,0.333333333333333
"EBIC",49,40,0.33,"FALSE","FALSE","FALSE","6.49646617834802","2.6817300399821","3.81473613836592","0.341","0.029","0.019","1,3,5,6,14,28,29,30,32,41,45,50",0.0858668265530532,FALSE,1,3,2,2,12,4,8,0.333333333333333,0.666666666666667
"EBIC",5,40,0.33,"FALSE","FALSE","FALSE","5.54215848483985","1.63449488354871","3.90766360129114","0.286","0.029","0.018","1,3,5,8,10,19,24,28,31,32,44,48",0.192831244925968,FALSE,4,2,3,3,12,6,6,0.5,0.5
"EBIC",50,40,0.33,"FALSE","FALSE","FALSE","7.17058335593184","6.10029472789868","1.07028862803316","0.174","0.03","0.021","1,3,4,5,6,26,44",0.140829559883452,FALSE,1,1,1,6,7,2,5,0.285714285714286,0.416666666666667
"EBIC",51,40,0.33,"FALSE","FALSE","FALSE","7.45675728861919","2.35590063702876","5.10085665159043","0.204","0.028","0.026","2,4,15,25,28,29,30,31,32",0.0619443575939636,FALSE,2,0,4,1,9,2,7,0.222222222222222,0.583333333333333
"EBIC",52,40,0.33,"FALSE","FALSE","FALSE","6.07496373696631","1.72965315619905","4.34531058076726","0.365","0.031","0.021","7,14,30,31,32,36,46,51",0.172463530092672,FALSE,2,3,6,3,8,5,3,0.625,0.25
"EBIC",53,40,0.33,"FALSE","FALSE","FALSE","6.46264878387442","1.34820940461184","5.11443937926258","0.22","0.029","0.019","1,4,11,24,27,28,29,30,31,32,35,39",0.122511303331222,FALSE,2,2,4,0,12,4,8,0.333333333333333,0.666666666666667
"EBIC",54,40,0.33,"FALSE","FALSE","FALSE","6.19607147867539","3.32304942156925","2.87302205710614","0.317","0.029","0.019","1,3,4,5,6,20,28,29",0.0821846443271796,FALSE,1,0,1,4,8,1,7,0.125,0.583333333333333
"EBIC",55,40,0.33,"FALSE","FALSE","FALSE","6.16752542348689","3.67303437705137","2.49449104643552","0.366","0.03","0.021","2,3,4,5,6,13,14,28,29,30,35",0.0794794741007676,FALSE,2,1,1,3,11,3,8,0.272727272727273,0.666666666666667
"EBIC",56,40,0.33,"FALSE","FALSE","FALSE","6.40695193565556","3.45820075105847","2.94875118459709","0.247","0.029","0.019","2,3,4,6,13,29,30,32,51",0.0460166477119736,FALSE,1,1,2,3,9,2,7,0.222222222222222,0.583333333333333
"EBIC",57,40,0.33,"FALSE","FALSE","FALSE","4.94210166436737","2.55251351251478","2.38958815185259","0.225","0.03","0.02","3,4,5,6,29,30",0.0741173040270246,FALSE,0,0,2,4,6,0,6,0,0.5
"EBIC",58,40,0.33,"FALSE","FALSE","FALSE","5.6887725796277","0.545467340641959","5.14330523898574","0.236","0.028","0.019","27,28,29,30,31,32",0.0870409671287531,FALSE,0,0,6,0,6,0,6,0,0.5
"EBIC",59,40,0.33,"FALSE","FALSE","FALSE","5.34249310461042","2.30812447918866","3.03436862542176","0.315","0.034","0.018","2,3,4,6,18,19,29,30,32",0.0668562975349466,FALSE,2,0,2,3,9,2,7,0.222222222222222,0.583333333333333
"EBIC",6,40,0.33,"FALSE","FALSE","FALSE","5.75008857553416","2.04625356077138","3.70383501476278","0.329","0.03","0.018","2,4,26,28,29,30,31,32,46",0.0993939399185392,FALSE,1,1,4,1,9,2,7,0.222222222222222,0.583333333333333
"EBIC",60,40,0.33,"FALSE","FALSE","FALSE","6.26189476677108","4.10374831839114","2.15814644837994","0.213","0.029","0.02","2,3,4,5,6,29,30",0.0626332594346855,FALSE,0,0,1,4,7,0,7,0,0.583333333333333
"EBIC",61,40,0.33,"FALSE","FALSE","FALSE","5.22969212250883","2.85419124662459","2.37550087588424","0.333","0.034","0.019","1,3,5,6,29,32",0.0851885082444176,FALSE,0,0,2,4,6,0,6,0,0.5
"EBIC",62,40,0.33,"FALSE","FALSE","FALSE","4.82773480355913","4.04227150056336","0.785463302995777","0.236","0.029","0.018","2,3,4,5,6,29,30",0.0631887159485162,FALSE,0,0,1,4,7,0,7,0,0.583333333333333
"EBIC",63,40,0.33,"FALSE","FALSE","FALSE","6.40249759534244","3.60565853802736","2.79683905731508","0.287","0.029","0.023","2,3,4,6,29,30,45",0.0824210753938932,FALSE,0,1,2,4,7,1,6,0.142857142857143,0.5
"EBIC",64,40,0.33,"FALSE","FALSE","FALSE","9.64857805549285","5.12856426363861","4.52001379185424","0.338","0.03","0.018","2,3,4,6,9,15,17,25,29,30,31,32,39,45,46,47",0.0994000077470016,FALSE,4,4,2,2,16,8,8,0.5,0.666666666666667
"EBIC",65,40,0.33,"FALSE","FALSE","FALSE","6.42256719776949","3.54616778481461","2.87639941295488","0.306","0.033","0.02","2,3,4,6,7,16,22,23,29,30,31",0.137916419041784,FALSE,4,0,2,3,11,4,7,0.363636363636364,0.583333333333333
"EBIC",66,40,0.33,"FALSE","FALSE","FALSE","5.7155559200869","2.66310377297439","3.05245214711252","0.279","0.029","0.021","2,4,6,29,30,32",0.0736307944294508,FALSE,0,0,3,3,6,0,6,0,0.5
"EBIC",67,40,0.33,"FALSE","FALSE","FALSE","4.35967479067723","0.844402338856314","3.51527245182092","0.257","0.03","0.022","2,4,6,29,30,34,46,48",0.112181939769777,FALSE,0,3,3,4,8,3,5,0.375,0.416666666666667
"EBIC",68,40,0.33,"FALSE","FALSE","FALSE","6.02896662236899","2.71585115483517","3.31311546753383","0.439","0.031","0.022","6,9,14,19,30,32,47,49,51",0.170601517846886,FALSE,3,3,5,4,9,6,3,0.666666666666667,0.25
"EBIC",69,40,0.33,"FALSE","FALSE","FALSE","5.72760722436901","2.35423926750423","3.37336795686478","0.299","0.031","0.019","4,6,20,29,30,49",0.144305237072827,FALSE,1,1,4,4,6,2,4,0.333333333333333,0.333333333333333
"EBIC",7,40,0.33,"FALSE","FALSE","FALSE","6.90107521083761","3.05896816586355","3.84210704497406","0.382","0.03","0.02","2,3,4,5,6,8,17,26,28,29,30,32,46",0.0621331013571144,FALSE,3,1,1,2,13,4,9,0.307692307692308,0.75
"EBIC",70,40,0.33,"FALSE","FALSE","FALSE","5.47203053690297","3.03625693718787","2.4357735997151","0.359","0.03","0.023","1,3,14,17,27,28,29,32,46",0.138711711284315,FALSE,2,1,4,2,9,3,6,0.333333333333333,0.5
"EBIC",71,40,0.33,"FALSE","FALSE","FALSE","6.26245453402074","3.19413128431199","3.06832324970875","0.169","0.028","0.018","2,3,4,6,13,28,29,30,32,47",0.044338883128366,FALSE,1,1,2,2,10,2,8,0.2,0.666666666666667
"EBIC",72,40,0.33,"FALSE","FALSE","FALSE","5.9536073858471","1.44790303571785","4.50570435012925","0.361","0.035","0.021","4,7,28,30,31,32,46,49",0.109739369868701,FALSE,1,2,5,2,8,3,5,0.375,0.416666666666667
"EBIC",73,40,0.33,"FALSE","FALSE","FALSE","5.96729671550756","3.08787115070816","2.8794255647994","0.374","0.029","0.019","2,4,5,6,15,16,17,28,30,32",0.1144431374856,FALSE,3,0,2,3,10,3,7,0.3,0.583333333333333
"EBIC",74,40,0.33,"FALSE","FALSE","FALSE","5.68916566848466","0.965518663838388","4.72364700464627","0.302","0.029","0.023","5,6,28,29,30,31,32,42",0.0608777278633901,FALSE,0,1,4,1,8,1,7,0.125,0.583333333333333
"EBIC",75,40,0.33,"FALSE","FALSE","FALSE","6.40016000009415","3.04718961217037","3.35297038792377","0.184","0.031","0.019","2,6,10,30,32,34,52",0.153918266490096,FALSE,1,2,4,4,7,3,4,0.428571428571429,0.333333333333333
"EBIC",76,40,0.33,"FALSE","FALSE","FALSE","5.49310415006234","2.57519595026859","2.91790819979374","0.335","0.031","0.019","6,7,14,30,31,32,36,51",0.13923351263105,FALSE,2,2,5,3,8,4,4,0.5,0.333333333333333
"EBIC",77,40,0.33,"FALSE","FALSE","FALSE","5.56180153652499","1.60910181555921","3.95269972096579","0.263","0.029","0.021","2,4,22,28,29,30,32,40,48,52",0.0970273456411617,FALSE,1,3,4,2,10,4,6,0.4,0.5
"EBIC",78,40,0.33,"FALSE","FALSE","FALSE","8.47026917402841","3.35042082728937","5.11984834673904","0.27","0.029","0.019","2,5,6,12,13,30,31,32,34,43,50,52",0.126302913427224,FALSE,2,4,3,3,12,6,6,0.5,0.5
"EBIC",79,40,0.33,"FALSE","FALSE","FALSE","6.07025303235031","1.40696594273736","4.66328708961295","0.368","0.03","0.019","2,11,26,28,30,32,34,40,41,47",0.214114527673714,FALSE,2,4,5,3,10,6,4,0.6,0.333333333333333
"EBIC",8,40,0.33,"FALSE","FALSE","FALSE","6.55180844245697","3.36054781937989","3.19126062307708","0.178","0.032","0.02","2,4,6,15,29,30,39",0.121064067368908,FALSE,1,1,3,4,7,2,5,0.285714285714286,0.416666666666667
"EBIC",80,40,0.33,"FALSE","FALSE","FALSE","7.20827654374734","3.07122450254463","4.13705204120271","0.219","0.028","0.022","2,4,6,26,28,29,30,32,40,46",0.0763284904586861,FALSE,1,2,3,2,10,3,7,0.3,0.583333333333333
"EBIC",81,40,0.33,"FALSE","FALSE","FALSE","6.09034199138618","1.38339898417461","4.70694300721158","0.337","0.03","0.019","2,4,5,6,28,29,30,32",0.0263653712813402,FALSE,0,0,2,2,8,0,8,0,0.666666666666667
"EBIC",82,40,0.33,"FALSE","FALSE","FALSE","6.50617521177578","3.51724543229101","2.98892977948477","0.391","0.029","0.02","2,3,4,5,6,28,29,30,32,48",0.0301373004722594,FALSE,0,1,1,2,10,1,9,0.1,0.75
"EBIC",83,40,0.33,"FALSE","FALSE","FALSE","5.17028508418438","3.69208786983755","1.47819721434683","0.365","0.033","0.018","2,3,4,6,24,37",0.136997305313735,FALSE,1,1,2,6,6,2,4,0.333333333333333,0.333333333333333
"EBIC",84,40,0.33,"FALSE","FALSE","FALSE","4.97307219905488","0.573402188495757","4.39967001055912","0.218","0.031","0.017","3,32,40,43,52",0.284233652509633,FALSE,0,3,5,5,5,3,2,0.6,0.166666666666667
"EBIC",85,40,0.33,"FALSE","FALSE","FALSE","8.61881079015565","2.5716939349096","6.04711685524605","0.403","0.03","0.026","6,10,14,27,28,30,31,32,33,35,36,51",0.104802700134811,FALSE,2,4,5,1,12,6,6,0.5,0.5
"EBIC",86,40,0.33,"FALSE","FALSE","FALSE","5.4010798781711","3.11098755467786","2.29009232349324","0.149","0.03","0.02","2,4,6,29,30",0.102434342490886,FALSE,0,0,3,4,5,0,5,0,0.416666666666667
"EBIC",87,40,0.33,"FALSE","FALSE","FALSE","6.51184020465047","2.05773576527008","4.45410443938039","0.262","0.029","0.018","1,13,15,23,27,28,31,32,39,45",0.171437756012793,FALSE,3,2,5,2,10,5,5,0.5,0.416666666666667
"EBIC",88,40,0.33,"FALSE","FALSE","FALSE","5.77332495384006","0.591300996020093","5.18202395781997","0.242","0.029","0.019","9,27,28,30,31,32,36",0.123930797623851,FALSE,1,1,6,1,7,2,5,0.285714285714286,0.416666666666667
"EBIC",89,40,0.33,"FALSE","FALSE","FALSE","5.71926453933191","2.23303428149254","3.48623025783937","0.292","0.029","0.019","2,4,6,29,30,32,39",0.057688628429672,FALSE,0,1,3,3,7,1,6,0.142857142857143,0.5
"EBIC",9,40,0.33,"FALSE","FALSE","FALSE","4.92855164824619","1.48167527278666","3.44687637545953","0.241","0.032","0.019","1,4,27,28,31,32,39",0.152601856876904,FALSE,0,1,4,2,7,1,6,0.142857142857143,0.5
"EBIC",90,40,0.33,"FALSE","FALSE","FALSE","5.64913906717951","2.11188283014612","3.53725623703339","0.368","0.031","0.019","2,4,6,21,29,30,32,34,36,39,45,48,50,51",0.130088169558223,FALSE,1,7,3,3,14,8,6,0.571428571428571,0.5
"EBIC",91,40,0.33,"FALSE","FALSE","FALSE","6.1105136106119","0.974509940392046","5.13600367021985","0.335","0.032","0.018","14,24,27,28,29,30,31,32,36,40",0.126312182433718,FALSE,2,2,6,0,10,4,6,0.4,0.5
"EBIC",92,40,0.33,"FALSE","FALSE","FALSE","5.42537633802986","1.0307784876514","4.39459785037846","0.236","0.029","0.018","2,26,28,29,30,31,32",0.109446688999972,FALSE,1,0,5,1,7,1,6,0.142857142857143,0.5
"EBIC",93,40,0.33,"FALSE","FALSE","FALSE","7.19978899902928","2.9089250367744","4.29086396225487","0.299","0.029","0.023","2,4,6,11,18,25,28,29,30,32,40",0.0527038913449504,FALSE,3,1,3,2,11,4,7,0.363636363636364,0.583333333333333
"EBIC",94,40,0.33,"FALSE","FALSE","FALSE","6.79321461702324","2.3875256182111","4.40568899881213","0.233","0.029","0.021","1,2,4,28,29,30,32,46",0.062830595656573,FALSE,0,1,3,2,8,1,7,0.125,0.583333333333333
"EBIC",95,40,0.33,"FALSE","FALSE","FALSE","5.62737800483722","3.76590260941171","1.86147539542551","0.318","0.035","0.018","1,3,4,5,6,27,28,29,31,46",0.0822731177619039,FALSE,0,1,1,2,10,1,9,0.1,0.75
"EBIC",96,40,0.33,"FALSE","FALSE","FALSE","5.7195267102844","2.71307430243805","3.00645240784635","0.266","0.03","0.023","1,4,12,17,27,28,31,32",0.126495644547951,FALSE,2,0,4,2,8,2,6,0.25,0.5
"EBIC",97,40,0.33,"FALSE","FALSE","FALSE","5.87137813282385","0.447012348548613","5.42436578427524","0.272","0.031","0.02","4,7,27,28,30,31,32,35,44,46,52",0.147686896198662,FALSE,1,4,5,1,11,5,6,0.454545454545455,0.5
"EBIC",98,40,0.33,"FALSE","FALSE","FALSE","5.07030593270213","1.34570631528427","3.72459961741786","0.234","0.028","0.016","22,27,28,29,30,31,32",0.0794511627942533,FALSE,1,0,6,0,7,1,6,0.142857142857143,0.5
"EBIC",99,40,0.33,"FALSE","FALSE","FALSE","5.71563103637026","3.03722255117063","2.67840848519964","0.237","0.029","0.015","2,4,6,13,22,25,29,30,32,39",0.112878430768248,FALSE,3,1,3,3,10,4,6,0.4,0.5
"kappa.o",1,40,0.33,"FALSE","FALSE","FALSE","7.75595152496199","4.15185091748393","3.60410060747806","0.192","0.028","0.02","2,3,4,6,28,29,30",0.0569360106245832,FALSE,0,0,2,3,7,0,7,0,0.583333333333333
"kappa.o",10,40,0.33,"FALSE","FALSE","FALSE","6.52433230186693","2.86910644083805","3.65522586102888","0.301","0.03","0.02","2,4,6,29,30,32",0.0637217135902052,FALSE,0,0,3,3,6,0,6,0,0.5
"kappa.o",100,40,0.33,"FALSE","FALSE","FALSE","5.22861842529757","1.772114975662","3.45650344963557","0.326","0.029","0.018","6,14,29,30,32",0.125346916473957,FALSE,1,0,5,3,5,1,4,0.2,0.333333333333333
"kappa.o",11,40,0.33,"FALSE","FALSE","FALSE","5.26485808423518","1.71958323859715","3.54527484563804","0.397","0.03","0.023","3,28,30,32,42",0.142976075564085,FALSE,0,1,5,3,5,1,4,0.2,0.333333333333333
"kappa.o",12,40,0.33,"FALSE","FALSE","FALSE","5.61764871531596","2.24282804510602","3.37482067020994","0.25","0.029","0.018","1,14,27,31,32",0.177154865662308,FALSE,1,0,5,3,5,1,4,0.2,0.333333333333333
"kappa.o",13,40,0.33,"FALSE","FALSE","FALSE","4.95869983514063","1.78813801824391","3.17056181689672","0.385","0.03","0.021","7,9,30,31,32",0.187917603399332,FALSE,2,0,6,3,5,2,3,0.4,0.25
"kappa.o",14,40,0.33,"FALSE","FALSE","FALSE","6.71902741046839","2.75405469947529","3.9649727109931","0.286","0.03","0.019","2,4,6,29,30,32,39",0.0596720656542206,FALSE,0,1,3,3,7,1,6,0.142857142857143,0.5
"kappa.o",15,40,0.33,"FALSE","FALSE","FALSE","5.77438753019772","3.00858570129409","2.76580182890362","0.245","0.03","0.025","2,4,6,29,30",0.109172661474413,FALSE,0,0,3,4,5,0,5,0,0.416666666666667
"kappa.o",16,40,0.33,"FALSE","FALSE","FALSE","6.9965510978341","3.54863756193856","3.44791353589555","0.285","0.029","0.02","2,3,4,6,29,30,39",0.0690058691711995,FALSE,0,1,2,4,7,1,6,0.142857142857143,0.5
"kappa.o",17,40,0.33,"FALSE","FALSE","FALSE","6.5390059401625","1.94991965703547","4.58908628312703","0.339","0.029","0.024","4,29,30,31,46,49",0.123849917793862,FALSE,0,2,5,3,6,2,4,0.333333333333333,0.333333333333333
