"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,20,0.33,"FALSE","FALSE","FALSE","18.5931401291328","12.9807628440526","5.61237728508019","0.302","3,4,7,8,15,16,19,20,23,24,26,27,31,32,33,34,36,37",0.446264476475469,FALSE,10,3,2,1,18,13,5,0.722222222222222,0.625
"EBIC",10,20,0.33,"FALSE","FALSE","FALSE","3.90862809861082","3.36738231368176","0.541245784929062","0.163","2,3,8,11,12,14,20,22,32,34,35",0.341930098791828,FALSE,6,2,2,3,11,8,3,0.727272727272727,0.375
"EBIC",100,20,0.33,"FALSE","FALSE","FALSE","11.1274963731016","7.62544088087121","3.50205549223041","0.123","2,3,6,8,12,13,19,20,21,22,26,27,28,29,30,31,32,33,34",0.219571273309139,FALSE,12,1,2,0,19,13,6,0.684210526315789,0.75
"EBIC",11,20,0.33,"FALSE","FALSE","FALSE","3.79295610949418","3.13911768368522","0.653838425808959","0.191","1,4,7,8,11,18,19,20,27,29,31,32,36",0.699347391931284,FALSE,8,1,2,2,13,9,4,0.692307692307692,0.5
"EBIC",12,20,0.33,"FALSE","FALSE","FALSE","20","18","2","0.075","1,2,4,5,6,8,11,12,16,18,19,21,22,23,24,25,26,28,31",0.616010505940082,FALSE,15,0,1,3,19,15,4,0.789473684210526,0.5
"EBIC",13,20,0.33,"FALSE","FALSE","FALSE","0.595191702630433","0.428425825108103","0.16676587752233","0.115","1,2,3,4,6,11,16,19,21,22,24,26,27,29,31,32,33,35,36",0.11754808417239,FALSE,10,2,0,1,19,12,7,0.631578947368421,0.875
"EBIC",14,20,0.33,"FALSE","FALSE","FALSE","20","15","5","0.073","2,3,4,5,6,8,12,13,15,21,23,27,30,31,33,34,36",0.0560467341358571,FALSE,9,2,1,1,17,11,6,0.647058823529412,0.75
"EBIC",15,20,0.33,"FALSE","FALSE","FALSE","12.64564469988","9.53664146412284","3.10900323575715","0.088","1,2,3,4,11,12,14,16,20,21,22,24,34,37",0.530167451135298,FALSE,8,2,0,4,14,10,4,0.714285714285714,0.5
"EBIC",16,20,0.33,"FALSE","FALSE","FALSE","2.23342058644048","2.05985928000267","0.173561306437818","0.127","3,8,13,14,16,20,27,28",0.840638148804927,FALSE,7,0,3,4,8,7,1,0.875,0.125
"EBIC",17,20,0.33,"FALSE","FALSE","FALSE","20","14","6","0.077","1,2,3,4,6,8,14,20,21,22,24,26,28,29,31,32,33,34,35",0.167910296181646,FALSE,10,2,0,1,19,12,7,0.631578947368421,0.875
"EBIC",18,20,0.33,"FALSE","FALSE","FALSE","16.9353062047431","13.524855587124","3.41045061761917","0.083","2,3,4,6,8,9,11,12,13,17,19,21,22,23,27,28,30,31,32",0.202960513684788,FALSE,13,0,1,1,19,13,6,0.684210526315789,0.75
"EBIC",19,20,0.33,"FALSE","FALSE","FALSE","13.1367850346362","8.57847516098408","4.55830987365211","0.08","2,3,4,6,8,10,14,21,23,29,31,34,35,36,37",0.22286424316297,FALSE,7,4,1,3,15,11,4,0.733333333333333,0.5
"EBIC",2,20,0.33,"FALSE","FALSE","FALSE","11.8887269795901","8.44238648681997","3.44634049277015","0.119","1,2,4,8,11,12,17,18,19,21,22,23,26,27,30,31,33,34,35",0.14555149163216,FALSE,11,2,1,1,19,13,6,0.684210526315789,0.75
"EBIC",20,20,0.33,"FALSE","FALSE","FALSE","20","14","6","0.077","5,6,7,12,14,15,16,18,19,20,21,22,24,28,30,31,32,33,35",1.75764291402016,FALSE,14,1,4,0,19,15,4,0.789473684210526,0.5
