"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,40,0.33,"FALSE","FALSE","FALSE","8.1576361842579","3.19510263536874","4.96253354888917","0.123","0.026","0.024","2,3,4,6,23,24,25,26,27,28",0.0542932744050016,FALSE,0,0,2,0,10,0,10,0,0.833333333333333
"EBIC",10,40,0.33,"FALSE","FALSE","FALSE","8.67513018582495","3.6906823353468","4.98444785047815","0.151","0.023","0.028","2,3,4,6,9,15,20,24,25,27,28,31",0.0940800382543677,FALSE,3,1,2,2,12,4,8,0.333333333333333,0.666666666666667
"EBIC",100,40,0.33,"FALSE","FALSE","FALSE","5.64986280398118","3.93591603796608","1.7139467660151","0.152","0.029","0.031","1,3,6,14,22,24,26",0.244453274447802,FALSE,2,0,3,4,7,2,5,0.285714285714286,0.416666666666667
"EBIC",11,40,0.33,"FALSE","FALSE","FALSE","5.54985925111602","1.78489514138722","3.76496410972881","0.195","0.03","0.034","2,3,16,23,24,25,27,28",0.120948028515425,FALSE,1,0,4,1,8,1,7,0.125,0.583333333333333
"EBIC",12,40,0.33,"FALSE","FALSE","FALSE","5.41270938666695","1.11067431550495","4.30203507116199","0.169","0.029","0.034","2,4,23,24,25,27,28,31",0.109805106325141,FALSE,0,1,4,1,8,1,7,0.125,0.583333333333333
"EBIC",13,40,0.33,"FALSE","FALSE","FALSE","4.90611407159853","2.35880130228229","2.54731276931625","0.208","0.029","0.035","1,3,6,14,22,26",0.283743438676307,FALSE,2,0,3,5,6,2,4,0.333333333333333,0.333333333333333
"EBIC",14,40,0.33,"FALSE","FALSE","FALSE","6.49304233763396","2.73996129911286","3.75308103852109","0.13","0.029","0.027","1,4,6,18,24,25,26,27",0.114243676613852,FALSE,1,0,3,2,8,1,7,0.125,0.583333333333333
"EBIC",15,40,0.33,"FALSE","FALSE","FALSE","5.36784302840893","3.4585788989459","1.90926412946303","0.173","0.028","0.027","1,6,14,22,24,26,27",0.255075848645267,FALSE,2,0,4,3,7,2,5,0.285714285714286,0.416666666666667
"EBIC",16,40,0.33,"FALSE","FALSE","FALSE","5.93200232234982","2.35032280244218","3.58167951990764","0.181","0.028","0.029","2,3,5,7,23,25,26,28",0.153147291786715,FALSE,1,0,3,2,8,1,7,0.125,0.583333333333333
"EBIC",17,40,0.33,"FALSE","FALSE","FALSE","6.52758411198347","2.73738440271865","3.79019970926482","0.194","0.029","0.024","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.132831744678276,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",18,40,0.33,"FALSE","FALSE","FALSE","4.30580140649948","2.72209991802327","1.58370148847621","0.162","0.029","0.027","4,6,18,24,25,26,27",0.135763865078041,FALSE,1,0,4,2,7,1,6,0.142857142857143,0.5
"EBIC",19,40,0.33,"FALSE","FALSE","FALSE","5.67102307832954","2.54092980269809","3.13009327563145","0.149","0.029","0.033","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.256621092677211,FALSE,15,3,0,0,30,18,12,0.6,1
"EBIC",2,40,0.33,"FALSE","FALSE","FALSE","6.49543775397473","4.28852246990307","2.20691528407166","0.174","0.027","0.027","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.213512495959637,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",20,40,0.33,"FALSE","FALSE","FALSE","5.49109950698151","1.62698085128399","3.86411865569751","0.155","0.029","0.029","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.352171517835714,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",21,40,0.33,"FALSE","FALSE","FALSE","5.9787751698074","3.0782686076358","2.90050656217159","0.149","0.027","0.029","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.114979220097122,FALSE,15,3,0,0,30,18,12,0.6,1
"EBIC",22,40,0.33,"FALSE","FALSE","FALSE","6.30757787031062","3.58170556396405","2.72587230634657","0.2","0.027","0.029","6,7,9,14,18,24,25,26,27,28",0.30370530646107,FALSE,4,0,5,1,10,4,6,0.4,0.5
"EBIC",23,40,0.33,"FALSE","FALSE","FALSE","5.8556056422236","3.39926280900823","2.45634283321537","0.135","0.034","0.026","3,4,6,22,24,26,27",0.150724367040899,FALSE,1,0,3,3,7,1,6,0.142857142857143,0.5
"EBIC",24,40,0.33,"FALSE","FALSE","FALSE","5.99057074565298","1.27975394277504","4.71081680287794","0.152","0.029","0.029","4,6,8,11,24,25,27,28,31",0.149025421914987,FALSE,2,1,4,2,9,3,6,0.333333333333333,0.5
