"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,20,0.33,"FALSE","FALSE","FALSE","3.35865437230535","2.34153104715288","1.01712332515247","0.172","0.022","0.031","2,4,12",0.228978281402548,FALSE,0,0,2,3,3,0,3,0,0.375
"EBIC",10,20,0.33,"FALSE","FALSE","FALSE","3.39136081581275","1.17716184095629","2.21419897485646","0.067","0.022","0.016","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",0.826453205723384,FALSE,7,2,0,0,17,9,8,0.529411764705882,1
"EBIC",100,20,0.33,"FALSE","FALSE","FALSE","2.85129153641806","1.9169658060276","0.934325730390465","0.085","0.021","0.021","3,4,5,13,14,15",0.115888936719583,FALSE,1,0,2,1,6,1,5,0.166666666666667,0.625
"EBIC",11,20,0.33,"FALSE","FALSE","FALSE","3.10176711118855","1.53659040364508","1.56517670754347","0.088","0.024","0.031","2,12,14,15",0.158223812862383,FALSE,0,0,3,1,4,0,4,0,0.5
"EBIC",12,20,0.33,"FALSE","FALSE","FALSE","3.70678421835685","1.18100582073391","2.52577839762294","0.075","0.021","0.026","3,12,14,15",0.166026507127188,FALSE,0,0,3,1,4,0,4,0,0.5
"EBIC",13,20,0.33,"FALSE","FALSE","FALSE","5.01736184804827","2.08721048793854","2.93015136010973","0.082","0.019","0.015","1,2,3,4,6,7,8,9,10,11,12,13,14,15,17",0.174264337388314,FALSE,6,1,0,0,15,7,8,0.466666666666667,1
"EBIC",14,20,0.33,"FALSE","FALSE","FALSE","2.36165385427954","1.9869825450946","0.374671309184939","0.078","0.023","0.021","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",1.03039152327258,FALSE,7,2,0,0,17,9,8,0.529411764705882,1
"EBIC",15,20,0.33,"FALSE","FALSE","FALSE","4.60314969960126","2.32021337793742","2.28293632166384","0.076","0.018","0.014","1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17",0.185550974095317,FALSE,6,2,0,0,16,8,8,0.5,1
"EBIC",16,20,0.33,"FALSE","FALSE","FALSE","3.52791493788616","1.4023479184445","2.12556701944166","0.079","0.023","0.022","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",0.772958226966644,FALSE,7,2,0,0,17,9,8,0.529411764705882,1
"EBIC",17,20,0.33,"FALSE","FALSE","FALSE","3.31576019861893","3.08625825418671","0.229501944432216","0.069","0.022","0.018","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",0.631124581135588,FALSE,7,2,0,0,17,9,8,0.529411764705882,1
"EBIC",18,20,0.33,"FALSE","FALSE","FALSE","6.30952354510399","2.29403814250306","4.01548540260094","0.068","0.02","0.016","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",0.214225544690776,FALSE,7,2,0,0,17,9,8,0.529411764705882,1
"EBIC",19,20,0.33,"FALSE","FALSE","FALSE","4.3497487350469","2.23352420539174","2.11622452965516","0.08","0.02","0.016","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",0.354194927592805,FALSE,7,2,0,0,17,9,8,0.529411764705882,1
"EBIC",2,20,0.33,"FALSE","FALSE","FALSE","4.54132872131386","1.9000350502836","2.64129367103026","0.107","0.019","0.017","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",0.153955958874363,FALSE,7,2,0,0,17,9,8,0.529411764705882,1
"EBIC",20,20,0.33,"FALSE","FALSE","FALSE","3.90243910492129","2.61190074795056","1.29053835697072","0.081","0.02","0.023","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",0.309520293229071,FALSE,7,2,0,0,17,9,8,0.529411764705882,1
"EBIC",21,20,0.33,"FALSE","FALSE","FALSE","2.61013279232004","1.36781519867843","1.24231759364161","0.092","0.022","0.024","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",0.97403222365416,FALSE,7,2,0,0,17,9,8,0.529411764705882,1
"EBIC",22,20,0.33,"FALSE","FALSE","FALSE","2.36580565020392","1.69378050567103","0.672025144532895","0.086","0.02","0.021","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",0.810503256595413,FALSE,7,2,0,0,17,9,8,0.529411764705882,1
"EBIC",23,20,0.33,"FALSE","FALSE","FALSE","3.10438781053259","2.27739540439278","0.826992406139811","0.085","0.023","0.027","2,3,14,16",0.179327548611996,FALSE,0,1,2,3,4,1,3,0.25,0.375
"EBIC",24,20,0.33,"FALSE","FALSE","FALSE","3.52571077298008","1.34080882819733","2.18490194478275","0.074","0.02","0.019","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",0.334939970958193,FALSE,7,2,0,0,17,9,8,0.529411764705882,1
"EBIC",25,20,0.33,"FALSE","FALSE","FALSE","3.30313467895257","1.95442932103659","1.34870535791598","0.074","0.029","0.026","2,3,5,14,16",0.238466343981054,FALSE,1,1,2,3,5,2,3,0.4,0.375
"EBIC",26,20,0.33,"FALSE","FALSE","FALSE","2.86304350969606","1.92609972936964","0.936943780326418","0.093","0.023","0.021","1,2,4,5,6,9,12",0.312047250372754,FALSE,3,0,1,3,7,3,4,0.428571428571429,0.5
"EBIC",27,20,0.33,"FALSE","FALSE","FALSE","3.36436003182867","2.26144280387477","1.10291722795391","0.099","0.024","0.021","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",0.301812899436491,FALSE,7,2,0,0,17,9,8,0.529411764705882,1
