"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,700,0.33,"TRUE","TRUE","FALSE","20.1032964216169","10.1021737971114","10.0011226245054","6.68","0.352","0.752","1,2,3,4,5,6,7,8,9,10,704,705,706,707,708,709,710,711,712,713",0.00011335963663667,TRUE,0,0,0,0,20,0,20,0,1
"EBIC",10,700,0.33,"TRUE","TRUE","FALSE","20.1156321701434","10.114374789639","10.0012573805045","7.947","0.37","0.811","1,2,3,4,5,6,7,8,9,10,704,705,706,707,708,709,710,711,712,713",8.93138380666221e-05,TRUE,0,0,0,0,20,0,20,0,1
"EBIC",100,700,0.33,"TRUE","TRUE","FALSE","20.1245716695642","10.1241294862921","10.0004421832721","7.093","0.354","0.815","1,2,3,4,5,6,7,8,9,10,704,705,706,707,708,709,710,711,712,713",4.01592648660097e-05,TRUE,0,0,0,0,20,0,20,0,1
"EBIC",11,700,0.33,"TRUE","TRUE","FALSE","20.2387804393804","10.2713614443935","9.96741899498694","7.723","0.342","0.782","1,2,3,4,5,6,7,8,9,10,462,704,705,706,707,708,709,710,711,712,713",0.000140990419406637,FALSE,1,0,0,0,21,1,20,0.0476190476190476,1
"EBIC",12,700,0.33,"TRUE","TRUE","FALSE","20.1503251790617","10.1488990808473","10.0014260982144","7.419","0.37","0.853","1,2,3,4,5,6,7,8,9,10,704,705,706,707,708,709,710,711,712,713",7.70179725977291e-05,TRUE,0,0,0,0,20,0,20,0,1
"EBIC",13,700,0.33,"TRUE","TRUE","FALSE","20.0944887568652","10.0938621847512","10.000626572114","6.823","0.377","0.888","1,2,3,4,5,6,7,8,9,10,704,705,706,707,708,709,710,711,712,713",5.01656163077449e-05,TRUE,0,0,0,0,20,0,20,0,1
"EBIC",14,700,0.33,"TRUE","TRUE","FALSE","20.1197066462438","10.1191580504124","10.0005485958314","6.852","0.354","0.78","1,2,3,4,5,6,7,8,9,10,704,705,706,707,708,709,710,711,712,713",3.38587243144524e-05,TRUE,0,0,0,0,20,0,20,0,1
"EBIC",15,700,0.33,"TRUE","TRUE","FALSE","20.0920194898846","10.0915436364279","10.0004758534568","6.726","0.362","0.834","1,2,3,4,5,6,7,8,9,10,704,705,706,707,708,709,710,711,712,713",9.35294729587057e-05,TRUE,0,0,0,0,20,0,20,0,1
"EBIC",16,700,0.33,"TRUE","TRUE","FALSE","20.1055205848538","10.1049137924566","10.0006067923972","6.677","0.353","0.812","1,2,3,4,5,6,7,8,9,10,704,705,706,707,708,709,710,711,712,713",9.61031176702229e-05,TRUE,0,0,0,0,20,0,20,0,1
"EBIC",17,700,0.33,"TRUE","TRUE","FALSE","20.1075913734109","10.1071350810771","10.0004562923338","7.17","0.379","0.898","1,2,3,4,5,6,7,8,9,10,704,705,706,707,708,709,710,711,712,713",9.76105216459403e-05,TRUE,0,0,0,0,20,0,20,0,1
"EBIC",18,700,0.33,"TRUE","TRUE","FALSE","20.1173001825125","10.116907053104","10.0003931294085","6.869","0.355","0.816","1,2,3,4,5,6,7,8,9,10,704,705,706,707,708,709,710,711,712,713",0.000121577408251974,TRUE,0,0,0,0,20,0,20,0,1
"EBIC",19,700,0.33,"TRUE","TRUE","FALSE","20.1193634028171","10.1183348263168","10.0010285765003","7.154","0.379","0.881","1,2,3,4,5,6,7,8,9,10,704,705,706,707,708,709,710,711,712,713",7.63189194825778e-05,TRUE,0,0,0,0,20,0,20,0,1
"EBIC",2,700,0.33,"TRUE","TRUE","FALSE","20.1047568280467","10.1043571319743","10.0003996960723","6.92","0.383","0.828","1,2,3,4,5,6,7,8,9,10,704,705,706,707,708,709,710,711,712,713",0.000110411864448497,TRUE,0,0,0,0,20,0,20,0,1
