"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,20,0.33,"FALSE","FALSE","FALSE","1.51599489603513","1.19246610825181","0.323528787783322","0.196","0.021","0.012","1,2,3,4,5,6,7,8,9,12,14,15,16,21,22,24,25,27",0.499319468901192,FALSE,10,1,0,1,18,11,7,0.611111111111111,0.875
"EBIC",10,20,0.33,"FALSE","FALSE","FALSE","3.00949724418537","2.23399392613016","0.77550331805521","0.128","0.021","0.012","3,14,22",0.26473201499613,FALSE,1,0,3,3,3,1,2,0.333333333333333,0.25
"EBIC",100,20,0.33,"TRUE","TRUE","FALSE","2.29829830780727","1.23953229707054","1.05876601073672","0.119","0.022","0.013","1,2,3,4,5,6,9,17,18,19,21,24,25",0.149261718677509,FALSE,7,0,0,2,13,7,6,0.538461538461538,0.75
"EBIC",11,20,0.33,"FALSE","FALSE","FALSE","3.06025917318176","1.41304059443488","1.64721857874687","0.121","0.021","0.013","1,4,23,26,27",0.358622326320511,FALSE,0,2,2,3,5,2,3,0.4,0.375
"EBIC",12,20,0.33,"FALSE","FALSE","FALSE","1.26189172094278","0.897102369734246","0.364789351208539","0.096","0.021","0.013","3,12,22",0.296313695182879,FALSE,1,0,3,3,3,1,2,0.333333333333333,0.25
"EBIC",13,20,0.33,"FALSE","FALSE","FALSE","4.31857128555539","3.0230643946435","1.2955068909119","0.133","0.021","0.012","3,7,8,12,13,14,15,16,17,19,22,24",0.219280338506314,FALSE,9,0,3,2,12,9,3,0.75,0.375
"EBIC",14,20,0.33,"FALSE","FALSE","FALSE","0.119637893547521","0.0945978448795033","0.025040048668018","0.076","0.021","0.013","1,2,3,4,6,7,8,10,16,18,19,20,21,22,24,25,26",0.604247305494333,FALSE,9,1,0,1,17,10,7,0.588235294117647,0.875
"EBIC",15,20,0.33,"FALSE","FALSE","FALSE","17.1704085055805","11.9637353816209","5.20667312395961","0.086","0.026","0.013","1,2,3,4,6,7,8,9,10,15,18,20,22,23,24,25,26,27",0.143457708868113,FALSE,8,2,0,0,18,10,8,0.555555555555556,1
"EBIC",16,20,0.33,"FALSE","FALSE","FALSE","0.712904924556502","0.410272170301375","0.302632754255127","0.093","0.02","0.013","2,4,14,24,25",0.203971873420965,FALSE,1,0,2,2,5,1,4,0.2,0.5
"EBIC",17,20,0.33,"FALSE","FALSE","FALSE","2.22896316371904","1.74205272299287","0.48691044072617","0.105","0.021","0.012","1,2,3,4,6,8,10,13,15,17,18,22,24,25,26,27",0.2162409662032,FALSE,7,2,0,1,16,9,7,0.5625,0.875
"EBIC",18,20,0.33,"FALSE","FALSE","FALSE","17.9468875072155","12.5849283244395","5.36195918277592","0.083","0.02","0.012","2,3,6,7,8,10,11,12,13,16,17,18,20,21,22,23,24,25,26",0.386833771585895,FALSE,12,1,2,0,19,13,6,0.684210526315789,0.75
"EBIC",19,20,0.33,"FALSE","FALSE","FALSE","8.6736685908227","6.23890733525998","2.43476125556272","0.116","0.02","0.013","1,3,4,5,7,8,12,13,15,16,17,18,19,20,21,22,23,24,25",0.66519419140577,FALSE,12,0,1,0,19,12,7,0.631578947368421,0.875
"EBIC",2,20,0.33,"FALSE","FALSE","FALSE","4.07499122067912","2.35827803870543","1.71671318197369","0.146","0.02","0.011","1,2,3,5,9,12,14,15,17,20,24,25,27",0.162302705740012,FALSE,7,1,1,2,13,8,5,0.615384615384615,0.625
"EBIC",20,20,0.33,"FALSE","FALSE","FALSE","4.34791696228301","3.21307159544094","1.13484536684207","0.105","0.021","0.012","3,7,12,15,22,23",0.394106761011951,FALSE,3,0,3,2,6,3,3,0.5,0.375
"EBIC",21,20,0.33,"FALSE","FALSE","FALSE","0.743249518562055","0.327334292625271","0.415915225936784","0.092","0.021","0.016","1,2,3,4,7,11,13,15,16,17,19,20,21,23,24,25,27",0.220763541415512,FALSE,9,1,0,1,17,10,7,0.588235294117647,0.875
"EBIC",22,20,0.33,"FALSE","FALSE","FALSE","15.7075549655308","11.6754882916013","4.03206667392955","0.093","0.021","0.013","1,4,8,9,10,14,15,16,17,19,22,24,25,26,27",0.517526930562711,FALSE,8,2,2,1,15,10,5,0.666666666666667,0.625
"EBIC",23,20,0.33,"FALSE","FALSE","FALSE","0.20920846667323","0.142898207015786","0.0663102596574442","0.073","0.021","0.012","1,2,3,4,5,8,11,12,13,15,16,17,18,21,22,23,24,25,27",0.350221866870449,FALSE,10,1,0,0,19,11,8,0.578947368421053,1
"EBIC",24,20,0.33,"FALSE","FALSE","FALSE","20","16","4","0.073","0.021","0.012","1,2,3,4,5,6,7,8,10,11,12,13,15,17,19,21,23,25,26",0.270211330578359,FALSE,12,1,0,2,19,13,6,0.684210526315789,0.75
"EBIC",25,20,0.33,"FALSE","FALSE","FALSE","15.163079149029","11.4397324266526","3.72334672237636","0.072","0.022","0.012","2,3,4,5,8,10,11,12,14,15,16,17,18,19,20,22,23,24,26",0.794230218159853,FALSE,12,1,1,1,19,13,6,0.684210526315789,0.75
"EBIC",26,20,0.33,"FALSE","FALSE","FALSE","1.47315064601269","0.846766180093479","0.626384465919215","0.102","0.02","0.012","3,12,22",0.267561574884932,FALSE,1,0,3,3,3,1,2,0.333333333333333,0.25
"EBIC",27,20,0.33,"FALSE","FALSE","FALSE","2.62582877466623","1.42218571556711","1.20364305909912","0.118","0.02","0.013","3,4,8,11,24,25,26,27",0.263053155517483,FALSE,2,2,2,2,8,4,4,0.5,0.5
"EBIC",28,20,0.33,"FALSE","FALSE","FALSE","1.91917345249247","1.38452077323225","0.534652679260212","0.123","0.02","0.012","1,2,3,4,5,7,15,16,21,22,23,24,25,26",0.318655448581851,FALSE,5,1,0,0,14,6,8,0.428571428571429,1
"EBIC",29,20,0.33,"FALSE","FALSE","FALSE","20","14","6","0.07","0.021","0.013","1,2,4,6,8,9,10,11,12,13,14,18,19,20,22,23,24,25,26",0.397647026883526,FALSE,11,1,1,0,19,12,7,0.631578947368421,0.875
"EBIC",3,20,0.33,"FALSE","FALSE","FALSE","16.1428690112782","12.7358448316474","3.40702417963074","0.114","0.02","0.012","1,4,5,6,7,8,9,10,11,12,15,16,18,19,20,21,22,23,24",0.583199553167668,FALSE,14,0,2,1,19,14,5,0.736842105263158,0.625
"EBIC",30,20,0.33,"FALSE","FALSE","FALSE","20","16","4","0.069","0.02","0.011","1,2,3,4,5,7,8,11,12,13,14,16,17,19,20,21,22,23,24",0.112233843688138,FALSE,12,0,0,1,19,12,7,0.631578947368421,0.875
"EBIC",31,20,0.33,"FALSE","FALSE","FALSE","4.04674503000147","2.99923703788388","1.04750799211759","0.124","0.024","0.012","1,3,6,10,11,12,16,19,21,23,25,27",0.275513943283167,FALSE,7,1,2,2,12,8,4,0.666666666666667,0.5
"EBIC",32,20,0.33,"FALSE","FALSE","FALSE","3.20796265814309","2.46872088012435","0.739241778018737","0.119","0.02","0.013","1,2,3,4,7,9,10,12,13,15,17,20,22,24,25,27",0.0690786764742649,FALSE,8,1,0,1,16,9,7,0.5625,0.875
"EBIC",33,20,0.33,"FALSE","FALSE","FALSE","20","14","6","0.07","0.02","0.012","2,4,6,7,9,10,13,14,15,16,17,18,20,21,22,23,24,25,26",0.628726090942343,FALSE,12,1,2,0,19,13,6,0.684210526315789,0.75
"EBIC",34,20,0.33,"FALSE","FALSE","FALSE","2.72785286113719","1.4110735720133","1.3167792891239","0.127","0.02","0.012","1,2,3,4,8,11,15,19,21,23,24,25",0.204198411843415,FALSE,5,0,0,1,12,5,7,0.416666666666667,0.875
"EBIC",35,20,0.33,"FALSE","FALSE","FALSE","2.23164251421678","1.48489096390239","0.746751550314395","0.138","0.026","0.013","1,2,3,9,12,16,22,24",0.247561529163349,FALSE,3,0,1,2,8,3,5,0.375,0.625
"EBIC",36,20,0.33,"FALSE","FALSE","FALSE","2.2951997947619","1.43481198065627","0.860387814105627","0.108","0.021","0.012","1,2,3,4,6,7,8,9,10,12,13,17,18,19,23,25",0.270371836563733,FALSE,10,0,0,2,16,10,6,0.625,0.75
"EBIC",37,20,0.33,"FALSE","FALSE","FALSE","20","15","5","0.071","0.02","0.012","1,2,3,4,5,6,8,9,10,11,15,17,18,19,20,23,24,25,26",0.0908349908105194,FALSE,11,1,0,1,19,12,7,0.631578947368421,0.875
"EBIC",38,20,0.33,"FALSE","FALSE","FALSE","3.52478620077016","2.17495726442538","1.34982893634478","0.114","0.021","0.012","1,3,4,11,12,20,22,24",0.208334432256519,FALSE,3,0,1,2,8,3,5,0.375,0.625
"EBIC",39,20,0.33,"FALSE","FALSE","FALSE","1.67515669692817","1.00653817293683","0.668618523991345","0.109","0.025","0.012","1,3,4,7,13,15,16,18,19,20,22,25,27",0.151148032280054,FALSE,7,1,1,2,13,8,5,0.615384615384615,0.625
"EBIC",4,20,0.33,"FALSE","FALSE","FALSE","1.07483365878497","0.544893570210788","0.529940088574178","0.099","0.022","0.013","2,24,25",0.105216279608262,FALSE,0,0,3,2,3,0,3,0,0.375
"EBIC",40,20,0.33,"TRUE","TRUE","FALSE","1.56134101275911","0.785732693341762","0.775608319417344","0.099","0.02","0.013","1,2,3,4,5,6,8,10,13,17,19,20,21,22,23,24,25,26,27",0.108116092533902,FALSE,9,2,0,0,19,11,8,0.578947368421053,1
"EBIC",41,20,0.33,"FALSE","FALSE","FALSE","4.69131621747757","3.41371733080533","1.27759888667224","0.133","0.026","0.012","1,4,9,16,20,23,25",0.157248170168356,FALSE,3,0,2,2,7,3,4,0.428571428571429,0.5
"EBIC",42,20,0.33,"FALSE","FALSE","FALSE","20","14","6","0.068","0.02","0.012","1,3,5,6,7,8,10,12,13,14,15,18,19,20,22,23,24,25,26",0.172049493299569,FALSE,12,1,2,0,19,13,6,0.684210526315789,0.75
"EBIC",43,20,0.33,"FALSE","FALSE","FALSE","3.27322900416965","2.14116540740629","1.13206359676336","0.111","0.02","0.011","1,3,4,6,7,8,10,13,14,15,17,21,23,24,25,27",0.109809505229419,FALSE,9,1,1,1,16,10,6,0.625,0.75
"EBIC",44,20,0.33,"FALSE","FALSE","FALSE","1.98514367180997","1.33360918871264","0.651534483097337","0.126","0.027","0.014","1,2,3,4,6,7,8,9,10,12,15,18,21,22,23,24,25,26,27",0.836208973261418,FALSE,9,2,0,0,19,11,8,0.578947368421053,1
"EBIC",45,20,0.33,"FALSE","FALSE","FALSE","1.93943716133214","0.99524488644654","0.944192274885605","0.091","0.02","0.012","2,3,4,6,7,9,10,11,13,14,15,17,19,20,21,22,24,25,27",0.421380794178913,FALSE,12,1,1,1,19,13,6,0.684210526315789,0.75
