"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,40,0.33,"FALSE","FALSE","FALSE","6.95132829234438","3.38484916358381","3.56647912876057","0.432","0.034","0.023","2,3,4,15,26,28,60,61,62,63,64,65",0.056677037341322,FALSE,3,0,3,0,12,3,9,0.25,0.75
"EBIC",10,40,0.33,"FALSE","FALSE","FALSE","6.76258287403212","3.97412444149769","2.78845843253443","0.538","0.036","0.021","1,13,25,27,38,39,41,48,54,59,61,64,65,68,70",0.151399848817195,FALSE,9,2,5,3,15,11,4,0.733333333333333,0.333333333333333
"EBIC",100,40,0.33,"FALSE","FALSE","FALSE","4.94525218986346","3.60018979974731","1.34506239011616","0.6","0.038","0.021","1,9,15,18,20,31,37,61,63,65,70",0.140739677982567,FALSE,6,1,5,3,11,7,4,0.636363636363636,0.333333333333333
"EBIC",11,40,0.33,"FALSE","FALSE","FALSE","4.64235675544807","2.6138189025244","2.02853785292367","0.405","0.037","0.021","32,41,48,64,68",0.23453405783193,FALSE,3,1,6,5,5,4,1,0.8,0.0833333333333333
"EBIC",12,40,0.33,"FALSE","FALSE","FALSE","5.70203001893487","3.10388044736092","2.59814957157395","0.561","0.036","0.024","1,6,14,21,43,44,54,55,62,65",0.140814500610965,FALSE,6,0,4,4,10,6,4,0.6,0.333333333333333
"EBIC",13,40,0.33,"FALSE","FALSE","FALSE","6.30865843335223","3.36690129450341","2.94175713884882","0.485","0.035","0.023","3,4,7,60,62,63,64",0.0849443442006712,FALSE,1,0,4,2,7,1,6,0.142857142857143,0.5
"EBIC",14,40,0.33,"FALSE","FALSE","FALSE","5.61165262275783","3.83905393630982","1.77259868644801","0.573","0.034","0.021","1,6,16,20,24,27,31,35,61,62,63,65,66",0.0815368490128741,FALSE,6,1,4,2,13,7,6,0.538461538461538,0.5
"EBIC",15,40,0.33,"FALSE","FALSE","FALSE","5.3876423840541","3.99315243549251","1.39448994856159","0.642","0.039","0.022","10,32,33,40,52,56,63",0.190790458350556,FALSE,6,0,6,5,7,6,1,0.857142857142857,0.0833333333333333
"EBIC",16,40,0.33,"FALSE","FALSE","FALSE","5.89653767576986","3.47616093973193","2.42037673603792","0.604","0.035","0.022","3,15,20,26,31,60,62,63,67",0.131323841594046,FALSE,4,1,5,3,9,5,4,0.555555555555556,0.333333333333333
"EBIC",17,40,0.33,"FALSE","FALSE","FALSE","5.74566311775424","3.50162259793741","2.24404051981683","0.596","0.036","0.026","3,4,6,8,9,12,14,15,17,19,21,29,31,33,34,37,38,40,41,44,46,50,52,53,54,57,60,61,62,63,64,65,66,71",0.127541004865723,FALSE,23,2,3,0,34,25,9,0.735294117647059,0.75
