"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,20,0.33,"FALSE","FALSE","FALSE","18.5701948542946","12.9982778165436","5.57191703775099","0.413","0.025","0.021","1,4,5,8,12,16,17,18,21,22,23,24,25,27,31,32,33,34,36",0.337722913042686,FALSE,12,2,2,1,19,14,5,0.736842105263158,0.625
"EBIC",10,20,0.33,"FALSE","FALSE","FALSE","0.653306512299171","0.556757345238491","0.0965491670606801","0.092","0.021","0.013","1,3,4,6,7,10,15,20,21,28,29,30,31,32,33,34,35,37",0.146611161115502,FALSE,8,3,1,0,18,11,7,0.611111111111111,0.875
"EBIC",100,20,0.33,"TRUE","TRUE","FALSE","16.1111839266195","12.494557927777","3.6166259988425","0.098","0.022","0.013","1,2,3,8,9,10,11,12,13,14,17,19,20,22,27,29,30,32,33",0.424414753172167,FALSE,13,0,1,1,19,13,6,0.684210526315789,0.75
"EBIC",11,20,0.33,"FALSE","FALSE","FALSE","2.12056690009857","0.936063079703457","1.18450382039511","0.133","0.022","0.012","1,2,4,6,7,11,13,14,18,20,22,23,24,25,29,31,32,33,35",0.183795404507446,FALSE,12,1,1,1,19,13,6,0.684210526315789,0.75
"EBIC",12,20,0.33,"FALSE","FALSE","FALSE","17.9327951737105","13.4273517531239","4.50544342058655","0.08","0.023","0.014","1,2,3,4,6,10,12,15,19,23,25,30,31,32,33",0.158649617663712,FALSE,7,0,0,0,15,7,8,0.466666666666667,1
"EBIC",13,20,0.33,"FALSE","FALSE","FALSE","18.6650839251592","11.1976406338146","7.46744329134463","0.076","0.023","0.013","3,6,9,12,14,16,18,21,23,26,27,28,30,31,32,33,34,35,36",0.155335335196814,FALSE,11,3,3,0,19,14,5,0.736842105263158,0.625
"EBIC",14,20,0.33,"FALSE","FALSE","FALSE","0.112420857031044","0.0697404626130686","0.0426803944179752","0.077","0.024","0.013","1,2,3,4,7,12,15,17,19,20,23,24,25,29,30,31,32,33,35",0.154124341127378,FALSE,10,1,0,0,19,11,8,0.578947368421053,1
"EBIC",15,20,0.33,"FALSE","FALSE","FALSE","3.2834669125583","2.93876229347963","0.344704619078668","0.142","0.023","0.012","1,2,3,4,6,10,12,13,15,16,17,19,21,25,27,28,32,33,34",0.0412908803863343,FALSE,12,1,0,2,19,13,6,0.684210526315789,0.75
"EBIC",16,20,0.33,"FALSE","FALSE","FALSE","0.764598486826922","0.220232275097705","0.544366211729216","0.099","0.023","0.013","1,2,3,4,5,6,12,13,20,24,27,29,32,33,34,35,36,37",0.110093478372015,FALSE,8,4,0,2,18,12,6,0.666666666666667,0.75
"EBIC",17,20,0.33,"FALSE","FALSE","FALSE","0.0847181935362323","0.056512662423208","0.0282055311130244","0.081","0.022","0.013","1,2,4,5,6,8,10,13,17,21,23,25,28,30,31,32,33,34,36",0.200612256220698,FALSE,10,2,1,0,19,12,7,0.631578947368421,0.875
"EBIC",18,20,0.33,"FALSE","FALSE","FALSE","14.9924293253642","9.74325540456814","5.24917392079602","0.074","0.021","0.012","2,3,5,7,8,9,10,11,12,13,17,22,27,30,31,32,33,34,35",0.133370805954444,FALSE,11,2,2,0,19,13,6,0.684210526315789,0.75
"EBIC",19,20,0.33,"FALSE","FALSE","FALSE","20","14","6","0.073","0.022","0.016","1,2,3,7,8,10,14,16,19,20,22,23,27,28,30,32,33,34,35",1.13616589459272,FALSE,11,2,1,1,19,13,6,0.684210526315789,0.75
"EBIC",2,20,0.33,"FALSE","FALSE","FALSE","14.5321810460806","12.2965429645027","2.23563808157795","0.124","0.023","0.014","1,2,3,4,7,8,9,10,13,17,21,25,27,28,29,30,31,32,33",0.157410665896628,FALSE,11,0,0,0,19,11,8,0.578947368421053,1
"EBIC",20,20,0.33,"FALSE","FALSE","FALSE","19.5472258902543","13.6596147158876","5.88761117436676","0.092","0.027","0.015","1,2,4,8,11,12,18,19,23,29,30,31,33,34,35,36",0.269528255081672,FALSE,7,3,1,1,16,10,6,0.625,0.75
"EBIC",21,20,0.33,"FALSE","FALSE","FALSE","9.61126865228676","8.17573215488941","1.43553649739735","0.088","0.023","0.018","2,3,7,8,13,14,21,24,25,27,28,34,35,36",0.543724772986978,FALSE,9,3,2,4,14,12,2,0.857142857142857,0.25
"EBIC",22,20,0.33,"FALSE","FALSE","FALSE","15.1424830774431","12.1093553438375","3.03312773360557","0.079","0.024","0.015","1,2,3,4,8,9,15,21,22,23,25,26,27,30,31,32,33",0.145232899854428,FALSE,9,0,0,0,17,9,8,0.529411764705882,1
"EBIC",23,20,0.33,"FALSE","FALSE","FALSE","20","14","6","0.077","0.023","0.013","1,2,3,4,5,6,8,13,14,15,18,20,28,29,30,31,32,33,35",0.297282629030812,FALSE,10,1,0,0,19,11,8,0.578947368421053,1
"EBIC",24,20,0.33,"FALSE","FALSE","FALSE","20","16","4","0.073","0.026","0.013","1,2,3,4,9,13,17,19,30,31,32,33,35,36",0.0837046781749402,FALSE,4,2,0,0,14,6,8,0.428571428571429,1
"EBIC",25,20,0.33,"FALSE","FALSE","FALSE","0.00954857407323049","0.00808796131055397","0.00146061276267652","0.074","0.024","0.014","1,2,3,4,5,7,11,13,14,15,16,20,22,24,28,31,32,33,36",0.418445855223584,FALSE,11,1,0,1,19,12,7,0.631578947368421,0.875
"EBIC",26,20,0.33,"FALSE","FALSE","FALSE","0.892850052416383","0.437096892603148","0.455753159813234","0.117","0.027","0.013","1,2,3,4,6,7,12,13,15,20,22,27,30,31,32,33",0.208512372413773,FALSE,8,0,0,0,16,8,8,0.5,1
"EBIC",27,20,0.33,"FALSE","FALSE","FALSE","20","12","8","0.083","0.022","0.013","1,2,3,5,6,7,8,12,13,14,18,24,30,31,32,33,34,35,36",0.265368642821043,FALSE,9,3,1,0,19,12,7,0.631578947368421,0.875
"EBIC",28,20,0.33,"FALSE","FALSE","FALSE","20","16","4","0.074","0.023","0.013","2,4,5,6,7,8,10,13,14,15,16,18,19,20,21,24,31,32,36",0.529664310447974,FALSE,14,1,2,2,19,15,4,0.789473684210526,0.5
"EBIC",29,20,0.33,"FALSE","FALSE","FALSE","16.190874072227","12.1106526492013","4.08022142302566","0.095","0.024","0.017","1,2,4,8,16,17,19,23,25,26,28,29,30,32,33,36",0.0752247598045197,FALSE,9,1,1,1,16,10,6,0.625,0.75
"EBIC",3,20,0.33,"FALSE","FALSE","FALSE","18.2119628188863","13.6411747195311","4.57078809935525","0.085","0.023","0.013","1,2,4,10,11,15,18,22,24,27,28,29,31,32,34,36,37",0.83273087136116,FALSE,9,3,1,2,17,12,5,0.705882352941177,0.625
