"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI","nb.tII","est.size","FP","TP","FDR","power"
"EBIC",1,40,0.33,"FALSE","FALSE","FALSE","7.25162196299473","5.03752986411447","2.21409209888027","0.519","0.035","0.021","1,2,3,4,9,10,11,15,28,34,49,53,67,70",0.0891696778137058,FALSE,7,4,14,7,7,0.5,0.636363636363636
"EBIC",10,40,0.33,"FALSE","FALSE","FALSE","6.01773480908255","4.22049286267569","1.79724194640686","0.449","0.033","0.022","1,6,10,14,15,36,41,44,60,64,71",0.169187736417897,FALSE,8,8,11,8,3,0.727272727272727,0.272727272727273
"EBIC",100,40,0.33,"FALSE","FALSE","FALSE","4.98209580472968","2.85812651615334","2.12396928857634","0.45","0.03","0.019","1,5,6,8,10,14,32",0.0731362146201433,FALSE,2,6,7,2,5,0.285714285714286,0.454545454545455
"EBIC",11,40,0.33,"FALSE","FALSE","FALSE","4.7139383732594","2.62904046637036","2.08489790688904","0.532","0.032","0.019","2,7,9,11,23,54",0.161296791869222,FALSE,2,7,6,2,4,0.333333333333333,0.363636363636364
"EBIC",12,40,0.33,"FALSE","FALSE","FALSE","5.66740058572008","4.27767146425734","1.38972912146274","0.341","0.03","0.02","1,2,5,6,10,11,14,51,60,62",0.0537099515227754,FALSE,4,5,10,4,6,0.4,0.545454545454545
"EBIC",13,40,0.33,"FALSE","FALSE","FALSE","6.69275741155513","3.73845673533345","2.95430067622168","0.394","0.032","0.021","1,3,5,6,8,10,14,23,56,67",0.106215011162184,FALSE,4,5,10,4,6,0.4,0.545454545454545
"EBIC",14,40,0.33,"FALSE","FALSE","FALSE","6.3144404234883","4.25532181653722","2.05911860695108","0.374","0.029","0.02","1,3,4,5,6,7,8,10,70",0.0265730998217876,FALSE,1,3,9,1,8,0.111111111111111,0.727272727272727
"EBIC",15,40,0.33,"FALSE","FALSE","FALSE","5.51132591035161","3.59498412461384","1.91634178573777","0.386","0.031","0.02","1,5,6,8,10,14",0.069671823863665,FALSE,1,6,6,1,5,0.166666666666667,0.454545454545455
"EBIC",16,40,0.33,"FALSE","FALSE","FALSE","5.65077188180289","2.59194306606645","3.05882881573644","0.522","0.03","0.021","2,3,5,7,9,11,23,57",0.114011769889811,FALSE,2,5,8,2,6,0.25,0.545454545454545
"EBIC",17,40,0.33,"FALSE","FALSE","FALSE","6.84576270094523","4.30365540404873","2.5421072968965","0.394","0.031","0.017","1,3,4,5,6,9,10,11,13,15,31,59,66",0.0551544916516664,FALSE,5,3,13,5,8,0.384615384615385,0.727272727272727
"EBIC",18,40,0.33,"FALSE","FALSE","FALSE","4.75189069517799","2.54554322149957","2.20634747367842","0.449","0.031","0.015","1,4,7,11,18,20,40,51,59",0.144123916075995,FALSE,5,7,9,5,4,0.555555555555556,0.363636363636364
"EBIC",19,40,0.33,"FALSE","FALSE","FALSE","5.70438079184987","2.32012610045013","3.38425469139974","0.608","0.03","0.021","1,5,6,8,10,14,30,36,63,66",0.0916303599826034,FALSE,5,6,10,5,5,0.5,0.454545454545455
"EBIC",2,40,0.33,"FALSE","FALSE","FALSE","6.45944125679855","4.18916419958304","2.27027705721551","0.264","0.03","0.02","1,4,5,6,7,8,10,14,23,25,32,34,45",0.119526129892411,FALSE,6,4,13,6,7,0.461538461538462,0.636363636363636
"EBIC",20,40,0.33,"FALSE","FALSE","FALSE","5.61639616577908","1.91006727662372","3.70632888915536","0.507","0.03","0.017","2,3,7,10,14,22,33,35,36,43,70",0.138132729246335,FALSE,7,7,11,7,4,0.636363636363636,0.363636363636364
"EBIC",21,40,0.33,"FALSE","FALSE","FALSE","6.93053476758112","5.14969401796313","1.78084074961798","0.455","0.032","0.021","1,4,6,7,9,10,11,25,35,51,54,70",0.109430583115067,FALSE,5,4,12,5,7,0.416666666666667,0.636363636363636
"EBIC",22,40,0.33,"FALSE","FALSE","FALSE","6.99316574634321","2.30371050285948","4.68945524348373","0.361","0.029","0.02","5,6,9,10,14,16,30,36,58",0.11889278287251,FALSE,5,7,9,5,4,0.555555555555556,0.363636363636364
"EBIC",23,40,0.33,"FALSE","FALSE","FALSE","5.69093911109185","3.59343369011629","2.09750542097556","0.419","0.029","0.019","3,5,6,8,10,37,41,46,52,57",0.0911535916577616,FALSE,5,6,10,5,5,0.5,0.454545454545455
"EBIC",24,40,0.33,"FALSE","FALSE","FALSE","4.84709904583536","4.1724123882545","0.674686657580858","0.329","0.029","0.018","1,4,5,6,8,10,53",0.0441017701769884,FALSE,1,5,7,1,6,0.142857142857143,0.545454545454545
