"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,80,0.2,"TRUE","TRUE","FALSE","13.1068618904666","6.90489727860314","6.20196461186342","0.379","1,2,3,4,5,6,7,44,45,46,47,48,49,53",0.0104571788988881,FALSE,0,1,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",10,80,0.2,"TRUE","TRUE","FALSE","13.7750695609703","7.16730271418936","6.60776684678097","0.313","1,2,3,4,5,6,7,43,44,45,46,47,48,49",0.00662980618389659,TRUE,0,0,0,0,14,0,14,0,1
"EBIC",100,80,0.2,"TRUE","TRUE","FALSE","12.9197031289053","6.90301253872858","6.01669059017673","0.316","1,2,3,4,5,6,7,44,45,46,47,48,49",0.00638724522551438,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",11,80,0.2,"TRUE","TRUE","FALSE","13.2447310313823","7.228187046352","6.01654398503033","0.29","1,2,3,4,5,6,7,22,44,45,46,47,48,49",0.0109464789005787,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",12,80,0.2,"TRUE","TRUE","FALSE","13.3124200187902","7.29074131425519","6.02167870453502","0.313","1,2,3,4,5,6,7,41,44,45,46,47,48,49",0.00908818694481025,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",13,80,0.2,"TRUE","TRUE","FALSE","13.1936336246728","7.17617850425341","6.01745512041943","0.301","1,2,3,4,5,6,7,44,45,46,47,48,49",0.00525077807853489,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",14,80,0.2,"TRUE","TRUE","FALSE","13.2969307920715","7.13336457104938","6.16356622102213","0.339","1,2,3,4,5,6,7,43,44,45,46,47,48,49",0.00452009274954271,TRUE,0,0,0,0,14,0,14,0,1
"EBIC",15,80,0.2,"TRUE","TRUE","FALSE","13.283204830475","7.26599551778179","6.01720931269326","0.32","1,2,3,4,5,6,7,9,42,44,45,46,47,48,49",0.0135637009991794,FALSE,2,0,0,1,15,2,13,0.133333333333333,0.928571428571429
"EBIC",16,80,0.2,"TRUE","TRUE","FALSE","13.3622884843356","7.34170205157982","6.02058643275574","0.311","1,2,3,4,5,6,7,42,44,45,46,47,48,49",0.0088377453645678,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",17,80,0.2,"TRUE","TRUE","FALSE","13.7088985682244","7.04002898251871","6.66886958570568","0.39","1,2,3,4,5,6,7,36,44,45,46,47,48,49,50",0.0195197929108806,FALSE,1,1,0,1,15,2,13,0.133333333333333,0.928571428571429
"EBIC",18,80,0.2,"TRUE","TRUE","FALSE","13.4793616666345","7.46772976690409","6.01163189973042","0.352","1,2,3,4,5,6,7,30,44,45,46,47,48,49",0.00856519316159605,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",19,80,0.2,"TRUE","TRUE","FALSE","13.1849289892357","7.14870420351267","6.03622478572304","0.272","1,2,3,4,5,6,7,44,45,46,47,48,49",0.00545701269285936,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",2,80,0.2,"TRUE","TRUE","FALSE","13.1778855776124","7.16433907880095","6.01354649881142","0.331","1,2,3,4,5,6,7,44,45,46,47,48,49",0.00403881999647852,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",20,80,0.2,"TRUE","TRUE","FALSE","13.3707901865271","6.89411388446564","6.47667630206141","0.443","1,2,3,4,5,6,7,26,43,44,45,46,47,48,49,52",0.0185233163474136,FALSE,1,1,0,0,16,2,14,0.125,1
"EBIC",21,80,0.2,"TRUE","TRUE","FALSE","13.2661768143394","7.2234807785068","6.04269603583265","0.323","1,2,3,4,5,6,7,15,26,43,44,45,46,47,48,49",0.0112938891449576,FALSE,2,0,0,0,16,2,14,0.125,1
"EBIC",22,80,0.2,"TRUE","TRUE","FALSE","13.2979898081805","7.27563698737211","6.02235282080839","0.303","1,2,3,4,5,6,7,19,44,45,46,47,48,49",0.0108328457002457,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",23,80,0.2,"TRUE","TRUE","FALSE","13.278117300827","7.259388423551","6.01872887727595","0.302","1,2,3,4,5,6,7,11,44,45,46,47,48,49",0.00864098256823633,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",24,80,0.2,"TRUE","TRUE","FALSE","13.1672141782718","7.14584279740423","6.02137138086757","0.306","1,2,3,4,5,6,7,44,45,46,47,48,49",0.00701001693693202,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",25,80,0.2,"FALSE","FALSE","FALSE","15.1869952456957","9.17327008036343","6.01372516533227","0.512","1,2,3,4,5,6,7,12,14,17,19,22,29,44,45,46,47,48,49",0.0347319138741356,FALSE,6,0,0,1,19,6,13,0.315789473684211,0.928571428571429
"EBIC",26,80,0.2,"TRUE","TRUE","FALSE","13.2688400041605","7.24445616019457","6.0243838439659","0.351","1,2,3,4,5,6,7,33,44,45,46,47,48,49",0.0106373083629786,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",27,80,0.2,"TRUE","TRUE","FALSE","13.6057144909291","7.21619695027304","6.38951754065611","0.325","1,2,3,4,5,6,7,32,44,45,46,47,48,49,50",0.0171580189700436,FALSE,1,1,0,1,15,2,13,0.133333333333333,0.928571428571429
"EBIC",28,80,0.2,"TRUE","TRUE","FALSE","13.325510514684","7.23072498476987","6.09478552991414","0.317","1,2,3,4,5,6,7,25,38,43,44,45,46,47,48,49",0.0141680716233699,FALSE,2,0,0,0,16,2,14,0.125,1
"EBIC",29,80,0.2,"TRUE","TRUE","FALSE","13.0966592399319","7.07811636106825","6.01854287886369","0.279","1,2,3,4,5,6,7,44,45,46,47,48,49",0.00666822939379495,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",3,80,0.2,"TRUE","TRUE","FALSE","13.5138185028029","7.39850325158776","6.11531525121515","0.361","1,2,3,4,5,6,7,9,37,44,45,46,47,48,49",0.0153026794426755,FALSE,2,0,0,1,15,2,13,0.133333333333333,0.928571428571429
"EBIC",30,80,0.2,"TRUE","TRUE","FALSE","13.2644040232977","7.23198759849631","6.03241642480139","0.298","1,2,3,4,5,6,7,42,44,45,46,47,48,49",0.0136741832154008,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",31,80,0.2,"TRUE","TRUE","FALSE","13.3544749945016","7.24031196122263","6.11416303327892","0.375","1,2,3,4,5,6,7,16,44,45,46,47,48,49,52",0.0150145841306456,FALSE,1,1,0,1,15,2,13,0.133333333333333,0.928571428571429
"EBIC",32,80,0.2,"TRUE","TRUE","FALSE","12.9759487025434","6.88232542661898","6.09362327592439","0.339","1,2,3,4,5,6,7,16,44,45,46,47,48,49,51",0.0107687389827031,FALSE,1,1,0,1,15,2,13,0.133333333333333,0.928571428571429
"EBIC",33,80,0.2,"TRUE","TRUE","FALSE","13.221437936023","7.20312378801686","6.01831414800616","0.283","1,2,3,4,5,6,7,33,44,45,46,47,48,49",0.0104753759249939,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",34,80,0.2,"TRUE","TRUE","FALSE","13.169070684471","7.15272595951219","6.01634472495884","0.284","1,2,3,4,5,6,7,44,45,46,47,48,49",0.00441348713921862,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",35,80,0.2,"TRUE","TRUE","FALSE","13.2752782485831","7.23124846023614","6.04402978834696","0.316","1,2,3,4,5,6,7,26,44,45,46,47,48,49",0.0102278363222627,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",36,80,0.2,"TRUE","TRUE","FALSE","13.1462943762251","7.13159042814766","6.01470394807739","0.265","1,2,3,4,5,6,7,44,45,46,47,48,49",0.00621763086100541,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",37,80,0.2,"TRUE","TRUE","FALSE","13.0876955792718","7.06988160720105","6.01781397207072","0.37","1,2,3,4,5,6,7,11,26,36,44,45,46,47,48,49",0.0181135464531491,FALSE,3,0,0,1,16,3,13,0.1875,0.928571428571429
"EBIC",38,80,0.2,"TRUE","TRUE","FALSE","13.1606716688065","7.14520447799818","6.01546719080837","0.278","1,2,3,4,5,6,7,44,45,46,47,48,49",0.00703889762831253,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",39,80,0.2,"TRUE","TRUE","FALSE","13.2254050687205","7.2080153924703","6.01738967625018","0.302","1,2,3,4,5,6,7,15,44,45,46,47,48,49",0.011632273171983,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
