"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,100,0.2,"FALSE","FALSE","FALSE","10.2765052563419","4.17506012745341","6.10144512888851","0.489","2,4,5,6,7,53,54,55,56,57,58,59",0.0144238334628162,FALSE,0,0,2,0,12,0,12,0,0.857142857142857
"EBIC",10,100,0.2,"FALSE","FALSE","FALSE","10.4226279058872","6.18705212556119","4.23557578032602","0.311","1,2,3,4,5,6,7,54,55,56,57,58,59",0.00357449866032541,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",100,100,0.2,"FALSE","FALSE","FALSE","10.2716424371671","5.63146569981855","4.64017673734855","0.436","2,3,4,5,6,7,54,55,57,58,59",0.0150945941831203,FALSE,0,0,1,2,11,0,11,0,0.785714285714286
"EBIC",11,100,0.2,"FALSE","FALSE","FALSE","11.8114158092923","6.83498304801165","4.97643276128069","0.453","1,2,3,4,5,6,7,42,54,55,56,58,59",0.0131217645484961,FALSE,1,0,0,2,13,1,12,0.0769230769230769,0.857142857142857
"EBIC",12,100,0.2,"FALSE","FALSE","FALSE","10.2490127804228","5.76438039792607","4.48463238249672","0.526","1,2,4,5,6,7,54,55,57,58,59,60",0.016420374861745,FALSE,0,1,1,2,12,1,11,0.0833333333333333,0.785714285714286
"EBIC",13,100,0.2,"FALSE","FALSE","FALSE","10.2452640962895","6.25006423879403","3.99519985749551","0.624","1,2,3,4,5,6,7,42,54,55,56,57,58,59",0.00719805567184133,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",14,100,0.2,"FALSE","FALSE","FALSE","10.5037196256319","5.42302222599742","5.08069739963448","0.634","1,2,4,7,10,17,31,32,53,54,55,56,58,59",0.0464310386977907,FALSE,4,0,3,1,14,4,10,0.285714285714286,0.714285714285714
"EBIC",15,100,0.2,"TRUE","TRUE","FALSE","11.780588148514","6.1421130697511","5.63847507876286","0.527","1,2,3,4,5,6,7,54,55,56,57,58,59",0.00414975204772707,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",16,100,0.2,"TRUE","TRUE","FALSE","11.7473784303369","6.45462063086487","5.29275779947205","0.527","1,2,3,4,5,6,7,16,54,55,56,57,58,59",0.0086394755243205,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",17,100,0.2,"FALSE","FALSE","FALSE","11.8011442332844","6.79108287505794","5.0100613582265","0.378","1,2,3,4,5,6,7,54,56,57,58,59",0.0084281953476437,FALSE,0,0,0,2,12,0,12,0,0.857142857142857
"EBIC",18,100,0.2,"TRUE","TRUE","FALSE","11.5992569000608","5.69677920359706","5.90247769646377","0.536","1,2,3,4,5,6,7,10,24,54,55,56,57,58,59",0.0098182453171879,FALSE,2,0,0,1,15,2,13,0.133333333333333,0.928571428571429
"EBIC",19,100,0.2,"FALSE","FALSE","FALSE","9.85302015243986","6.23215632856256","3.6208638238773","0.808","1,2,3,4,5,6,7,37,55,56,58,59",0.0165695850521406,FALSE,1,0,0,3,12,1,11,0.0833333333333333,0.785714285714286
"EBIC",2,100,0.2,"FALSE","FALSE","FALSE","11.1417513243826","5.68563963342257","5.45611169096006","0.613","1,2,3,4,5,7,47,54,55,56,57,58,59",0.0153306551496969,FALSE,1,0,1,1,13,1,12,0.0769230769230769,0.857142857142857
"EBIC",20,100,0.2,"TRUE","TRUE","FALSE","12.3690938940831","6.8229686190231","5.54612527506","0.533","1,2,3,4,5,6,7,27,41,53,54,55,56,57,58,59",0.0103871681013841,FALSE,2,0,0,0,16,2,14,0.125,1
"EBIC",21,100,0.2,"FALSE","FALSE","FALSE","10.7791685062539","5.91447869726592","4.86468980898795","0.381","2,3,4,5,6,7,54,55,56,57,58,59",0.00805932590820847,FALSE,0,0,1,1,12,0,12,0,0.857142857142857
"EBIC",22,100,0.2,"FALSE","FALSE","FALSE","12.7345076038393","6.87644833040075","5.85805927343855","0.421","1,2,3,4,5,6,7,34,54,55,56,57,58,59",0.0083021713660606,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",23,100,0.2,"FALSE","FALSE","FALSE","9.68022079881157","6.4932080911947","3.18701270761687","1.251","2,4,5,6,7,43,51,53,54,55,56,58,59",0.0274306650125406,FALSE,2,0,2,1,13,2,11,0.153846153846154,0.785714285714286
"EBIC",24,100,0.2,"FALSE","FALSE","FALSE","10.1608126617346","5.72184093594715","4.43897172578741","0.445","1,2,3,4,6,7,48,54,55,57,58,59",0.0202053514044312,FALSE,1,0,1,2,12,1,11,0.0833333333333333,0.785714285714286
"EBIC",25,100,0.2,"FALSE","FALSE","FALSE","9.45677646067335","5.34267999776691","4.11409646290644","0.672","2,4,5,6,16,27,54,55,56,57,58,59",0.0328717860816527,FALSE,2,0,3,1,12,2,10,0.166666666666667,0.714285714285714
"EBIC",26,100,0.2,"FALSE","FALSE","FALSE","11.5378157925326","6.96799707560371","4.56981871692888","0.532","1,2,3,4,5,6,7,54,55,56,57,58,59",0.00620178959733565,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",27,100,0.2,"FALSE","FALSE","FALSE","11.2014494106901","5.75802291770044","5.44342649298965","0.726","1,2,3,4,5,6,7,45,54,55,56,57,58,59",0.00798693974936244,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",28,100,0.2,"TRUE","TRUE","FALSE","12.0992793369714","6.82060315991973","5.27867617705168","0.449","1,2,3,4,5,6,7,54,55,56,57,58,59",0.00296115517654789,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",29,100,0.2,"FALSE","FALSE","FALSE","10.9051866444078","6.57334796862676","4.33183867578106","0.684","1,2,3,4,5,6,7,47,54,56,57,58,59",0.0130494428067854,FALSE,1,0,0,2,13,1,12,0.0769230769230769,0.857142857142857
"EBIC",3,100,0.2,"FALSE","FALSE","FALSE","11.1612423839919","6.29784823312176","4.8633941508701","0.537","2,3,4,5,6,7,45,49,54,55,57,58,59",0.01566596663892,FALSE,2,0,1,2,13,2,11,0.153846153846154,0.785714285714286
