"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,200,0.2,"TRUE","TRUE","FALSE","14.6667015445961","7.78468703029285","6.88201451430328","1.127","1,2,3,4,5,6,7,8,53,102,103,104,105,106,107,108",0.00207145216678943,FALSE,1,0,0,1,16,1,15,0.0625,0.9375
"EBIC",10,200,0.2,"TRUE","TRUE","FALSE","14.9437632747182","8.18048023023077","6.76328304448747","0.809","1,2,3,4,5,6,7,8,101,102,103,104,105,106,107,108",0.00121990247103612,TRUE,0,0,0,0,16,0,16,0,1
"EBIC",100,200,0.2,"TRUE","TRUE","FALSE","14.6864408498278","8.14482591609536","6.54161493373241","0.728","1,2,3,4,5,6,7,8,102,103,104,105,106,107,108",0.00222276590739806,FALSE,0,0,0,1,15,0,15,0,0.9375
"EBIC",11,200,0.2,"TRUE","TRUE","FALSE","14.758799262336","8.38614136035318","6.37265790198282","0.913","1,2,3,4,5,6,7,8,79,94,102,103,104,105,106,107,108",0.00340935713216812,FALSE,2,0,0,1,17,2,15,0.117647058823529,0.9375
"EBIC",12,200,0.2,"TRUE","TRUE","FALSE","14.1558425827998","7.2969926838871","6.85884989891273","1.477","1,2,4,5,6,7,8,26,101,102,103,104,105,106,107,108",0.00478524384397506,FALSE,1,0,1,0,16,1,15,0.0625,0.9375
"EBIC",13,200,0.2,"TRUE","TRUE","FALSE","14.4653052705529","7.43772121304996","7.0275840575029","0.778","1,2,3,4,5,6,7,8,52,101,102,103,104,105,106,107,108",0.00267491206424153,FALSE,1,0,0,0,17,1,16,0.0588235294117647,1
"EBIC",14,200,0.2,"TRUE","TRUE","FALSE","15.2359163960874","8.11465586961348","7.12126052647394","0.682","1,2,3,4,5,6,7,8,101,102,103,104,105,106,107,108",0.00160145366073898,TRUE,0,0,0,0,16,0,16,0,1
"EBIC",15,200,0.2,"TRUE","TRUE","FALSE","15.2008202503144","8.50751298385085","6.69330726646352","1.02","1,2,3,4,5,6,7,8,38,101,102,103,104,105,106,107,108",0.00317514034384791,FALSE,1,0,0,0,17,1,16,0.0588235294117647,1
"EBIC",16,200,0.2,"TRUE","TRUE","FALSE","15.0364396463833","8.03026747522999","7.00617217115335","0.675","1,2,3,4,5,6,7,8,102,103,104,105,106,107,108",0.00165241094405958,FALSE,0,0,0,1,15,0,15,0,0.9375
"EBIC",17,200,0.2,"TRUE","TRUE","FALSE","14.5460485828295","7.57213736863805","6.97391121419145","0.914","1,2,3,4,5,6,7,8,71,102,103,104,105,106,107,108",0.00293281093123323,FALSE,1,0,0,1,16,1,15,0.0625,0.9375
