"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,60,0.2,"FALSE","FALSE","FALSE","6.40564029004911","4.54151094614738","1.86412934390173","0.454","2,4,6,13,24,34,35,36",0.0822941091940856,FALSE,2,0,3,3,8,2,6,0.25,0.5
"EBIC",10,60,0.2,"FALSE","FALSE","FALSE","6.92449945070025","4.60289657361464","2.3216028770856","0.281","1,2,4,5,32,34,35,36,37,38",0.0374562327087373,FALSE,1,0,2,1,10,1,9,0.1,0.75
"EBIC",100,60,0.2,"FALSE","FALSE","FALSE","6.44374079516348","3.20133851716184","3.24240227800165","0.322","1,2,3,4,16,34,36,37,38",0.0469377112670296,FALSE,1,0,2,2,9,1,8,0.111111111111111,0.666666666666667
"EBIC",11,60,0.2,"FALSE","FALSE","FALSE","7.28633492634238","4.71845424066807","2.56788068567431","0.525","2,3,4,5,6,34,35,36,37,38",0.0115073217689536,FALSE,0,0,1,1,10,0,10,0,0.833333333333333
"EBIC",12,60,0.2,"FALSE","FALSE","FALSE","6.49155378544632","3.64601201593605","2.84554176951028","0.275","2,3,4,6,34,35,36,39",0.0758277495937824,FALSE,0,1,2,3,8,1,7,0.125,0.583333333333333
"EBIC",13,60,0.2,"FALSE","FALSE","FALSE","7.23209180305787","4.4601363280239","2.77195547503397","0.328","1,2,4,10,15,32,34,36,37",0.0840025899354844,FALSE,3,0,3,3,9,3,6,0.333333333333333,0.5
"EBIC",14,60,0.2,"FALSE","FALSE","FALSE","6.45715006665307","3.37330083510304","3.08384923155003","0.374","1,2,3,4,5,34,36,37,40",0.0528877738296023,FALSE,0,1,1,3,9,1,8,0.111111111111111,0.666666666666667
"EBIC",15,60,0.2,"FALSE","FALSE","FALSE","7.54174031271769","4.41441117563238","3.12732913708531","0.405","2,3,4,5,6,34,35,36,37,38",0.0154854521787946,FALSE,0,0,1,1,10,0,10,0,0.833333333333333
"EBIC",16,60,0.2,"FALSE","FALSE","FALSE","7.23489947324343","3.89123749361809","3.34366197962534","0.32","2,3,4,6,34,36,37,38",0.0392304868972852,FALSE,0,0,2,2,8,0,8,0,0.666666666666667
"EBIC",17,60,0.2,"FALSE","FALSE","FALSE","7.60627411102169","4.99364249642878","2.61263161459291","0.472","1,2,3,4,5,6,17,34,35,36,37,38",0.0115949644574389,FALSE,1,0,0,1,12,1,11,0.0833333333333333,0.916666666666667
"EBIC",18,60,0.2,"FALSE","FALSE","FALSE","7.77455385290315","5.09617504611639","2.67837880678676","0.421","1,2,3,4,5,6,7,26,35,36,37,38",0.0342704599479423,FALSE,2,0,0,2,12,2,10,0.166666666666667,0.833333333333333
"EBIC",19,60,0.2,"FALSE","FALSE","FALSE","6.16237154166859","3.69743603098363","2.46493551068496","0.274","1,2,4,5,6,12,34,37,38",0.0347308808161493,FALSE,1,0,1,3,9,1,8,0.111111111111111,0.666666666666667
"EBIC",2,60,0.2,"FALSE","FALSE","FALSE","7.21928722228441","5.4491461367912","1.7701410854932","0.42","1,2,4,5,6,10,30,34,36,38",0.0520810542276883,FALSE,2,0,1,3,10,2,8,0.2,0.666666666666667
"EBIC",20,60,0.2,"FALSE","FALSE","FALSE","6.228204393368","3.91118500246123","2.31701939090677","0.335","2,4,6,10,33,34,35,39",0.0835321347913732,FALSE,1,1,3,3,8,2,6,0.25,0.5
"EBIC",21,60,0.2,"FALSE","FALSE","FALSE","7.39508356887479","4.52232205068282","2.87276151819197","0.379","1,2,4,5,6,33,34,35,36,37",0.0238264422400077,FALSE,0,0,1,1,10,0,10,0,0.833333333333333
"EBIC",22,60,0.2,"FALSE","FALSE","FALSE","6.21488909106296","4.36816777385047","1.84672131721249","0.391","1,2,3,4,5,6,8,34,35",0.0432938612526091,FALSE,1,0,0,4,9,1,8,0.111111111111111,0.666666666666667
"EBIC",23,60,0.2,"FALSE","FALSE","FALSE","7.21619555996622","4.3488280584244","2.86736750154182","0.38","1,3,5,6,14,34,35,36,38",0.0920692618441661,FALSE,1,0,2,2,9,1,8,0.111111111111111,0.666666666666667
"EBIC",24,60,0.2,"FALSE","FALSE","FALSE","6.78637499129485","4.85256438599862","1.93381060529623","0.365","1,2,3,4,5,6,34,37,38",0.0218195717495217,FALSE,0,0,0,3,9,0,9,0,0.75
"EBIC",25,60,0.2,"FALSE","FALSE","FALSE","7.32806328250824","4.50040086525599","2.82766241725225","0.455","2,3,4,5,6,12,34,35,36,37,38",0.0228208510298255,FALSE,1,0,1,1,11,1,10,0.0909090909090909,0.833333333333333
"EBIC",26,60,0.2,"FALSE","FALSE","FALSE","6.6513516115766","4.47002348483628","2.18132812674032","0.439","1,2,3,4,5,8,34,37,38",0.0380542603768924,FALSE,1,0,1,3,9,1,8,0.111111111111111,0.666666666666667
"EBIC",27,60,0.2,"FALSE","FALSE","FALSE","7.03316886442334","5.16539440063726","1.86777446378608","0.46","2,3,4,15,17,24,34,35,37,38",0.0814870489764878,FALSE,3,0,3,2,10,3,7,0.3,0.583333333333333
"EBIC",28,60,0.2,"FALSE","FALSE","FALSE","7.36065036666555","5.33964720222066","2.02100316444489","0.476","1,2,3,4,5,6,34,35,37,38",0.012821908280004,FALSE,0,0,0,2,10,0,10,0,0.833333333333333
"EBIC",29,60,0.2,"FALSE","FALSE","FALSE","7.05729542160955","2.89339271293358","4.16390270867598","0.41","2,3,4,6,34,35,36,37,38,40",0.037039533863811,FALSE,0,1,2,1,10,1,9,0.1,0.75
"EBIC",3,60,0.2,"FALSE","FALSE","FALSE","7.33270838784902","5.90845457189573","1.42425381595329","0.27","1,2,3,4,5,6,14,36,37,38",0.0419363410803692,FALSE,1,0,0,3,10,1,9,0.1,0.75
"EBIC",30,60,0.2,"FALSE","FALSE","FALSE","7.34995940713379","4.30825281860436","3.04170658852943","0.387","1,2,3,4,5,6,34,36,37,38",0.0162858849275736,FALSE,0,0,0,2,10,0,10,0,0.833333333333333
"EBIC",31,60,0.2,"FALSE","FALSE","FALSE","6.44047827879424","4.36047535319675","2.0800029255975","0.306","1,2,3,4,5,6,37,38",0.0408303407274691,FALSE,0,0,0,4,8,0,8,0,0.666666666666667
"EBIC",32,60,0.2,"FALSE","FALSE","FALSE","6.53223230655733","4.79031772612294","1.74191458043439","0.302","1,2,4,5,13,32,34,35",0.0898789783647488,FALSE,2,0,2,4,8,2,6,0.25,0.5
"EBIC",33,60,0.2,"FALSE","FALSE","FALSE","7.88140662837739","5.66541674796686","2.21598988041053","0.331","2,3,4,7,18,22,34,37",0.0919152641602193,FALSE,3,0,3,4,8,3,5,0.375,0.416666666666667
"EBIC",34,60,0.2,"FALSE","FALSE","FALSE","7.24570144490931","4.63517315359102","2.6105282913183","0.385","1,2,4,5,6,33,34,35,36,37",0.0306705856161508,FALSE,0,0,1,1,10,0,10,0,0.833333333333333
"EBIC",35,60,0.2,"FALSE","FALSE","FALSE","7.86521990005936","5.09595140012703","2.76926849993233","0.429","1,2,3,4,5,6,18,28,34,36,37,38,39",0.0282324424951803,FALSE,2,1,0,2,13,3,10,0.230769230769231,0.833333333333333
"EBIC",36,60,0.2,"FALSE","FALSE","FALSE","8.15775768347208","5.44721217123271","2.71054551223938","0.305","1,2,3,4,5,6,34,35,37,38",0.0184525852381313,FALSE,0,0,0,2,10,0,10,0,0.833333333333333
"EBIC",37,60,0.2,"FALSE","FALSE","FALSE","6.61214708199658","3.69706194645107","2.91508513554551","0.401","2,3,4,6,34,36,37,38",0.0420870379811572,FALSE,0,0,2,2,8,0,8,0,0.666666666666667
"EBIC",38,60,0.2,"FALSE","FALSE","FALSE","7.07450896441077","4.91471444321441","2.15979452119636","0.365","1,2,4,5,6,8,21,34,35",0.0546647753229887,FALSE,2,0,1,4,9,2,7,0.222222222222222,0.583333333333333
"EBIC",39,60,0.2,"FALSE","FALSE","FALSE","6.75121441722561","4.03220459819562","2.71900981902999","0.422","1,2,3,4,5,34,36,37,38",0.0262235077590708,FALSE,0,0,1,2,9,0,9,0,0.75
"EBIC",4,60,0.2,"FALSE","FALSE","FALSE","6.56521635093621","4.03214979668017","2.53306655425605","0.456","1,2,3,4,5,6,34,35,37,38",0.0180235394045625,FALSE,0,0,0,2,10,0,10,0,0.833333333333333
"EBIC",40,60,0.2,"FALSE","FALSE","FALSE","6.82327005647698","4.63845224146988","2.18481781500709","0.431","2,4,6,7,8,33,34,39",0.119848357163423,FALSE,2,1,3,4,8,3,5,0.375,0.416666666666667
"EBIC",41,60,0.2,"FALSE","FALSE","FALSE","7.19018408239466","3.8873227898034","3.30286129259125","0.418","2,4,6,16,33,34,36,37,38",0.0510744413352362,FALSE,1,0,3,1,9,1,8,0.111111111111111,0.666666666666667
"EBIC",42,60,0.2,"FALSE","FALSE","FALSE","6.53163719738463","4.02503042187193","2.50660677551269","0.414","2,3,4,5,6,35,36,37,38",0.0300168894582205,FALSE,0,0,1,2,9,0,9,0,0.75
"EBIC",43,60,0.2,"FALSE","FALSE","FALSE","7.57231410065502","4.33667774085461","3.23563635980042","0.524","1,2,3,4,5,14,34,35,36,37,38",0.0212300659607463,FALSE,1,0,1,1,11,1,10,0.0909090909090909,0.833333333333333
"EBIC",44,60,0.2,"FALSE","FALSE","FALSE","6.55488908204022","3.98650397576816","2.56838510627206","0.378","2,3,4,5,6,7,33,34,37",0.0496696992071331,FALSE,1,0,1,3,9,1,8,0.111111111111111,0.666666666666667
"EBIC",45,60,0.2,"FALSE","FALSE","FALSE","6.55240982076437","4.1835194745663","2.36889034619807","0.42","2,3,4,5,6,8,10,27,38",0.121129196396742,FALSE,3,0,1,5,9,3,6,0.333333333333333,0.5
"EBIC",46,60,0.2,"FALSE","FALSE","FALSE","7.91599137255041","4.72961886570585","3.18637250684456","0.371","1,2,3,4,5,6,34,35,36,37,38",0.00631141799396539,FALSE,0,0,0,1,11,0,11,0,0.916666666666667
"EBIC",47,60,0.2,"FALSE","FALSE","FALSE","7.44313271835833","4.46028803479576","2.98284468356257","0.253","1,2,3,4,6,34,36,37,38",0.0288659879638043,FALSE,0,0,1,2,9,0,9,0,0.75
"EBIC",48,60,0.2,"FALSE","FALSE","FALSE","7.99849116582913","5.16957115926289","2.82892000656624","0.199","2,3,4,5,6,34,36,37,38",0.0245301049635387,FALSE,0,0,1,2,9,0,9,0,0.75
"EBIC",49,60,0.2,"FALSE","FALSE","FALSE","8.40467858955405","4.46963335001072","3.93504523954334","0.374","1,2,4,6,11,26,27,33,34,36,37,38,41",0.0658335656332214,FALSE,3,1,2,1,13,4,9,0.307692307692308,0.75
"EBIC",5,60,0.2,"FALSE","FALSE","FALSE","7.26911133357436","4.36107531590256","2.9080360176718","0.482","2,3,4,5,6,34,35,36,37,38",0.0151464938726488,FALSE,0,0,1,1,10,0,10,0,0.833333333333333
"EBIC",50,60,0.2,"FALSE","FALSE","FALSE","7.00386877546895","5.37793059954433","1.62593817592462","0.609","1,2,6,10,14,18,24,34,37",0.152122864866186,FALSE,4,0,3,4,9,4,5,0.444444444444444,0.416666666666667
"EBIC",51,60,0.2,"FALSE","FALSE","FALSE","7.69754390741278","3.22737114840313","4.47017275900964","0.413","2,4,6,30,34,35,36,37,38",0.0432907835782986,FALSE,1,0,3,1,9,1,8,0.111111111111111,0.666666666666667
"EBIC",52,60,0.2,"FALSE","FALSE","FALSE","6.57532490985055","3.83121947473786","2.74410543511269","0.439","1,2,3,4,5,23,34,35,36",0.0504494668247234,FALSE,1,0,1,3,9,1,8,0.111111111111111,0.666666666666667
"EBIC",53,60,0.2,"FALSE","FALSE","FALSE","9.18185143209204","4.60363166551054","4.5782197665815","0.324","1,2,3,4,5,6,22,34,35,36,37,38",0.00981056699403161,FALSE,1,0,0,1,12,1,11,0.0833333333333333,0.916666666666667
"EBIC",54,60,0.2,"FALSE","FALSE","FALSE","7.12305674252138","4.17156475288692","2.95149198963446","0.363","1,2,3,4,34,35,36,37,38,40",0.0435790247124624,FALSE,0,1,2,1,10,1,9,0.1,0.75
"EBIC",55,60,0.2,"FALSE","FALSE","FALSE","7.46981841477974","5.2119660566494","2.25785235813034","0.435","1,2,3,4,5,6,7,25,34,37,38",0.0333283768672783,FALSE,2,0,0,3,11,2,9,0.181818181818182,0.75
"EBIC",56,60,0.2,"FALSE","FALSE","FALSE","8.06569834979228","4.9063663061065","3.15933204368577","0.313","1,2,3,4,5,6,34,35,36",0.0273795848960526,FALSE,0,0,0,3,9,0,9,0,0.75
"EBIC",57,60,0.2,"FALSE","FALSE","FALSE","7.00870741221226","5.32625128642426","1.68245612578799","0.426","1,2,3,4,5,6,34,37",0.0401339370592691,FALSE,0,0,0,4,8,0,8,0,0.666666666666667
