"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,100,0.33,"FALSE","FALSE","FALSE","8.86382436624302","4.71845226808055","4.14537209816246","1.018","2,3,4,5,6,7,58,59,60,61,63,64",0.00574808908353583,FALSE,0,0,1,1,12,0,12,0,0.857142857142857
"EBIC",10,100,0.33,"FALSE","FALSE","FALSE","10.8491163419828","5.93242027570683","4.91669606627597","0.912","2,3,4,5,6,7,58,59,60,61,62,63,64",0.00216758145185555,FALSE,0,0,1,0,13,0,13,0,0.928571428571429
"EBIC",100,100,0.33,"FALSE","FALSE","FALSE","10.2258285398039","5.470234519114","4.75559402068995","1.213","2,4,5,6,7,59,60,61,62,63,64",0.00835672050651782,FALSE,0,0,2,1,11,0,11,0,0.785714285714286
"EBIC",11,100,0.33,"FALSE","FALSE","FALSE","9.86388180677688","5.02934724707508","4.8345345597018","1.036","2,3,4,5,6,7,42,57,58,59,60,61,62,63,64",0.00623973382524405,FALSE,2,0,1,0,15,2,13,0.133333333333333,0.928571428571429
"EBIC",12,100,0.33,"FALSE","FALSE","FALSE","10.4121713375256","5.33986893846192","5.07230239906365","0.967","1,2,4,5,6,7,58,59,60,61,62,63,64",0.00491205417342232,FALSE,0,0,1,0,13,0,13,0,0.928571428571429
"EBIC",13,100,0.33,"FALSE","FALSE","FALSE","9.48107537710616","5.28157583499126","4.19949954211489","0.873","2,4,5,6,7,59,61,62,63,64",0.0105563918513895,FALSE,0,0,2,2,10,0,10,0,0.714285714285714
"EBIC",14,100,0.33,"FALSE","FALSE","FALSE","9.60345078473061","5.43752406938252","4.16592671534809","1.845","2,4,6,7,32,55,58,59,61,63,64,88",0.0226454602351168,FALSE,2,1,3,2,12,3,9,0.25,0.642857142857143
"EBIC",15,100,0.33,"TRUE","TRUE","FALSE","11.442249636323","4.86702152242169","6.57522811390133","1.33","1,2,3,4,5,6,7,58,59,60,61,62,63,64,78,102",0.00472223981063078,FALSE,0,2,0,0,16,2,14,0.125,1
"EBIC",16,100,0.33,"FALSE","FALSE","FALSE","9.15530283046407","6.12704199302141","3.02826083744266","1.235","1,2,3,4,5,6,7,17,59,62,63,64",0.0123077142719951,FALSE,1,0,0,3,12,1,11,0.0833333333333333,0.785714285714286
"EBIC",17,100,0.33,"FALSE","FALSE","FALSE","10.0962753836075","5.14642001343539","4.94985537017212","1.241","2,3,4,5,6,7,58,59,62,63,64",0.00996385283671719,FALSE,0,0,1,2,11,0,11,0,0.785714285714286
"EBIC",18,100,0.33,"TRUE","TRUE","FALSE","11.7896429273081","4.93525704138798","6.8543858859201","1.891","1,2,3,4,5,6,7,24,58,59,60,61,62,63,64",0.00438116354012818,FALSE,1,0,0,0,15,1,14,0.0666666666666667,1
"EBIC",19,100,0.33,"FALSE","FALSE","FALSE","9.16055372344002","4.39117064572423","4.76938307771579","1.558","1,2,4,5,6,30,58,59,60,61,62,64",0.0196100283316436,FALSE,1,0,2,1,12,1,11,0.0833333333333333,0.785714285714286
"EBIC",2,100,0.33,"FALSE","FALSE","FALSE","10.6755794486107","4.78882701971778","5.88675242889289","0.846","2,3,4,5,7,47,60,61,62,63,64,92,108",0.0208747646904955,FALSE,1,2,2,2,13,3,10,0.230769230769231,0.714285714285714
"EBIC",20,100,0.33,"FALSE","FALSE","FALSE","10.4900554037132","6.18574872256289","4.30430668115026","1.288","1,2,3,4,5,6,7,53,59,60,61,62,63,64",0.005133589254825,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",21,100,0.33,"FALSE","FALSE","FALSE","11.4313865716797","5.58280441058668","5.84858216109302","1.062","2,4,5,6,7,27,58,59,61,62,63,64,91",0.0132532433264673,FALSE,1,1,2,1,13,2,11,0.153846153846154,0.785714285714286
"EBIC",22,100,0.33,"FALSE","FALSE","FALSE","10.1342482148253","5.94225714321088","4.19199107161447","1.238","2,3,4,6,7,34,59,61,62,63,64,113",0.0158729492035761,FALSE,1,1,2,2,12,2,10,0.166666666666667,0.714285714285714
"EBIC",23,100,0.33,"FALSE","FALSE","FALSE","10.5094874816637","4.85875126866473","5.65073621299896","1.046","2,4,5,6,7,9,25,59,61,62,63,64",0.0131221810027115,FALSE,2,0,2,2,12,2,10,0.166666666666667,0.714285714285714
