"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI","nb.tII","est.size","FP","TP","FDR","power"
"EBIC",1,80,0.33,"TRUE","TRUE","FALSE","9.62480640486643","9.19761187432774","0.427194530538689","0.689","0.047","0.059","1,2,3,4,5,6,8,9,10,11,12,13",0.00433620248503302,FALSE,0,1,12,0,12,0,0.923076923076923
"EBIC",10,80,0.33,"FALSE","FALSE","FALSE","10.0121083908142","8.73145319589239","1.28065519492181","0.785","0.045","0.053","3,4,5,6,7,9,10,11,12,13,93,112",0.0164436544244525,FALSE,2,3,12,2,10,0.166666666666667,0.769230769230769
"EBIC",100,80,0.33,"FALSE","FALSE","FALSE","9.14107873146442","8.52336289837961","0.617715833084814","0.674","0.045","0.056","1,2,3,4,5,6,10,11,12,39",0.0169722299473472,FALSE,1,4,10,1,9,0.1,0.692307692307692
"EBIC",11,80,0.33,"FALSE","FALSE","FALSE","9.22763821907944","7.2573341206887","1.97030409839074","1.03","0.046","0.046","1,3,5,6,8,10,12,14,38,42,81,108",0.0330945555500565,FALSE,5,6,12,5,7,0.416666666666667,0.538461538461538
"EBIC",12,80,0.33,"FALSE","FALSE","FALSE","8.4920214491532","7.95993877008732","0.532082679065882","0.522","0.042","0.043","1,3,5,6,10,11,12,13,104",0.0174094655356961,FALSE,1,5,9,1,8,0.111111111111111,0.615384615384615
"EBIC",13,80,0.33,"FALSE","FALSE","FALSE","7.8418268968963","7.21666668862954","0.625160208266756","0.736","0.043","0.038","1,3,5,6,10,11,12,13",0.0210477907048522,FALSE,0,5,8,0,8,0,0.615384615384615
"EBIC",14,80,0.33,"FALSE","FALSE","FALSE","8.07069269051066","7.76933541033502","0.301357280175644","0.674","0.041","0.052","1,3,4,5,6,7,8,10,11,12,13",0.0075425653108249,FALSE,0,2,11,0,11,0,0.846153846153846
"EBIC",15,80,0.33,"TRUE","TRUE","FALSE","9.3679830312214","8.82328255143798","0.544700479783425","0.81","0.047","0.055","1,2,3,4,5,6,7,8,9,10,11,12,13",0.00229659451156789,TRUE,0,0,13,0,13,0,1
"EBIC",16,80,0.33,"FALSE","FALSE","FALSE","8.31387572484844","7.42045453982051","0.893421185027923","0.743","0.044","0.053","1,3,5,6,8,10,11,12,39,50,124",0.0375284406792213,FALSE,3,5,11,3,8,0.272727272727273,0.615384615384615
"EBIC",17,80,0.33,"FALSE","FALSE","FALSE","8.21942643053729","6.30305975255359","1.9163666779837","1.04","0.049","0.056","1,2,3,5,6,10,11,12,94",0.0199468813775361,FALSE,1,5,9,1,8,0.111111111111111,0.615384615384615
"EBIC",18,80,0.33,"FALSE","FALSE","FALSE","9.00564740468432","8.24542064922885","0.760226755455473","0.728","0.046","0.052","1,2,4,5,6,8,10,11,12,27,38,74",0.0212152493377928,FALSE,3,4,12,3,9,0.25,0.692307692307692
"EBIC",19,80,0.33,"FALSE","FALSE","FALSE","8.6343041095471","8.05880842445374","0.575495685093351","0.573","0.043","0.042","1,2,3,5,6,10,11,12,108",0.0194708487569533,FALSE,1,5,9,1,8,0.111111111111111,0.615384615384615
