"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI","nb.tII","est.size","FP","TP","FDR","power"
"EBIC",1,500,0.33,"TRUE","TRUE","FALSE","17.1458920830486","9.02145605086877","8.12443603217979","9.274","0.278","0.902","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.00026092947660165,FALSE,0,1,17,0,17,0,0.944444444444444
"EBIC",10,500,0.33,"TRUE","TRUE","FALSE","17.9387714435368","13.0015384510241","4.93723299251271","11.402","0.511","1.244","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000146435277794301,TRUE,0,0,18,0,18,0,1
"EBIC",100,500,0.33,"TRUE","TRUE","FALSE","18.0921069339882","12.0027799212978","6.08932701269041","7.302","0.264","0.743","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",6.88108450991756e-05,TRUE,0,0,18,0,18,0,1
"EBIC",11,500,0.33,"TRUE","TRUE","FALSE","17.5408342430687","11.3886635481988","6.15217069486991","10.86","0.343","0.927","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000114520631031029,TRUE,0,0,18,0,18,0,1
"EBIC",12,500,0.33,"TRUE","TRUE","FALSE","18.1153649588782","13.0014281686894","5.11393679018882","10.091","0.304","1.046","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000123846876081248,TRUE,0,0,18,0,18,0,1
"EBIC",13,500,0.33,"TRUE","TRUE","FALSE","17.9093955597924","12.6613457801843","5.24804977960812","8.949","0.333","0.779","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,236",0.000228394894361945,FALSE,1,0,19,1,18,0.0526315789473684,1
"EBIC",14,500,0.33,"TRUE","TRUE","FALSE","17.497923025141","10.3898065422094","7.10811648293158","9.427","0.284","0.747","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000109686400279826,TRUE,0,0,18,0,18,0,1
"EBIC",15,500,0.33,"TRUE","TRUE","FALSE","18.1997607381729","12.0012654005279","6.19849533764502","9.044","0.325","0.974","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,613",0.000159373764878666,FALSE,1,0,19,1,18,0.0526315789473684,1
"EBIC",16,500,0.33,"TRUE","TRUE","FALSE","17.4989627516866","10.1333441813573","7.36561857032931","8.836","0.267","0.723","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,49",0.000187997378283466,FALSE,1,0,19,1,18,0.0526315789473684,1
"EBIC",17,500,0.33,"TRUE","TRUE","FALSE","18.1341395535671","11.9622006072383","6.17193894632877","8.575","0.334","0.986","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,163",0.000218111025641036,FALSE,1,0,19,1,18,0.0526315789473684,1
"EBIC",18,500,0.33,"TRUE","TRUE","FALSE","18.2222782025643","14.022489565661","4.19978863690335","9.449","0.299","0.768","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",9.42887131379683e-05,TRUE,0,0,18,0,18,0,1
"EBIC",19,500,0.33,"TRUE","TRUE","FALSE","18.1539813991203","12.0062577184994","6.14772368062094","7.373","0.25","0.671","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000113360707109755,TRUE,0,0,18,0,18,0,1
"EBIC",2,500,0.33,"TRUE","TRUE","FALSE","18.1333305480413","10.0019924368064","8.13133811123499","8.823","0.355","0.881","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",5.21304148982777e-05,TRUE,0,0,18,0,18,0,1
"EBIC",20,500,0.33,"TRUE","TRUE","FALSE","18.0774617082382","12.9845677056174","5.0928940026208","8.87","0.34","0.853","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000107943929126394,TRUE,0,0,18,0,18,0,1
"EBIC",21,500,0.33,"TRUE","TRUE","FALSE","18.1173213431007","10.0035295228326","8.11379182026813","7.455","0.353","0.843","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000124847870917515,TRUE,0,0,18,0,18,0,1
"EBIC",22,500,0.33,"TRUE","TRUE","FALSE","18.4512798964707","12.0014736875039","6.44980620896681","9.437","0.261","0.722","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,129,137,425",0.000413132969751248,FALSE,3,0,21,3,18,0.142857142857143,1
"EBIC",23,500,0.33,"TRUE","TRUE","FALSE","18.1195886448298","15.0050352557283","3.11455338910156","7.674","0.284","0.789","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",4.12101604285384e-05,TRUE,0,0,18,0,18,0,1
"EBIC",24,500,0.33,"TRUE","TRUE","FALSE","18.1205356009018","12.0025934690178","6.11794213188403","8.255","0.278","0.799","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",6.90886369077436e-05,TRUE,0,0,18,0,18,0,1
"EBIC",25,500,0.33,"TRUE","TRUE","FALSE","18.1714354165711","12.0016844096015","6.16975100696968","8.293","0.285","0.754","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",8.03923491753404e-05,TRUE,0,0,18,0,18,0,1
"EBIC",26,500,0.33,"TRUE","TRUE","FALSE","18.2060960358114","14.0010838728338","4.20501216297761","9.486","0.285","0.752","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,210",0.000179545539221169,FALSE,1,0,19,1,18,0.0526315789473684,1
"EBIC",27,500,0.33,"TRUE","TRUE","FALSE","18.1462188886286","14.0023876104165","4.14383127821211","8.097","0.267","0.725","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",5.76849327892292e-05,TRUE,0,0,18,0,18,0,1
"EBIC",28,500,0.33,"TRUE","TRUE","FALSE","17.7365520976883","13.5253748616647","4.21117723602366","11.71","0.307","0.917","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,125,285",0.000224381975039997,FALSE,2,0,20,2,18,0.1,1
"EBIC",29,500,0.33,"TRUE","TRUE","FALSE","17.263480769356","13.0689737201204","4.19450704923561","10.128","0.428","1.669","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,224",0.0002805302071845,FALSE,1,1,18,1,17,0.0555555555555556,0.944444444444444
"EBIC",3,500,0.33,"TRUE","TRUE","FALSE","18.0895265612141","12.0020375970708","6.08748896414331","8.065","0.348","0.961","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000145284346660375,TRUE,0,0,18,0,18,0,1
"EBIC",30,500,0.33,"TRUE","TRUE","FALSE","18.156081952173","12.9944238012122","5.16165815096078","8.778","0.316","0.951","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",4.11429476374415e-05,TRUE,0,0,18,0,18,0,1
"EBIC",31,500,0.33,"TRUE","TRUE","FALSE","18.1331407592421","13.0006674696476","5.13247328959454","8.473","0.351","0.975","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",7.62189424189332e-05,TRUE,0,0,18,0,18,0,1
"EBIC",32,500,0.33,"TRUE","TRUE","FALSE","18.1775636477685","11.0006053575495","7.17695829021904","9.873","0.395","1.137","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000178521160657503,TRUE,0,0,18,0,18,0,1
"EBIC",33,500,0.33,"TRUE","TRUE","FALSE","17.173974438542","13.0015962957545","4.17237814278753","8.802","0.288","0.733","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000253151143561942,FALSE,0,1,17,0,17,0,0.944444444444444
"EBIC",34,500,0.33,"TRUE","TRUE","FALSE","18.1962278320779","12.0034348035819","6.19279302849594","10.489","0.345","0.891","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",7.3979356140611e-05,TRUE,0,0,18,0,18,0,1
"EBIC",35,500,0.33,"TRUE","TRUE","FALSE","18.021426860684","12.9156777336297","5.10574912705437","9.184","0.33","0.856","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000165682331047338,TRUE,0,0,18,0,18,0,1
"EBIC",36,500,0.33,"TRUE","TRUE","FALSE","18.1115446952036","13.0011657777272","5.1103789174764","9.232","0.364","0.953","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000128446967464269,TRUE,0,0,18,0,18,0,1
"EBIC",37,500,0.33,"TRUE","TRUE","FALSE","17.2147525337101","14.0030612764077","3.21169125730241","9.394","0.296","0.85","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000222814690512317,FALSE,0,1,17,0,17,0,0.944444444444444
"EBIC",38,500,0.33,"TRUE","TRUE","FALSE","18.9450794979983","12.002008491525","6.9430710064733","10.554","0.319","0.794","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,112,598",0.000301407104529035,FALSE,2,0,20,2,18,0.1,1
"EBIC",39,500,0.33,"TRUE","TRUE","FALSE","18.3049433252513","11.0022836843798","7.30265964087151","9.685","0.297","0.85","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,92",0.000117074330832553,FALSE,1,0,19,1,18,0.0526315789473684,1
"EBIC",4,500,0.33,"TRUE","TRUE","FALSE","18.0424837544688","11.8784284498684","6.1640553046004","9.764","0.322","1.118","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",9.62564972015002e-05,TRUE,0,0,18,0,18,0,1
"EBIC",40,500,0.33,"TRUE","TRUE","FALSE","18.0900897573343","10.9915214976366","7.09856825969766","9.47","0.317","0.831","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000112571685507961,TRUE,0,0,18,0,18,0,1
