"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI","nb.tII","est.size","FP","TP","FDR","power"
"EBIC",1,400,0.33,"TRUE","TRUE","FALSE","17.1861063053469","11.9925363735092","5.19356993183772","7.197","0.228","0.708","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000355862019911885,FALSE,0,1,17,0,17,0,0.944444444444444
"EBIC",10,400,0.33,"TRUE","TRUE","FALSE","18.1316223027994","12.9997882779891","5.13183402481029","7.17","0.247","0.7","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000148442800285809,TRUE,0,0,18,0,18,0,1
"EBIC",100,400,0.33,"TRUE","TRUE","FALSE","18.1178933568866","14.0019098936978","4.11598346318881","5.786","0.207","0.594","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",7.99532558785129e-05,TRUE,0,0,18,0,18,0,1
"EBIC",11,400,0.33,"TRUE","TRUE","FALSE","18.114113546153","13.0028023872283","5.11131115892464","6.757","0.223","0.721","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",5.21338741012633e-05,TRUE,0,0,18,0,18,0,1
"EBIC",12,400,0.33,"TRUE","TRUE","FALSE","17.1708128057631","12.0020768694007","5.16873593636245","6.863","0.223","0.614","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000331552383319526,FALSE,0,1,17,0,17,0,0.944444444444444
"EBIC",13,400,0.33,"TRUE","TRUE","FALSE","18.1299503949039","13.0008277004421","5.12912269446177","6.711","0.222","0.66","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000148179001284378,TRUE,0,0,18,0,18,0,1
"EBIC",14,400,0.33,"TRUE","TRUE","FALSE","17.8513064342519","12.7401525593368","5.11115387491506","7.123","0.241","0.708","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000160588631677133,TRUE,0,0,18,0,18,0,1
"EBIC",15,400,0.33,"TRUE","TRUE","FALSE","17.7230915089068","11.5992382486508","6.12385326025597","7.782","0.219","0.679","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.00017765576870463,TRUE,0,0,18,0,18,0,1
"EBIC",16,400,0.33,"TRUE","TRUE","FALSE","17.5635452065412","11.0010842292211","6.56246097732013","7.614","0.214","0.648","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,236",0.000346707643238431,FALSE,1,0,19,1,18,0.0526315789473684,1
"EBIC",17,400,0.33,"TRUE","TRUE","FALSE","17.5380859529692","12.4160948928094","5.12199106015976","7.662","0.21","0.698","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000123540889221406,TRUE,0,0,18,0,18,0,1
"EBIC",18,400,0.33,"TRUE","TRUE","FALSE","17.1576125110824","12.0020026897797","5.15560982130277","6.905","0.211","0.654","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000446037511562565,FALSE,0,1,17,0,17,0,0.944444444444444
"EBIC",19,400,0.33,"TRUE","TRUE","FALSE","18.1079866447593","13.0011776422298","5.10680900252949","6.806","0.227","0.727","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000101253572817714,TRUE,0,0,18,0,18,0,1
"EBIC",2,400,0.33,"TRUE","TRUE","FALSE","18.1798300913409","11.9801508326092","6.19967925873168","7.482","0.197","0.617","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000106768518290685,TRUE,0,0,18,0,18,0,1
"EBIC",20,400,0.33,"TRUE","TRUE","FALSE","17.1031896400975","12.0093767624938","5.09381287760367","6.949","0.224","0.544","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000327518010777165,FALSE,0,1,17,0,17,0,0.944444444444444
"EBIC",21,400,0.33,"TRUE","TRUE","FALSE","17.4954296458529","10.9974895778302","6.49794006802276","7.907","0.226","0.679","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,254",0.000334964729328116,FALSE,1,0,19,1,18,0.0526315789473684,1
"EBIC",22,400,0.33,"TRUE","TRUE","FALSE","18.1313398487598","13.9905765536709","4.14076329508894","6.827","0.225","0.765","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",7.39406924633479e-05,TRUE,0,0,18,0,18,0,1
"EBIC",23,400,0.33,"TRUE","TRUE","FALSE","18.1610344123828","13.0010330891071","5.16000132327575","6.825","0.22","0.694","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",7.32591415126659e-05,TRUE,0,0,18,0,18,0,1
"EBIC",24,400,0.33,"TRUE","TRUE","FALSE","18.0574373464477","11.9213429079156","6.1360944385321","8.965","0.221","0.713","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000162591471773383,TRUE,0,0,18,0,18,0,1
"EBIC",25,400,0.33,"TRUE","TRUE","FALSE","17.1639988732714","12.0065076705915","5.15749120267982","9.32","0.272","0.75","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000323112598144377,FALSE,0,1,17,0,17,0,0.944444444444444
"EBIC",26,400,0.33,"TRUE","TRUE","FALSE","18.1490479796951","12.9980518073059","5.15099617238918","7.683","0.242","0.669","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000189224389172631,TRUE,0,0,18,0,18,0,1
"EBIC",27,400,0.33,"TRUE","TRUE","FALSE","18.1268484349028","11.9978336802044","6.12901475469847","7.625","0.245","0.726","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000222842429258154,TRUE,0,0,18,0,18,0,1
"EBIC",28,400,0.33,"TRUE","TRUE","FALSE","17.8664167407403","10.6984553852608","7.16796135547948","7.733","0.255","0.755","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000209097158730662,TRUE,0,0,18,0,18,0,1
"EBIC",29,400,0.33,"TRUE","TRUE","FALSE","17.8488714975128","12.6984585123399","5.15041298517284","7.781","0.237","0.675","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000207575737297242,TRUE,0,0,18,0,18,0,1
"EBIC",3,400,0.33,"TRUE","TRUE","FALSE","17.530972813098","12.3363495219151","5.19462329118287","7.739","0.214","0.689","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",9.05063729890591e-05,TRUE,0,0,18,0,18,0,1
"EBIC",30,400,0.33,"TRUE","TRUE","FALSE","17.9228485168393","13.0017762122336","4.9210723046057","7.665","0.208","0.651","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000102407191172078,TRUE,0,0,18,0,18,0,1
"EBIC",31,400,0.33,"TRUE","TRUE","FALSE","18.1347048959286","12.9641318863706","5.170573009558","8.305","0.244","0.711","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000119469407562069,TRUE,0,0,18,0,18,0,1
"EBIC",32,400,0.33,"TRUE","TRUE","FALSE","17.9802904758379","12.6323115858409","5.34797888999695","8.555","0.225","0.923","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,132",0.000254294795364449,FALSE,1,0,19,1,18,0.0526315789473684,1
"EBIC",33,400,0.33,"TRUE","TRUE","FALSE","18.219790876477","11.0035046841468","7.2162861923302","7.874","0.216","0.691","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000134433353596255,TRUE,0,0,18,0,18,0,1
"EBIC",34,400,0.33,"TRUE","TRUE","FALSE","17.3575225550426","12.2053513829362","5.15217117210637","8.444","0.224","0.697","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.00011228310444308,TRUE,0,0,18,0,18,0,1
"EBIC",35,400,0.33,"TRUE","TRUE","FALSE","18.1942820832747","11.0029749742345","7.19130710904013","7.656","0.23","0.732","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000173966254689774,TRUE,0,0,18,0,18,0,1
"EBIC",36,400,0.33,"TRUE","TRUE","FALSE","17.1771411815153","12.0122476636361","5.16489351787928","7.645","0.221","0.63","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000300927433080006,FALSE,0,1,17,0,17,0,0.944444444444444
"EBIC",37,400,0.33,"TRUE","TRUE","FALSE","17.5122782674553","10.0007030396434","7.51157522781187","9.798","0.272","0.878","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.00015200633482952,TRUE,0,0,18,0,18,0,1
"EBIC",38,400,0.33,"TRUE","TRUE","FALSE","18.1363961547106","13.0046850226719","5.1317111320387","7.708","0.217","0.899","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",8.50123303350549e-05,TRUE,0,0,18,0,18,0,1
"EBIC",39,400,0.33,"TRUE","TRUE","FALSE","18.5535740950716","13.0019335867698","5.55164050830183","8.374","0.265","0.668","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,537",0.000286218145230485,FALSE,1,0,19,1,18,0.0526315789473684,1
"EBIC",4,400,0.33,"TRUE","TRUE","FALSE","18.043089560024","11.9527883623831","6.09030119764083","7.76","0.234","0.741","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000113570480335337,TRUE,0,0,18,0,18,0,1
"EBIC",40,400,0.33,"TRUE","TRUE","FALSE","18.1153734957198","12.0022478990499","6.11312559666993","7.686","0.231","0.741","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000160819795518468,TRUE,0,0,18,0,18,0,1
"EBIC",41,400,0.33,"TRUE","TRUE","FALSE","17.1423267541809","12.0299339549901","5.11239279919073","6.937","0.218","0.71","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000344303176367019,FALSE,0,1,17,0,17,0,0.944444444444444
"EBIC",42,400,0.33,"TRUE","TRUE","FALSE","18.0136792994082","11.9031278311992","6.11055146820899","8.265","0.316","0.696","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000100215280573952,TRUE,0,0,18,0,18,0,1
"EBIC",43,400,0.33,"TRUE","TRUE","FALSE","18.1158635744528","13.0037740015533","5.11208957289958","7.095","0.228","0.709","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",6.63419401040839e-05,TRUE,0,0,18,0,18,0,1
"EBIC",44,400,0.33,"TRUE","TRUE","FALSE","18.1212799912537","13.9362386343433","4.1850413569104","8.024","0.256","0.771","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000192974542597355,TRUE,0,0,18,0,18,0,1
"EBIC",45,400,0.33,"TRUE","TRUE","FALSE","17.2029325437883","11.0432818515761","6.15965069221227","9.732","0.249","0.619","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000188491890094804,TRUE,0,0,18,0,18,0,1
"EBIC",46,400,0.33,"TRUE","TRUE","FALSE","17.2238449732465","11.0205016527254","6.20334332052115","7.549","0.238","0.681","2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000354751758635332,FALSE,0,1,17,0,17,0,0.944444444444444
"EBIC",47,400,0.33,"TRUE","TRUE","FALSE","18.2249611715952","12.0041082423376","6.22085292925763","7.847","0.258","0.8","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000141058601638043,TRUE,0,0,18,0,18,0,1
"EBIC",48,400,0.33,"TRUE","TRUE","FALSE","18.1429355797196","12.0030630047435","6.13987257497611","5.339","0.201","0.555","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000165479157273961,TRUE,0,0,18,0,18,0,1
"EBIC",49,400,0.33,"TRUE","TRUE","FALSE","17.9739330440866","10.8342358784466","7.13969716564001","6.558","0.399","0.933","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000143048225207413,TRUE,0,0,18,0,18,0,1
"EBIC",5,400,0.33,"TRUE","TRUE","FALSE","17.6065975143668","13.0047555812859","4.60184193308094","7.882","0.218","0.713","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.000153878193523104,TRUE,0,0,18,0,18,0,1
"EBIC",50,400,0.33,"TRUE","TRUE","FALSE","17.6986420986161","13.0080727548927","4.69056934372339","6.787","0.234","0.601","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",0.00010793848114269,TRUE,0,0,18,0,18,0,1
