"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,100,0.33,"FALSE","FALSE","FALSE","11.4832870440344","5.17565267418624","6.30763436984819","0.648","0.037","0.055","1,2,3,4,6,7,19,103,104,105,106,107,108,109",0.00587011582371155,FALSE,1,0,1,0,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",10,100,0.33,"FALSE","FALSE","FALSE","10.5289180424196","4.53264825759234","5.99626978482729","0.49","0.037","0.056","1,2,3,4,5,6,7,78,104,105,106,107,108,109",0.00402452113775942,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",100,100,0.33,"FALSE","FALSE","FALSE","12.0609319889854","5.9885987574041","6.07233323158131","0.732","0.039","0.069","1,2,4,6,7,59,99,103,104,105,106,107,108,109",0.011131200809946,FALSE,2,0,2,0,14,2,12,0.142857142857143,0.857142857142857
"EBIC",11,100,0.33,"TRUE","TRUE","FALSE","12.2917443910536","6.91068714614664","5.38105724490696","0.643","0.039","0.069","1,2,3,4,5,6,7,85,104,105,106,108,109",0.0112690778218782,FALSE,1,0,0,2,13,1,12,0.0769230769230769,0.857142857142857
"EBIC",12,100,0.33,"TRUE","TRUE","FALSE","11.9520155740091","5.80863066958163","6.14338490442746","0.552","0.039","0.063","1,2,3,4,5,6,7,64,103,104,105,106,107,108,109",0.00472951558208578,FALSE,1,0,0,0,15,1,14,0.0666666666666667,1
"EBIC",13,100,0.33,"TRUE","TRUE","FALSE","12.1909217171439","6.00204829621385","6.18887342093002","0.679","0.038","0.058","1,2,3,4,5,6,7,103,104,105,106,107,108,109",0.00216157825006564,TRUE,0,0,0,0,14,0,14,0,1
"EBIC",14,100,0.33,"FALSE","FALSE","FALSE","9.45138506139101","3.95407498005497","5.49731008133604","0.62","0.038","0.06","2,4,5,6,7,69,104,105,106,107,108,109",0.0112850890506569,FALSE,1,0,2,1,12,1,11,0.0833333333333333,0.785714285714286
"EBIC",15,100,0.33,"FALSE","FALSE","FALSE","11.9108809389983","5.84620896160622","6.06467197739205","0.98","0.04","0.07","1,2,4,6,7,30,37,93,103,104,105,106,107,108,109",0.0136650203680794,FALSE,3,0,2,0,15,3,12,0.2,0.857142857142857
"EBIC",16,100,0.33,"FALSE","FALSE","FALSE","8.91292836367004","3.74223694484775","5.1706914188223","0.596","0.037","0.055","1,3,5,6,104,105,106,107,108,109",0.0175594305565025,FALSE,0,0,3,1,10,0,10,0,0.714285714285714
"EBIC",17,100,0.33,"FALSE","FALSE","FALSE","10.4870340888918","4.87585474236801","5.61117934652381","0.858","0.041","0.053","1,2,4,6,97,103,104,105,106,107,108,109",0.0142242747206154,FALSE,1,0,3,0,12,1,11,0.0833333333333333,0.785714285714286
