"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,400,0.33,"TRUE","TRUE","FALSE","17.9333141271649","9.15685098291245","8.77646314425245","6.548","1,2,3,4,5,6,7,8,9,590,591,592,593,594,595,596,597,598",0.000153041139575825,TRUE,0,0,0,0,18,0,18,0,1
"EBIC",10,400,0.33,"TRUE","TRUE","FALSE","17.6367595340739","9.43784254824601","8.19891698582791","7.319","1,2,3,4,5,6,7,8,9,590,591,592,593,594,595,596,597,598",0.000196332906135035,TRUE,0,0,0,0,18,0,18,0,1
"EBIC",100,400,0.33,"TRUE","TRUE","FALSE","17.4350906082998","9.18347754766943","8.25161306063034","9.031","1,2,3,4,5,6,7,8,9,590,591,592,593,594,595,596,597,598",8.70374617401281e-05,TRUE,0,0,0,0,18,0,18,0,1
"EBIC",11,400,0.33,"TRUE","TRUE","FALSE","17.3302335092496","9.12788682652886","8.20234668272075","5.837","1,2,3,4,5,6,7,8,9,590,591,592,593,594,595,596,597,598",0.000111484915059224,TRUE,0,0,0,0,18,0,18,0,1
"EBIC",12,400,0.33,"TRUE","TRUE","FALSE","18.1126398061993","9.10592090013476","9.00671890606452","5.415","1,2,3,4,5,6,7,8,9,590,591,592,593,594,595,596,597,598",0.00018615570400182,TRUE,0,0,0,0,18,0,18,0,1
"EBIC",13,400,0.33,"TRUE","TRUE","FALSE","17.8145245883743","9.33136068452049","8.48316390385384","6.827","1,2,3,4,5,6,7,8,9,280,590,591,592,593,594,595,596,597,598",0.000176076538037971,FALSE,1,0,0,0,19,1,18,0.0526315789473684,1
"EBIC",14,400,0.33,"TRUE","TRUE","FALSE","18.7974657690743","9.79403569191711","9.00343007715721","6.484","1,2,3,4,5,6,7,8,9,292,590,591,592,593,594,595,596,597,598",0.000419281335529163,FALSE,1,0,0,0,19,1,18,0.0526315789473684,1
"EBIC",15,400,0.33,"TRUE","TRUE","FALSE","17.7588704796774","9.20701310555952","8.55185737411791","6.81","1,2,3,4,5,6,7,8,9,590,591,592,593,594,595,596,597,598",0.000179476872128549,TRUE,0,0,0,0,18,0,18,0,1
"EBIC",16,400,0.33,"TRUE","TRUE","FALSE","17.956238177724","9.26867126893017","8.68756690879385","8.217","1,2,3,4,5,6,7,8,9,590,591,592,593,594,595,596,597,598",8.60691632780153e-05,TRUE,0,0,0,0,18,0,18,0,1
"EBIC",17,400,0.33,"TRUE","TRUE","FALSE","18.2897998965807","9.28680642234245","9.00299347423829","7.451","1,2,3,4,5,6,7,8,9,490,590,591,592,593,594,595,596,597,598",0.000217129857526381,FALSE,1,0,0,0,19,1,18,0.0526315789473684,1
