"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,40,0.33,"FALSE","FALSE","FALSE","7.14392963358974","3.39082158119382","3.75310805239592","0.35","0.031","0.02","2,3,4,15,26,28,60,61,62,63,64,65",0.0496055081926807,FALSE,3,0,3,0,12,3,9,0.25,0.75
"EBIC",10,40,0.33,"FALSE","FALSE","FALSE","7.19076743682307","3.77859750404752","3.41216993277555","0.447","0.039","0.021","13,17,27,29,38,41,48,54,59,61,64,65,70",0.179809236466965,FALSE,9,1,6,3,13,10,3,0.769230769230769,0.25
"EBIC",100,40,0.33,"FALSE","FALSE","FALSE","4.86717133042667","3.48942705819373","1.37774427223293","0.512","0.034","0.02","1,9,15,18,20,31,37,61,63,65,70",0.150504088849175,FALSE,6,1,5,3,11,7,4,0.636363636363636,0.333333333333333
"EBIC",11,40,0.33,"FALSE","FALSE","FALSE","4.71956649088335","2.66640177483601","2.05316471604734","0.41","0.034","0.021","2,6,11,30,51,62,63",0.107458823598025,FALSE,3,0,4,4,7,3,4,0.428571428571429,0.333333333333333
"EBIC",12,40,0.33,"FALSE","FALSE","FALSE","5.69291989482812","2.91421253939674","2.77870735543138","0.457","0.033","0.025","1,6,14,21,43,44,54,55,62,65",0.146014280116967,FALSE,6,0,4,4,10,6,4,0.6,0.333333333333333
"EBIC",13,40,0.33,"FALSE","FALSE","FALSE","6.16566820901602","3.11717267759738","3.04849553141864","0.386","0.036","0.022","3,4,7,54,60,62,64",0.104084881472155,FALSE,2,0,4,3,7,2,5,0.285714285714286,0.416666666666667
"EBIC",14,40,0.33,"FALSE","FALSE","FALSE","5.58887891960744","3.65859719004968","1.93028172955776","0.533","0.033","0.023","1,6,16,24,27,31,35,61,62,63,65,66",0.0815074581522567,FALSE,5,1,4,2,12,6,6,0.5,0.5
"EBIC",15,40,0.33,"FALSE","FALSE","FALSE","5.02222620915643","3.37146576187901","1.65076044727742","0.647","0.034","0.02","10,32,33,40,52,56,63",0.189752863408908,FALSE,6,0,6,5,7,6,1,0.857142857142857,0.0833333333333333
"EBIC",16,40,0.33,"FALSE","FALSE","FALSE","6.0078746583055","3.51388184905133","2.49399280925417","0.501","0.033","0.02","3,15,26,31,60,62,63,67",0.125765606282641,FALSE,3,1,5,3,8,4,4,0.5,0.333333333333333
"EBIC",17,40,0.33,"FALSE","FALSE","FALSE","5.90074615253224","3.41142081856927","2.48932533396297","0.516","0.034","0.021","3,12,14,15,31,60,61,62,63,65",0.0950399716329094,FALSE,4,0,5,1,10,4,6,0.4,0.5
"EBIC",18,40,0.33,"FALSE","FALSE","FALSE","5.59628647725323","3.71460775177488","1.88167872547835","0.46","0.036","0.019","1,20,21,22,31,51,61,62,65,66",0.104512003928914,FALSE,5,1,5,3,10,6,4,0.6,0.333333333333333
"EBIC",19,40,0.33,"FALSE","FALSE","FALSE","5.46933802090062","3.62870935750177","1.84062866339885","0.532","0.04","0.021","4,24,32,35,53,54,55,59,60,61,64,66",0.154028265586648,FALSE,7,1,5,3,12,8,4,0.666666666666667,0.333333333333333
"EBIC",2,40,0.33,"FALSE","FALSE","FALSE","6.89662934265441","3.96586278778333","2.93076655487108","0.498","0.035","0.022","4,5,6,25,41,52,58,60,62,63,64",0.0717578978915772,FALSE,4,0,3,2,11,4,7,0.363636363636364,0.583333333333333
"EBIC",20,40,0.33,"FALSE","FALSE","FALSE","5.82940503027012","3.06961656356576","2.75978846670436","0.442","0.034","0.021","14,20,29,31,40,56,61,62,63,68",0.132727991650345,FALSE,6,1,6,3,10,7,3,0.7,0.25
"EBIC",21,40,0.33,"FALSE","FALSE","FALSE","6.58516978640503","3.34823822281178","3.23693156359326","0.363","0.034","0.022","2,4,6,9,11,16,30,32,62,63,65",0.0577137758714901,FALSE,5,0,3,3,11,5,6,0.454545454545455,0.5
"EBIC",22,40,0.33,"FALSE","FALSE","FALSE","5.83862766529283","2.71759789447542","3.12102977081741","0.412","0.032","0.02","3,4,5,6,53,60,62,63,64,65",0.0274932583974265,FALSE,1,0,2,1,10,1,9,0.1,0.75
"EBIC",23,40,0.33,"FALSE","FALSE","FALSE","5.13505227705197","3.29498346332304","1.84006881372893","0.449","0.032","0.018","41,54,57,59,61,64,65,70",0.14481697825258,FALSE,4,1,6,3,8,5,3,0.625,0.25
"EBIC",24,40,0.33,"FALSE","FALSE","FALSE","5.62881336484965","3.7708631028194","1.85795026203025","0.405","0.032","0.018","4,6,24,31,45,58,62,63,64",0.076987597578677,FALSE,4,0,4,3,9,4,5,0.444444444444444,0.416666666666667
"EBIC",25,40,0.33,"FALSE","FALSE","FALSE","6.03901433756584","3.86964035987047","2.16937397769537","0.341","0.032","0.018","22,32,41,42,52,59,60,62,64",0.170167326202883,FALSE,6,0,6,3,9,6,3,0.666666666666667,0.25
"EBIC",26,40,0.33,"FALSE","FALSE","FALSE","5.52811420378796","3.73364475377318","1.79446945001477","0.523","0.033","0.021","2,4,6,27,58,59,62,63,64,65",0.0409186660559315,FALSE,3,0,3,2,10,3,7,0.3,0.583333333333333
"EBIC",27,40,0.33,"FALSE","FALSE","FALSE","6.20146583582303","4.24117918099336","1.96028665482968","0.46","0.034","0.02","2,3,6,11,12,32,59,62,63,67",0.0993817407709274,FALSE,4,1,3,4,10,5,5,0.5,0.416666666666667
"EBIC",28,40,0.33,"FALSE","FALSE","FALSE","5.19888543873454","2.90171414196932","2.29717129676522","0.529","0.035","0.022","2,4,6,62,63,65",0.0508244779120841,FALSE,0,0,3,3,6,0,6,0,0.5
"EBIC",29,40,0.33,"FALSE","FALSE","FALSE","5.99069743776829","3.46135773697401","2.52933970079428","0.548","0.034","0.02","2,18,23,30,47,60,61,64,65,68",0.111597919543143,FALSE,4,1,5,2,10,5,5,0.5,0.416666666666667
"EBIC",3,40,0.33,"FALSE","FALSE","FALSE","6.02822657507288","3.71947237779134","2.30875419728154","0.438","0.034","0.022","3,4,5,6,9,14,15,19,21,25,30,32,34,38,41,43,44,48,49,51,52,57,60,61,62,63,64,65",0.0503112991862142,FALSE,18,0,2,0,28,18,10,0.642857142857143,0.833333333333333
"EBIC",30,40,0.33,"FALSE","FALSE","FALSE","6.60266875677647","4.89112587306288","1.71154288371359","0.535","0.038","0.021","9,10,25,27,31,32,37,38,43,46,60,63,64,65,66,68",0.140725158195084,FALSE,10,2,6,2,16,12,4,0.75,0.333333333333333
"EBIC",31,40,0.33,"FALSE","FALSE","FALSE","5.48123917383459","2.78301109843122","2.69822807540337","0.587","0.033","0.021","6,30,37,41,47,61,64,65,68,71",0.162016003237795,FALSE,4,2,5,3,10,6,4,0.6,0.333333333333333
"EBIC",32,40,0.33,"FALSE","FALSE","FALSE","7.42000952310877","5.39195176694735","2.02805775616142","0.44","0.033","0.02","2,4,6,10,27,34,51,59,62,63,65",0.0602704945223181,FALSE,5,0,3,3,11,5,6,0.454545454545455,0.5
"EBIC",33,40,0.33,"FALSE","FALSE","FALSE","5.89438799600542","3.38948574862661","2.50490224737881","0.559","0.032","0.022","2,5,6,7,30,38,59,61,62,64",0.0906059049848148,FALSE,4,0,3,3,10,4,6,0.4,0.5
"EBIC",34,40,0.33,"FALSE","FALSE","FALSE","5.43377124186666","3.86508610545545","1.56868513641121","0.446","0.037","0.02","6,14,30,49,61,62",0.156984168987107,FALSE,3,0,5,4,6,3,3,0.5,0.25
"EBIC",35,40,0.33,"FALSE","FALSE","FALSE","4.88595756543537","2.57718328040889","2.30877428502649","0.332","0.032","0.02","20,31,61,62,63",0.157175377633892,FALSE,2,0,6,3,5,2,3,0.4,0.25
