"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI","nb.tII","est.size","FP","TP","FDR","power"
"EBIC",1,60,0.33,"FALSE","FALSE","FALSE","7.68922014936485","5.94332122702789","1.74589892233696","0.671","0.038","0.034","1,2,3,4,5,6,9,10,11,12",0.00713355871682619,FALSE,0,2,10,0,10,0,0.833333333333333
"EBIC",10,60,0.33,"FALSE","FALSE","FALSE","6.81906764327463","5.59166988776166","1.22739775551297","0.612","0.037","0.03","1,2,3,4,5,6,10,11,12",0.00946140954529442,FALSE,0,3,9,0,9,0,0.75
"EBIC",100,60,0.33,"FALSE","FALSE","FALSE","7.94134491333354","4.55705999873475","3.38428491459878","0.6","0.039","0.032","1,3,5,6,7,8,10,11,12,14,66,71,81,83",0.0332757930150593,FALSE,5,3,14,5,9,0.357142857142857,0.75
"EBIC",11,60,0.33,"FALSE","FALSE","FALSE","7.01100311899139","5.51959751005796","1.49140560893344","0.45","0.04","0.038","1,3,5,6,8,10,12,14,28,49",0.0391611579949372,FALSE,3,5,10,3,7,0.3,0.583333333333333
"EBIC",12,60,0.33,"FALSE","FALSE","FALSE","6.9335489110909","3.51216303780507","3.42138587328583","1.143","0.043","0.034","8,10,14,20,30,49,59,72,100",0.133441409058966,FALSE,7,10,9,7,2,0.777777777777778,0.166666666666667
"EBIC",13,60,0.33,"FALSE","FALSE","FALSE","7.50194670440047","4.80503735454531","2.69690934985517","0.677","0.041","0.031","2,5,6,10,11,12,30,72,99,102",0.0445075428748324,FALSE,4,6,10,4,6,0.4,0.5
"EBIC",14,60,0.33,"FALSE","FALSE","FALSE","8.30501182945556","6.09783976863896","2.2071720608166","0.575","0.04","0.03","1,3,5,6,10,11,12,70,79,91",0.0329062222068197,FALSE,3,5,10,3,7,0.3,0.583333333333333
"EBIC",15,60,0.33,"FALSE","FALSE","FALSE","6.92936673020583","5.14629893722905","1.78306779297678","0.423","0.04","0.037","1,3,5,6,10,12,14,17,60,75,100",0.0518114178080984,FALSE,5,6,11,5,6,0.454545454545455,0.5
"EBIC",16,60,0.33,"FALSE","FALSE","FALSE","6.95725970217814","5.46480022277794","1.4924594794002","0.435","0.039","0.03","1,3,5,6,8,10,12,14,36",0.0314487717881559,FALSE,2,5,9,2,7,0.222222222222222,0.583333333333333
"EBIC",17,60,0.33,"FALSE","FALSE","FALSE","6.7096564684374","6.25989853832787","0.449757930109528","0.35","0.038","0.031","1,2,3,5,6,10,11,12",0.0201954509064488,FALSE,0,4,8,0,8,0,0.666666666666667
