"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,80,0.33,"FALSE","FALSE","FALSE","10.9930812812598","4.95615298183409","6.03692829942572","0.22","0.034","0.07","1,2,3,4,6,7,44,45,46,47,48,49",0.0114687414573698,FALSE,0,0,1,1,12,0,12,0,0.857142857142857
"EBIC",10,80,0.33,"FALSE","FALSE","FALSE","10.7994645719121","5.354996980841","5.44446759107105","0.294","0.039","0.077","3,4,5,6,7,26,43,44,45,47,48,49",0.0274208517475453,FALSE,1,0,2,1,12,1,11,0.0833333333333333,0.785714285714286
"EBIC",100,80,0.33,"TRUE","TRUE","FALSE","10.0941136768365","4.97309408429078","5.1210195925457","0.323","0.043","0.08","1,2,3,4,5,6,7,39,44,45,46,47,48,49",0.0137463095847071,FALSE,1,0,0,1,14,1,13,0.0714285714285714,0.928571428571429
"EBIC",11,80,0.33,"TRUE","TRUE","FALSE","11.3322152699092","5.30393558997431","6.02827967993488","0.208","0.034","0.072","1,3,4,5,6,7,30,44,45,46,47,48,49",0.010654374290925,FALSE,1,0,1,1,13,1,12,0.0769230769230769,0.857142857142857
"EBIC",12,80,0.33,"FALSE","FALSE","FALSE","10.1390193241843","4.88316221214601","5.25585711203832","0.275","0.039","0.077","3,4,5,6,7,20,21,41,44,45,47,48,49",0.033336827787747,FALSE,3,0,2,2,13,3,10,0.230769230769231,0.714285714285714
"EBIC",13,80,0.33,"TRUE","TRUE","FALSE","11.4856225128477","5.59618473104504","5.8894377818027","0.288","0.037","0.079","1,2,3,4,5,6,7,44,45,46,47,48,49",0.00596734492253416,FALSE,0,0,0,1,13,0,13,0,0.928571428571429
"EBIC",14,80,0.33,"FALSE","FALSE","FALSE","9.46247742277106","4.31485309177308","5.14762433099799","0.312","0.039","0.069","3,4,5,6,7,8,44,45,46,47,48,49",0.0270899640276471,FALSE,1,0,2,1,12,1,11,0.0833333333333333,0.785714285714286
"EBIC",15,80,0.33,"TRUE","TRUE","FALSE","11.0746361649387","4.79808341312004","6.27655275181862","0.392","0.033","0.072","2,4,6,7,9,18,20,28,44,45,46,47,48,49,52",0.0373830061555597,FALSE,4,1,3,1,15,5,10,0.333333333333333,0.714285714285714
"EBIC",16,80,0.33,"FALSE","FALSE","FALSE","11.1873780902504","5.14269969343211","6.0446783968183","0.379","0.035","0.075","1,3,4,5,6,7,39,44,45,46,47,48,49,50",0.0222760572892453,FALSE,1,1,1,1,14,2,12,0.142857142857143,0.857142857142857
"EBIC",17,80,0.33,"FALSE","FALSE","FALSE","9.93732921473674","4.03484128901352","5.90248792572322","0.291","0.04","0.081","2,4,6,7,30,38,43,44,45,47,48,49,52",0.039779786773558,FALSE,2,1,3,1,13,3,10,0.230769230769231,0.714285714285714
"EBIC",18,80,0.33,"FALSE","FALSE","FALSE","10.5426577312611","5.00355163459903","5.53910609666205","0.301","0.036","0.078","4,5,6,7,8,20,43,44,45,47,48,49",0.043824992836312,FALSE,2,0,3,1,12,2,10,0.166666666666667,0.714285714285714
