"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,60,0.33,"FALSE","FALSE","FALSE","8.40572124868801","4.27496389337956","4.13075735530845","0.185","0.033","0.061","1,2,3,4,6,19,33,34,35,36,37,38",0.0255823605179542,FALSE,1,0,1,0,12,1,11,0.0833333333333333,0.916666666666667
"EBIC",10,60,0.33,"FALSE","FALSE","FALSE","7.90922561217617","3.29380650548623","4.61541910668993","0.252","0.031","0.051","1,4,5,6,31,32,33,34,35,36,38",0.0414853044224045,FALSE,2,0,2,1,11,2,9,0.181818181818182,0.75
"EBIC",100,60,0.33,"FALSE","FALSE","FALSE","8.88187007674894","4.04121374012653","4.84065633662241","0.193","0.031","0.048","2,3,4,6,29,30,34,35,36,37,38",0.0297358834604216,FALSE,2,0,2,1,11,2,9,0.181818181818182,0.75
"EBIC",11,60,0.33,"FALSE","FALSE","FALSE","8.12807478583497","3.06134924459618","5.06672554123879","0.207","0.03","0.049","2,3,4,6,32,33,34,35,36,37,38",0.0316067084297259,FALSE,1,0,2,0,11,1,10,0.0909090909090909,0.833333333333333
"EBIC",12,60,0.33,"FALSE","FALSE","FALSE","6.85689976162625","2.86718752549029","3.98971223613596","0.274","0.034","0.054","3,4,5,6,33,35,36,38",0.058053516524582,FALSE,0,0,2,2,8,0,8,0,0.666666666666667
"EBIC",13,60,0.33,"FALSE","FALSE","FALSE","7.66476537070925","3.64284026124712","4.02192510946212","0.185","0.032","0.048","4,6,13,30,34,35,36,38",0.0788097699236005,FALSE,2,0,4,2,8,2,6,0.25,0.5
"EBIC",14,60,0.33,"FALSE","FALSE","FALSE","9.19777180869358","4.20928846010484","4.98848334858874","0.175","0.032","0.047","1,2,3,4,5,6,26,34,35,36,37,38",0.00875930511025766,FALSE,1,0,0,1,12,1,11,0.0833333333333333,0.916666666666667
"EBIC",15,60,0.33,"FALSE","FALSE","FALSE","7.77050386152867","4.08970977386865","3.68079408766002","0.172","0.033","0.051","3,4,5,6,33,35,36,37,38",0.0338632829857189,FALSE,0,0,2,1,9,0,9,0,0.75
"EBIC",16,60,0.33,"FALSE","FALSE","FALSE","7.83379269646929","3.65811123039149","4.1756814660778","0.145","0.032","0.047","2,3,4,6,34,35,36,37,38",0.0229950830528908,FALSE,0,0,2,1,9,0,9,0,0.75
"EBIC",17,60,0.33,"FALSE","FALSE","FALSE","8.31305153707285","4.4824492287534","3.83060230831945","0.206","0.031","0.046","1,2,3,5,6,34,35,36,38",0.0353397359889754,FALSE,0,0,1,2,9,0,9,0,0.75
