"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI.b0","nb.tI.b1","nb.tII.b0","nb.tII.b1","est.size","FP","TP","FDR","power"
"EBIC",1,40,0.33,"FALSE","FALSE","FALSE","7.53187685105385","3.58342803212154","3.94844881893231","0.119","0.028","0.025","2,3,4,6,24,25,27,28",0.0958703342242618,FALSE,0,0,2,2,8,0,8,0,0.666666666666667
"EBIC",10,40,0.33,"FALSE","FALSE","FALSE","7.98742246086207","3.40241466037768","4.5850078004844","0.18","0.029","0.03","3,4,6,9,15,20,23,24,25,27,28,31",0.136047380623921,FALSE,3,1,3,1,12,4,8,0.333333333333333,0.666666666666667
"EBIC",100,40,0.33,"FALSE","FALSE","FALSE","5.32170349036643","3.67735878355933","1.6443447068071","0.142","0.03","0.026","1,6,14,22,24,26",0.243713131102441,FALSE,2,0,4,4,6,2,4,0.333333333333333,0.333333333333333
"EBIC",11,40,0.33,"FALSE","FALSE","FALSE","5.71172341172024","2.06116463337742","3.65055877834282","0.201","0.032","0.035","2,3,16,23,24,25,27,28",0.136673845004098,FALSE,1,0,4,1,8,1,7,0.125,0.583333333333333
"EBIC",12,40,0.33,"FALSE","FALSE","FALSE","5.8157525806801","1.95265304934994","3.86309953133016","0.2","0.028","0.035","4,11,12,15,21,24,25,27,28,31",0.253724347596754,FALSE,4,1,5,2,10,5,5,0.5,0.416666666666667
"EBIC",13,40,0.33,"FALSE","FALSE","FALSE","4.9325231648533","2.66084769846353","2.27167546638977","0.217","0.03","0.035","1,3,6,14,24,26,27",0.175056230627337,FALSE,1,0,3,3,7,1,6,0.142857142857143,0.5
"EBIC",14,40,0.33,"FALSE","FALSE","FALSE","6.91688981886668","3.30838550851069","3.60850431035599","0.12","0.029","0.027","1,4,6,18,24,25,26,27",0.0902047742068973,FALSE,1,0,3,2,8,1,7,0.125,0.583333333333333
"EBIC",15,40,0.33,"FALSE","FALSE","FALSE","4.824876309323","3.20503079413267","1.61984551519032","0.162","0.035","0.03","1,6,14,22,24,26,27",0.216779916585742,FALSE,2,0,4,3,7,2,5,0.285714285714286,0.416666666666667
"EBIC",16,40,0.33,"FALSE","FALSE","FALSE","5.52302205150981","2.59739667242818","2.92562537908163","0.202","0.033","0.03","1,2,3,5,23,25,26,28",0.122129581797226,FALSE,0,0,2,2,8,0,8,0,0.666666666666667
"EBIC",17,40,0.33,"FALSE","FALSE","FALSE","6.50343539054752","2.31980598763059","4.18362940291694","0.178","0.027","0.025","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.132831744678276,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",18,40,0.33,"FALSE","FALSE","FALSE","4.16579258785962","2.68113893870354","1.48465364915608","0.147","0.027","0.032","1,14,17,22,25,26,27",0.275804199177304,FALSE,3,0,5,3,7,3,4,0.428571428571429,0.333333333333333
"EBIC",19,40,0.33,"FALSE","FALSE","FALSE","6.29885424138388","3.49828085555783","2.80057338582605","0.173","0.028","0.029","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.256621092677211,FALSE,15,3,0,0,30,18,12,0.6,1
"EBIC",2,40,0.33,"FALSE","FALSE","FALSE","6.29674126350495","4.26903867595822","2.02770258754673","0.131","0.03","0.03","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.213512495959638,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",20,40,0.33,"FALSE","FALSE","FALSE","5.65977158653244","2.33229499537393","3.32747659115851","0.15","0.029","0.027","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.352171517835713,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",21,40,0.33,"FALSE","FALSE","FALSE","6.81694744121201","3.09559149490935","3.72135594630266","0.167","0.027","0.027","1,2,3,4,5,6,15,18,21,25,26,28",0.11099489132549,FALSE,3,0,0,3,12,3,9,0.25,0.75
"EBIC",22,40,0.33,"FALSE","FALSE","FALSE","6.29271567334731","3.43214452465283","2.86057114869448","0.209","0.032","0.03","6,9,14,18,24,25,26,27,28",0.219332173144485,FALSE,3,0,5,1,9,3,6,0.333333333333333,0.5
"EBIC",23,40,0.33,"FALSE","FALSE","FALSE","5.78735925324567","2.86307496035015","2.92428429289551","0.127","0.031","0.029","3,4,6,22,24,26,27",0.136205297510895,FALSE,1,0,3,3,7,1,6,0.142857142857143,0.5
"EBIC",24,40,0.33,"FALSE","FALSE","FALSE","5.75117036212002","0.934979914561665","4.81619044755835","0.167","0.034","0.027","2,4,6,14,18,24,25,28,30",0.141673140550307,FALSE,2,1,3,3,9,3,6,0.333333333333333,0.5
"EBIC",25,40,0.33,"FALSE","FALSE","FALSE","5.58061422863034","0.59308896294474","4.9875252656856","0.126","0.029","0.035","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.458069495837632,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",26,40,0.33,"FALSE","FALSE","FALSE","6.36723129182678","3.81597445897777","2.55125683284901","0.124","0.028","0.025","1,3,4,6,24,26,27",0.106666615088249,FALSE,0,0,2,3,7,0,7,0,0.583333333333333
"EBIC",27,40,0.33,"FALSE","FALSE","FALSE","8.04107282276749","4.68688307135181","3.35418975141568","0.201","0.029","0.029","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",0.387057997326977,FALSE,16,3,0,0,31,19,12,0.612903225806452,1
"EBIC",28,40,0.33,"FALSE","FALSE","FALSE","5.17265693829466","1.91187163275043","3.26078530554424","0.152","0.03","0.031","2,4,19,25,27,28",0.216273641330575,FALSE,1,0,4,3,6,1,5,0.166666666666667,0.416666666666667
"EBIC",29,40,0.33,"FALSE","FALSE","FALSE","6.3130444965656","2.32583204491415","3.98721245165145","0.206","0.028","0.031","2,4,6,18,23,24,25,26,27,28",0.0651705454105753,FALSE,1,0,3,0,10,1,9,0.1,0.75
