"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI","nb.tII","est.size","FP","TP","FDR","power"
"EBIC",1,20,0.33,"FALSE","FALSE","FALSE","0.000310774444631759","1.98249335202441e-05","0.000290949511111514","0.106","0.034","0.019","1,2,3,4,6,9,10,13,15,17,20,21,22,26,27,28,34,36,37",0.0927198032753254,FALSE,13,3,19,13,6,0.684210526315789,0.666666666666667
"EBIC",10,20,0.33,"FALSE","FALSE","FALSE","0.161434181986392","0.0275792498193041","0.133854932167088","0.071","0.028","0.021","6,16,30,35,36",0.456447154758239,FALSE,4,8,5,4,1,0.8,0.111111111111111
"EBIC",100,20,0.33,"FALSE","FALSE","FALSE","20","2","18","0.119","0.036","0.02","1,5,6,10,13,20,24,25,26,28,29,30,32,33,34,35,36,37,38",0.234357811235637,FALSE,16,6,19,16,3,0.842105263157895,0.333333333333333
"EBIC",11,20,0.33,"FALSE","FALSE","FALSE","17.2979719471525","6.04764562086829","11.2503263262842","0.112","0.036","0.02","2,6,11,13,15,18,20,24,25,27,28,36,37,38",0.261437421751742,FALSE,12,7,14,12,2,0.857142857142857,0.222222222222222
"EBIC",12,20,0.33,"FALSE","FALSE","FALSE","20","5","15","0.114","0.025","0.019","3,4,5,6,7,8,11,13,15,16,18,19,20,29,30,32,34,36,37",0.609069002648382,FALSE,13,3,19,13,6,0.684210526315789,0.666666666666667
"EBIC",13,20,0.33,"FALSE","FALSE","FALSE","15.5695178877599","3.11273476775319","12.4567831200067","0.068","0.022","0.018","1,4,5,6,7,8,9,11,12,17,18,19,25,27,30,31,34,35,36",0.174537856776095,FALSE,12,2,19,12,7,0.631578947368421,0.777777777777778
"EBIC",14,20,0.33,"FALSE","FALSE","FALSE","1.45669944345583","0.330231616555274","1.12646782690056","0.104","0.019","0.011","1,9,15,31",0.267504998420073,FALSE,2,7,4,2,2,0.5,0.222222222222222
"EBIC",15,20,0.33,"FALSE","FALSE","FALSE","18.192713396175","6.34882870978769","11.8438846863873","0.088","0.036","0.019","1,2,3,5,12,13,16,17,18,21,32,33,37,38,39",0.247172151692958,FALSE,11,5,15,11,4,0.733333333333333,0.444444444444444
"EBIC",16,20,0.33,"FALSE","FALSE","FALSE","20","5","15","0.128","0.02","0.013","1,2,4,6,7,9,10,12,13,17,19,21,24,27,30,32,34,36",0.324291908160882,FALSE,12,3,18,12,6,0.666666666666667,0.666666666666667
"EBIC",17,20,0.33,"FALSE","FALSE","FALSE","0.0939930833017711","0.0105986469181731","0.083394436383598","0.113","0.035","0.02","1,2,4,7,8,9,13,15,18,20,23,25,28,30,31,32,34,36,37",0.220410060995415,FALSE,13,3,19,13,6,0.684210526315789,0.666666666666667
"EBIC",18,20,0.33,"FALSE","FALSE","FALSE","20","3","17","0.115","0.019","0.013","2,3,4,5,6,7,9,12,15,18,20,22,25,27,29,32,34,35,36",0.213267370498257,FALSE,12,2,19,12,7,0.631578947368421,0.777777777777778
"EBIC",19,20,0.33,"FALSE","FALSE","FALSE","18.5943239974477","2.78877063380572","15.8055533636419","0.095","0.034","0.02","1,3,4,6,7,8,9,15,17,18,22,23,26,28,29,34,36,37,38",0.138399562687631,FALSE,12,2,19,12,7,0.631578947368421,0.777777777777778
"EBIC",2,20,0.33,"FALSE","FALSE","FALSE","0.000500019697121831","4.71108516591583e-05","0.000452908845462673","0.12","0.036","0.02","1,3,4,5,6,7,8,9,11,13,15,16,17,22,24,31,32,34,36",0.121617146151198,FALSE,11,1,19,11,8,0.578947368421053,0.888888888888889
"EBIC",20,20,0.33,"FALSE","FALSE","FALSE","19.0898288224843","5.72236821494756","13.3674606075367","0.12","0.036","0.019","1,2,3,5,6,8,9,10,11,13,14,15,17,26,30,34,36,37,38",0.191652790815624,FALSE,12,2,19,12,7,0.631578947368421,0.777777777777778
"EBIC",21,20,0.33,"FALSE","FALSE","FALSE","20","6","14","0.116","0.021","0.013","1,2,3,7,9,10,11,17,20,21,23,24,26,28,30,31,32,34,35",0.202263757904008,FALSE,14,4,19,14,5,0.736842105263158,0.555555555555556
"EBIC",22,20,0.33,"FALSE","FALSE","FALSE","11.1132837659364","2.21950661777002","8.89377714816636","0.119","0.02","0.019","1,2,3,5,6,12,15,17,18,21,22,23,25,26,27,31,32,35,36",0.299625939769122,FALSE,14,4,19,14,5,0.736842105263158,0.555555555555556
"EBIC",23,20,0.33,"FALSE","FALSE","FALSE","15.6766943088016","1.56770238160416","14.1089919271974","0.068","0.02","0.013","2,7,9,17,18,20,26,27,28,30,31,32,33,35,36,37,38",0.253091775982911,FALSE,14,6,17,14,3,0.823529411764706,0.333333333333333
"EBIC",24,20,0.33,"FALSE","FALSE","FALSE","20","7","13","0.094","0.036","0.019","4,5,6,8,11,12,13,14,15,17,18,19,20,21,24,27,31,32,34",0.850693480364793,FALSE,15,5,19,15,4,0.789473684210526,0.444444444444444
"EBIC",25,20,0.33,"FALSE","FALSE","FALSE","0.139570516779043","0.0174555089930226","0.122115007786021","0.132","0.033","0.017","1,3,7,9,12,16,17,18,20,21,22,28,31,33,36,38,39",0.25046302989555,FALSE,13,5,17,13,4,0.764705882352941,0.444444444444444
"EBIC",26,20,0.33,"FALSE","FALSE","FALSE","1.29428220866555","0.207740797151293","1.08654141151426","0.194","0.021","0.012","1,2,4,5,6,12,14,30,33",0.131265019834578,FALSE,4,4,9,4,5,0.444444444444444,0.555555555555556
"EBIC",27,20,0.33,"FALSE","FALSE","FALSE","2.43679218376749","0.294794872616192","2.1419973111513","0.191","0.032","0.018","1,5,8,27,32,33,34,39",0.21606038436287,FALSE,5,6,8,5,3,0.625,0.333333333333333
"EBIC",28,20,0.33,"FALSE","FALSE","FALSE","0.239236769017193","0.0473706918444218","0.191866077172771","0.118","0.034","0.019","2,5,6,9,12,14,17,32,36",0.25542744510249,FALSE,5,5,9,5,4,0.555555555555556,0.444444444444444
"EBIC",29,20,0.33,"FALSE","FALSE","FALSE","13.9244133283201","3.46898231806918","10.4554310102509","0.088","0.035","0.019","1,2,4,5,6,7,8,9,10,13,15,17,19,22,25,27,28,30,32",0.154747088823167,FALSE,11,1,19,11,8,0.578947368421053,0.888888888888889
"EBIC",3,20,0.33,"FALSE","FALSE","FALSE","1.41383232388055","0.0729495266550758","1.34088279722547","0.165","0.034","0.019","1,2,4,5,6,7,9,10,13,17,21,23,25,27,28,31,34,36,39",0.11973430226685,FALSE,12,2,19,12,7,0.631578947368421,0.777777777777778
"EBIC",30,20,0.33,"FALSE","FALSE","FALSE","20","4","16","0.111","0.02","0.016","1,2,3,4,5,6,7,8,9,10,12,17,18,19,25,26,27,31,34",0.0368825814134335,FALSE,10,0,19,10,9,0.526315789473684,1
"EBIC",31,20,0.33,"FALSE","FALSE","FALSE","20","3","17","0.124","0.026","0.021","1,2,3,4,5,6,9,12,15,18,24,26,29,30,32,36,37",0.124151090773299,FALSE,10,2,17,10,7,0.588235294117647,0.777777777777778
"EBIC",32,20,0.33,"FALSE","FALSE","FALSE","11.7738540534994","4.00546985242645","7.76838420107299","0.133","0.034","0.019","1,3,4,7,8,9,10,13,14,15,16,17,18,20,21,22,23,31,33",0.245662529043004,FALSE,13,3,19,13,6,0.684210526315789,0.666666666666667
"EBIC",33,20,0.33,"FALSE","FALSE","FALSE","20","3","17","0.079","0.031","0.019","1,2,3,4,5,6,7,9,13,14,15,19,21,22,31,32,34,36,37",0.165605436869676,FALSE,11,1,19,11,8,0.578947368421053,0.888888888888889
"EBIC",34,20,0.33,"FALSE","FALSE","FALSE","19.8816182554599","7.9427803596038","11.9388378958561","0.092","0.034","0.018","1,6,11,12,15,17,18,19,22,23,24,25,27,30,33,38",0.41914762656545,FALSE,14,7,16,14,2,0.875,0.222222222222222
"EBIC",35,20,0.33,"FALSE","FALSE","FALSE","20","3","17","0.08","0.034","0.019","1,2,5,7,9,10,16,17,20,24,26,27,28,30,31,32,33,34,37",0.271687345894699,FALSE,14,4,19,14,5,0.736842105263158,0.555555555555556
"EBIC",36,20,0.33,"FALSE","FALSE","FALSE","12.2725910015911","2.44982432306243","9.8227666785287","0.143","0.023","0.013","4,6,8,17,18,19,20,25,27,28,29,31,32,33,35",0.454703509482789,FALSE,12,6,15,12,3,0.8,0.333333333333333
"EBIC",37,20,0.33,"FALSE","FALSE","FALSE","12.428918322538","2.48632795705186","9.94259036548616","0.08","0.02","0.012","1,3,5,7,8,9,14,22,24,26,27,29,31,32,34,35",0.175299689548732,FALSE,10,3,16,10,6,0.625,0.666666666666667
