"method","sim","n","betamin","is.true.model.intop.kappa.o","is.true.model.intop.kappa.oplusLASSO","is.s.hat.nan","s.hat","s0.hat","s1.hat","time.l0","time.lasso.cv","time.scad.cv","sel.model","est.mse","recovery","nb.tI","nb.tII","est.size","FP","TP","FDR","power"
"EBIC",1,60,0.33,"FALSE","FALSE","FALSE","7.62956518904951","0.144260063111185","7.48530512593832","0.895","0.055","0.04","1,2,3,4,5,6,9,10,11,12",0.00713355871682619,FALSE,0,2,10,0,10,0,0.833333333333333
"EBIC",10,60,0.33,"FALSE","FALSE","FALSE","6.80827442137455","0.0961665943527851","6.71210782702176","0.673","0.059","0.039","1,2,3,4,5,6,10,11,12",0.00946140954529442,FALSE,0,3,9,0,9,0,0.75
"EBIC",100,60,0.33,"FALSE","FALSE","FALSE","7.93012832390371","0.816966541885832","7.11316178201788","0.824","0.035","0.028","1,3,5,6,7,8,10,11,12,14,66,71",0.029626077454955,FALSE,3,3,12,3,9,0.25,0.75
"EBIC",11,60,0.33,"FALSE","FALSE","FALSE","7.01289190702336","0.279467025767276","6.73342488125609","0.593","0.035","0.028","1,3,5,6,8,10,12,14,28,49",0.0391611579949372,FALSE,3,5,10,3,7,0.3,0.583333333333333
"EBIC",12,60,0.33,"FALSE","FALSE","FALSE","6.99991647259278","1.01725483671122","5.98266163588156","1.537","0.038","0.031","6,11,13,15,16,24,74,82,97,98",0.114672026308854,FALSE,8,10,10,8,2,0.8,0.166666666666667
"EBIC",13,60,0.33,"FALSE","FALSE","FALSE","7.44878031126358","0.129587358296438","7.31919295296715","0.816","0.061","0.036","2,5,6,10,11,12,30,72,99,102",0.0445075428748324,FALSE,4,6,10,4,6,0.4,0.5
"EBIC",14,60,0.33,"FALSE","FALSE","FALSE","8.27032339495352","0.0356694913163114","8.23465390363721","0.665","0.059","0.029","1,3,5,6,10,11,12,70,79,91",0.0329062222068197,FALSE,3,5,10,3,7,0.3,0.583333333333333
"EBIC",15,60,0.33,"FALSE","FALSE","FALSE","6.94397146211326","1.1950066584963","5.74896480361696","0.602","0.057","0.046","1,3,5,6,10,11,12,14,17,60,75,100",0.0421622588896262,FALSE,5,5,12,5,7,0.416666666666667,0.583333333333333
"EBIC",16,60,0.33,"FALSE","FALSE","FALSE","6.97189182530125","0.344796714092103","6.62709511120914","0.522","0.057","0.034","1,3,5,6,8,10,12,14,36",0.0314487717881559,FALSE,2,5,9,2,7,0.222222222222222,0.583333333333333
"EBIC",17,60,0.33,"FALSE","FALSE","FALSE","6.70649637827943","0.109570728033047","6.59692565024638","0.553","0.06","0.038","1,2,3,5,6,10,11,12",0.0201954509064488,FALSE,0,4,8,0,8,0,0.666666666666667
"EBIC",18,60,0.33,"FALSE","FALSE","FALSE","6.9249685677267","0.347288764115835","6.57767980361087","1.036","0.059","0.043","5,10,11,12,14,29,49,54,77,102",0.0780580548751804,FALSE,6,8,10,6,4,0.6,0.333333333333333
"EBIC",19,60,0.33,"FALSE","FALSE","FALSE","6.31013274843952","0.146980802358262","6.16315194608126","0.839","0.068","0.044","1,2,3,4,5,6,10,11,12",0.00926858608982993,FALSE,0,3,9,0,9,0,0.75
"EBIC",2,60,0.33,"FALSE","FALSE","FALSE","7.10814078337874","0.0808811412939111","7.02725964208483","0.689","0.058","0.03","3,4,5,6,7,10,12,53",0.0305119851192716,FALSE,1,5,8,1,7,0.125,0.583333333333333
"EBIC",20,60,0.33,"FALSE","FALSE","FALSE","6.68938228140849","0.380472606766704","6.30890967464178","0.785","0.036","0.038","1,3,5,6,8,10,12,14",0.0291580777042752,FALSE,1,5,8,1,7,0.125,0.583333333333333
